1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC03415	ymdB	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC03416	clsC	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC03427	flgN	+	S 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC03485	ycgR	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC03877	flhE	+	C 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC03878	flhB	+	C 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC03884	yecR	+	C 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC03888	tcyJ	+	C 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC04232	ygbK	+	W 
RDBECOLITFC00052	FlhDC	flhD;flhC	RDBECOLIGNC04691	fruB	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00028	adhE	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00040	osmE	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00042	ansB	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00043	apaG	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00044	apaH	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00110	bglB	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00111	bglF	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00112	bglG	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00130	carA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00131	carB	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00160	crp	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00162	cspA	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00173	cyoA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00174	cyoB	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00175	cyoC	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00176	cyoD	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00177	cyoE	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00183	cysG	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00213	deoA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00214	deoB	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00215	deoC	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00216	deoD	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00226	dmsA	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00227	dmsB	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00228	dmsC	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00229	dnaA	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00236	dnaN	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00272	fadA	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00273	fadB	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00302	fimA	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00304	fimC	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00305	fimD	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00307	fimF	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00308	fimG	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00309	fimH	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00311	fis	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00350	fumB	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00376	glnA	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00378	glnG	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00380	glnL	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00382	glnQ	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00384	glpA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00385	glpB	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00386	glpC	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00392	glpQ	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00394	glpT	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00400	gltX	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00413	guaA	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00414	guaB	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00416	gyrA	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00417	gyrB	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00450	hns	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00459	hupA	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00460	hupB	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00461	hyaA	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00462	hyaB	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00463	hyaC	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00464	hyaD	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00465	hyaE	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00466	hyaF	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00497	infB	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00501	katE	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00515	rsmA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00535	lpd	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00546	malE	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00547	malF	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00548	malG	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00563	mazE	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00564	mazG	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00584	mglA	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00586	mglC	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00607	mtlA	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00608	mtlD	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00629	nanA	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00630	narG	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00631	narH	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00632	narI	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00633	narJ	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00634	narK	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00641	ndh	-+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00645	nirB	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00646	nirC	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00647	nirD	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00652	nrdA	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00653	nrdB	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00657	nusA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00660	ogt	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00683	pdxA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00692	pflB	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00733	pnp	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00777	ptsG	-+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00797	pyrD	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00802	queA	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00818	recF	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00864	rplM	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00898	rpsI	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00904	rpsO	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC00996	tolB	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01001	topA	-+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01004	tpr	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01006	trg	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01010	trmA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01025	tufB	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01140	fau	-+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01158	truB	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01159	rbfA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01160	rimP	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01223	mazF	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01281	dusB	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01357	osmY	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01380	dps	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01396	msrA	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01397	marA	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01398	marR	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01410	acs	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01445	gadB	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01463	sra	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01546	marB	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01558	proP	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01705	nuoM	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01706	nuoF	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01712	nrfA	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01715	grcA	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01867	actP	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01868	yjcH	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01869	nrfB	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01870	nrfC	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01871	nrfD	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01872	nrfE	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01873	nrfF	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01874	nrfG	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01888	mtlR	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01896	fimI	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01984	nuoA	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01985	nuoB	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01986	nuoC	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01987	nuoE	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01988	nuoG	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01989	nuoH	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01990	nuoI	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01991	nuoJ	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01992	nuoK	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01993	nuoL	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC01994	nuoN	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02077	cbpA	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02078	cbpM	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02121	gadX	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02151	xylG	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02152	xylH	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02168	aldB	-	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02188	acnB	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02223	yfaE	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02443	xylF	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02444	xylR	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02446	alaT	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02447	alaU	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02448	alaV	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02449	alaW	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02450	alaX	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02452	argU	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02454	argW	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02455	argX	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02463	aspV	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02465	glnU	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02466	glnV	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02467	glnW	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02468	glnX	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02469	gltT	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02470	gltU	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02471	gltV	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02472	gltW	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02473	glyT	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02474	glyU	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02479	hisR	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02480	ileT	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02481	ileU	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02482	ileV	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02484	leuP	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02485	leuQ	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02486	leuT	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02488	leuV	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02489	leuW	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02490	leuX	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02492	lysT	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02493	lysV	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02494	lysW	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02495	metT	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02496	metU	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02498	metY	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02501	pheU	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02502	pheV	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02503	proK	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02504	proL	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02505	proM	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02506	rnpB	-+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02507	rrfA	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02508	rrfB	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02509	rrfC	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02510	rrfD	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02511	rrfE	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02512	rrfG	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02513	rrfH	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02514	rrlA	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02515	rrlB	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02516	rrlC	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02517	rrlD	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02518	rrlE	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02519	rrlG	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02520	rrlH	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02521	rrsA	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02522	rrsB	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02523	rrsC	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02524	rrsD	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02525	rrsE	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02526	rrsG	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02527	rrsH	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02528	rrfF	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02530	serT	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02534	serX	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02536	ssrS	-+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02538	thrT	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02539	thrU	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02540	thrV	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02541	thrW	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02543	tyrT	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02544	tyrU	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02545	tyrV	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02546	valT	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02547	valU	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02550	valX	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02551	valY	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02563	gadA	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02856	malH	+	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC02973	nanT	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC03481	hlyE	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC03640	gadC	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC03678	cspI	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC03686	flxA	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC03832	yoaG	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC03833	yeaR	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC03893	yodD	+	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC04354	glcC	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC04397	patA		W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC04469	nanQ	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC04470	nanK	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC04471	nanE	-	S 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC04714	narS	-	W 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC04739	fimR2	+	C 
RDBECOLITFC00053	Fis	fis	RDBECOLIGNC04740	glnZ	+	C 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLIGNC01030	tyrR	-	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLIGNC02407	ycjF	-	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLIGNC02585	ymjC	-	C 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLIGNC02686	ymjD	-	C 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLIGNC03521	ycjX	-	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLIGNC03523	ycjG	-	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLIGNC03524	mpaA	-	S 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLIGNC03525	ycjY	-	C 
RDBECOLITFC00054	PgrR	pgrR	RDBECOLIGNC03527	mppA	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC00461	hyaA	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC00462	hyaB	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC00463	hyaC	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC00464	hyaD	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC00465	hyaE	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC00466	hyaF	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC01345	sufA	+	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC01968	napC	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC01969	napB	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC01970	napH	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC01971	napG	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC01972	napA	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC01973	napF	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC02029	iscA	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC02039	napD	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC02202	erpA	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC02243	nrdF	+	W 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC02445	nrdE	+	W 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC03384	torT	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC03758	sufE	+	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC03759	sufS	+	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC03760	sufD	+	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC03761	sufC	+	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC03762	sufB	+	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC03776	selO	+	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC04151	iscU	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC04152	iscS	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC04153	iscR	-	C 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC04188	rnlA	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC04189	rnlB	-	S 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC04218	nrdH	+	W 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC04219	nrdI	+	W 
RDBECOLITFC00055	IscR	iscR	RDBECOLIGNC04538	nfuA	-	S 
RDBECOLITFC00056	BetI	betI	RDBECOLIGNC00105	betA	-	C 
RDBECOLITFC00056	BetI	betI	RDBECOLIGNC00106	betB	-	C 
RDBECOLITFC00056	BetI	betI	RDBECOLIGNC00107	betI	-	C 
RDBECOLITFC00056	BetI	betI	RDBECOLIGNC00108	betT	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00019	aceA	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00020	aceB	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00021	aceE	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00022	aceF	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00023	aceK	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00028	adhE	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00080	aroP	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00105	betA	+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00106	betB	+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00107	betI	+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00108	betT	+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00160	crp	+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00161	crr	-+	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00168	cydA	+	S 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00169	cydB	+	S 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00173	cyoA	-+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00174	cyoB	-+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00175	cyoC	-+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00176	cyoD	-+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00177	cyoE	-+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00183	cysG	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00250	eda	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00251	edd	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00252	eno	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00276	fbaA	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00277	fbp	+	W 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00330	fruA	-	S 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00331	fruK	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00360	gapA	-	C 
RDBECOLITFC00057	Cra	cra	RDBECOLIGNC00361	epd	-	C 
