uniprot_protein_id	go_term	qualifier
P0AB38	GO:0008047	enables
P0AB38	GO:0008047	enables
P0AB38	GO:0019899	enables
P0AB38	GO:0019899	enables
P0AB38	GO:0019899	enables
P0AB38	GO:0019899	enables
P0AB38	GO:0030234	enables
P0AB38	GO:0030234	enables
P0AB38	GO:0030234	enables
P0AB38	GO:0008360	involved_in
P0AB38	GO:0009252	involved_in
P0AB38	GO:0009252	involved_in
P0AB38	GO:0009252	involved_in
P0AB38	GO:0031241	is_active_in
P0AB38	GO:0009279	located_in
P0AB38	GO:0009279	located_in
P0AB38	GO:0009279	located_in
P0AB38	GO:0016020	located_in
P0AB38	GO:0031241	located_in
P0AB38	GO:0031241	located_in
P0AB40	GO:0006950	acts_upstream_of_or_within
P0AB40	GO:0044010	acts_upstream_of_or_within
P0AB40	GO:0046688	acts_upstream_of_or_within
P0AB40	GO:0046688	acts_upstream_of_or_within
P0AB40	GO:0006950	involved_in
P0AB40	GO:0009279	located_in
P0AB40	GO:0009279	located_in
P0AB40	GO:0016020	located_in
P0AB46	GO:0030288	located_in
P0AB49	GO:0044011	acts_upstream_of_or_within
P0AB49	GO:0070301	acts_upstream_of_or_within
P0AB49	GO:0071276	acts_upstream_of_or_within
P0AB52	GO:0005515	enables
P0AB52	GO:0042802	enables
P0AB52	GO:0005829	is_active_in
P0AB52	GO:0005829	located_in
P0AB52	GO:0032991	part_of
P0AB55	GO:0005829	located_in
P0AB58	GO:0005506	enables
P0AB58	GO:0005515	enables
P0AB58	GO:0005515	enables
P0AB58	GO:0046872	enables
P0AB58	GO:0046872	enables
P0AB58	GO:0008653	involved_in
P0AB58	GO:0046890	involved_in
P0AB58	GO:0005829	located_in
P0AB58	GO:0005886	located_in
P0AB58	GO:0005886	located_in
P0AB58	GO:0009898	located_in
P0AB58	GO:0016020	located_in
P0AB61	GO:0005829	located_in
P0AB65	GO:0009408	acts_upstream_of_or_within
P0AB65	GO:0003998	enables
P0AB65	GO:0003998	enables
P0AB65	GO:0003998	enables
P0AB65	GO:0016787	enables
P0AB67	GO:0005515	enables
P0AB67	GO:0005515	enables
P0AB67	GO:0005515	enables
P0AB67	GO:0005515	enables
P0AB67	GO:0008750	enables
P0AB67	GO:0008750	enables
P0AB67	GO:0008750	enables
P0AB67	GO:0050661	enables
P0AB67	GO:0006740	involved_in
P0AB67	GO:0006740	involved_in
P0AB67	GO:0006740	involved_in
P0AB67	GO:0120029	involved_in
P0AB67	GO:0120029	involved_in
P0AB67	GO:0005886	is_active_in
P0AB67	GO:0005886	located_in
P0AB67	GO:0005886	located_in
P0AB67	GO:0005886	located_in
P0AB67	GO:0005886	located_in
P0AB67	GO:0005886	located_in
P0AB67	GO:0005886	located_in
P0AB67	GO:0005886	located_in
P0AB67	GO:0016020	located_in
P0AB71	GO:0006096	acts_upstream_of_or_within
P0AB71	GO:0004332	enables
P0AB71	GO:0004332	enables
P0AB71	GO:0004332	enables
P0AB71	GO:0004332	enables
P0AB71	GO:0004332	enables
P0AB71	GO:0005515	enables
P0AB71	GO:0008270	enables
P0AB71	GO:0008270	enables
P0AB71	GO:0008270	enables
P0AB71	GO:0008270	enables
P0AB71	GO:0016829	enables
P0AB71	GO:0016832	enables
P0AB71	GO:0042802	enables
P0AB71	GO:0042802	enables
P0AB71	GO:0042802	enables
P0AB71	GO:0042803	enables
P0AB71	GO:0046872	enables
P0AB71	GO:0005975	involved_in
P0AB71	GO:0006094	involved_in
P0AB71	GO:0006096	involved_in
P0AB71	GO:0006096	involved_in
P0AB71	GO:0005829	is_active_in
P0AB71	GO:0005829	located_in
P0AB71	GO:0005829	located_in
P0AB74	GO:0051289	acts_upstream_of_or_within
P0AB74	GO:0005515	enables
P0AB74	GO:0008270	enables
P0AB74	GO:0008270	enables
P0AB74	GO:0009025	enables
P0AB74	GO:0009025	enables
P0AB74	GO:0009025	enables
P0AB74	GO:0009025	enables
P0AB74	GO:0016829	enables
P0AB74	GO:0016832	enables
P0AB74	GO:0042802	enables
P0AB74	GO:0046872	enables
P0AB74	GO:0005975	involved_in
P0AB74	GO:2001059	involved_in
P0AB74	GO:2001059	involved_in
P0AB74	GO:0005829	is_active_in
P0AB74	GO:0005829	located_in
P0AB74	GO:0032991	part_of
P0AB74	GO:1902494	part_of
P0AB77	GO:0008890	enables
P0AB77	GO:0008890	enables
P0AB77	GO:0008890	enables
P0AB77	GO:0016740	enables
P0AB77	GO:0016746	enables
P0AB77	GO:0016874	enables
P0AB77	GO:0030170	enables
P0AB77	GO:0030170	enables
P0AB77	GO:0030170	enables
P0AB77	GO:0046872	enables
P0AB77	GO:0006567	involved_in
P0AB77	GO:0019518	involved_in
P0AB77	GO:0005829	is_active_in
P0AB77	GO:0005737	located_in
P0AB77	GO:0005737	located_in
P0AB77	GO:0005829	located_in
P0AB77	GO:0005829	located_in
P0AB80	GO:0006532	acts_upstream_of_or_within
P0AB80	GO:0009098	acts_upstream_of_or_within
P0AB80	GO:0009099	acts_upstream_of_or_within
P0AB80	GO:0003824	enables
P0AB80	GO:0004084	enables
P0AB80	GO:0004084	enables
P0AB80	GO:0004084	enables
P0AB80	GO:0008483	enables
P0AB80	GO:0016740	enables
P0AB80	GO:0042802	enables
P0AB80	GO:0052654	enables
P0AB80	GO:0052655	enables
P0AB80	GO:0052656	enables
P0AB80	GO:0006532	involved_in
P0AB80	GO:0008652	involved_in
P0AB80	GO:0009081	involved_in
P0AB80	GO:0009082	involved_in
P0AB80	GO:0009097	involved_in
P0AB80	GO:0009098	involved_in
P0AB80	GO:0009098	involved_in
P0AB80	GO:0009099	involved_in
P0AB80	GO:0009099	involved_in
P0AB80	GO:0046394	involved_in
P0AB80	GO:0005829	is_active_in
P0AB80	GO:0005829	located_in
P0AB83	GO:0006285	acts_upstream_of_or_within
P0AB83	GO:0006285	acts_upstream_of_or_within
P0AB83	GO:0006285	acts_upstream_of_or_within
P0AB83	GO:0034644	acts_upstream_of_or_within
P0AB83	GO:0097510	acts_upstream_of_or_within
P0AB83	GO:0000703	enables
P0AB83	GO:0000703	enables
P0AB83	GO:0000703	enables
P0AB83	GO:0000703	enables
P0AB83	GO:0003677	enables
P0AB83	GO:0003824	enables
P0AB83	GO:0003906	enables
P0AB83	GO:0003906	enables
P0AB83	GO:0003906	enables
P0AB83	GO:0004844	enables
P0AB83	GO:0005515	enables
P0AB83	GO:0016787	enables
P0AB83	GO:0016798	enables
P0AB83	GO:0016829	enables
P0AB83	GO:0019104	enables
P0AB83	GO:0019104	enables
P0AB83	GO:0046872	enables
P0AB83	GO:0051536	enables
P0AB83	GO:0051539	enables
P0AB83	GO:0051539	enables
P0AB83	GO:0051539	enables
P0AB83	GO:0140078	enables
P0AB83	GO:0006281	involved_in
P0AB83	GO:0006284	involved_in
P0AB83	GO:0006285	involved_in
P0AB83	GO:0006974	involved_in
P0AB85	GO:0016651	contributes_to
P0AB85	GO:0016740	enables
P0AB85	GO:0016740	enables
P0AB85	GO:0016740	enables
P0AB85	GO:0046872	enables
P0AB85	GO:0046872	enables
P0AB85	GO:0005886	located_in
P0AB85	GO:0016020	located_in
P0AB85	GO:1990204	part_of
P0AB87	GO:0019571	acts_upstream_of_or_within
P0AB87	GO:0042355	acts_upstream_of_or_within
P0AB87	GO:0008270	enables
P0AB87	GO:0008270	enables
P0AB87	GO:0008270	enables
P0AB87	GO:0008738	enables
P0AB87	GO:0008738	enables
P0AB87	GO:0016829	enables
P0AB87	GO:0016832	enables
P0AB87	GO:0016832	enables
P0AB87	GO:0016832	enables
P0AB87	GO:0046872	enables
P0AB87	GO:0046914	enables
P0AB87	GO:0005996	involved_in
P0AB87	GO:0006004	involved_in
P0AB87	GO:0019317	involved_in
P0AB87	GO:0019323	involved_in
P0AB87	GO:0019568	involved_in
P0AB87	GO:0042355	involved_in
P0AB87	GO:0005829	is_active_in
P0AB89	GO:0006974	acts_upstream_of_or_within
P0AB89	GO:0003824	enables
P0AB89	GO:0004018	enables
P0AB89	GO:0004018	enables
P0AB89	GO:0004018	enables
P0AB89	GO:0005515	enables
P0AB89	GO:0016829	enables
P0AB89	GO:0070626	enables
P0AB89	GO:0097216	enables
P0AB89	GO:0006163	involved_in
P0AB89	GO:0006164	involved_in
P0AB89	GO:0006188	involved_in
P0AB89	GO:0006189	involved_in
P0AB89	GO:0009152	involved_in
P0AB89	GO:0044208	involved_in
P0AB89	GO:0005829	is_active_in
P0AB89	GO:0005829	located_in
P0AB89	GO:0005829	located_in
P0AB91	GO:0003849	enables
P0AB91	GO:0003849	enables
P0AB91	GO:0003849	enables
P0AB91	GO:0016740	enables
P0AB91	GO:0042802	enables
P0AB91	GO:0042802	enables
P0AB91	GO:0042802	enables
P0AB91	GO:0042802	enables
P0AB91	GO:0008652	involved_in
P0AB91	GO:0009073	involved_in
P0AB91	GO:0009073	involved_in
P0AB91	GO:0009423	involved_in
P0AB91	GO:0005737	is_active_in
P0AB91	GO:0005829	located_in
P0AB91	GO:0005829	located_in
P0AB93	GO:0015699	acts_upstream_of_or_within
P0AB93	GO:0015700	acts_upstream_of_or_within
P0AB93	GO:0008490	enables
P0AB93	GO:0008490	enables
P0AB93	GO:0015105	enables
P0AB93	GO:0042960	enables
P0AB93	GO:0042960	enables
P0AB93	GO:0015700	involved_in
P0AB93	GO:0015700	involved_in
P0AB93	GO:0046685	involved_in
P0AB93	GO:0005886	is_active_in
P0AB93	GO:0005886	located_in
P0AB93	GO:0005886	located_in
P0AB93	GO:0016020	located_in
P0AB96	GO:0006974	acts_upstream_of_or_within
P0AB96	GO:0046685	acts_upstream_of_or_within
P0AB96	GO:0046685	acts_upstream_of_or_within
P0AB96	GO:0046685	acts_upstream_of_or_within
P0AB96	GO:0046685	acts_upstream_of_or_within
P0AB96	GO:0008794	enables
P0AB96	GO:0008794	enables
P0AB96	GO:0016491	enables
P0AB96	GO:0046685	involved_in
P0AB96	GO:0046685	involved_in
P0AB98	GO:0042777	acts_upstream_of_or_within
P0AB98	GO:0042777	acts_upstream_of_or_within
P0AB98	GO:0046961	contributes_to
P0AB98	GO:0015078	enables
P0AB98	GO:0046933	enables
P0AB98	GO:0046933	enables
P0AB98	GO:0046933	enables
P0AB98	GO:0046933	enables
P0AB98	GO:0006754	involved_in
P0AB98	GO:0006811	involved_in
P0AB98	GO:0015986	involved_in
P0AB98	GO:0042777	involved_in
P0AB98	GO:0042777	involved_in
P0AB98	GO:1902600	involved_in
P0AB98	GO:0005886	is_active_in
P0AB98	GO:0005886	located_in
P0AB98	GO:0005886	located_in
P0AB98	GO:0005886	located_in
P0AB98	GO:0005886	located_in
P0AB98	GO:0005886	located_in
P0AB98	GO:0016020	located_in
P0AB98	GO:0045259	part_of
P0AB98	GO:0045259	part_of
P0AB98	GO:0045259	part_of
P0ABA0	GO:0046961	contributes_to
P0ABA0	GO:0046961	contributes_to
P0ABA0	GO:0015078	enables
P0ABA0	GO:0046933	enables
P0ABA0	GO:0046933	enables
P0ABA0	GO:0046961	enables
P0ABA0	GO:0006754	involved_in
P0ABA0	GO:0006811	involved_in
P0ABA0	GO:0015986	involved_in
P0ABA0	GO:0042777	involved_in
P0ABA0	GO:1902600	involved_in
P0ABA0	GO:0005886	located_in
P0ABA0	GO:0005886	located_in
P0ABA0	GO:0005886	located_in
P0ABA0	GO:0016020	located_in
P0ABA0	GO:0045259	part_of
P0ABA0	GO:0045259	part_of
P0ABA0	GO:0045259	part_of
P0ABA4	GO:0046933	contributes_to
P0ABA4	GO:0046933	contributes_to
P0ABA4	GO:0046933	enables
P0ABA4	GO:0046933	enables
P0ABA4	GO:0046961	enables
P0ABA4	GO:0006754	involved_in
P0ABA4	GO:0006811	involved_in
P0ABA4	GO:0015986	involved_in
P0ABA4	GO:0015986	involved_in
P0ABA4	GO:0042777	involved_in
P0ABA4	GO:1902600	involved_in
P0ABA4	GO:0005886	located_in
P0ABA4	GO:0005886	located_in
P0ABA4	GO:0016020	located_in
P0ABA4	GO:0045259	part_of
P0ABA4	GO:0045259	part_of
P0ABA4	GO:0045259	part_of
P0ABA6	GO:0046933	contributes_to
P0ABA6	GO:0046933	contributes_to
P0ABA6	GO:0005515	enables
P0ABA6	GO:0005515	enables
P0ABA6	GO:0005515	enables
P0ABA6	GO:0005524	enables
P0ABA6	GO:0046933	enables
P0ABA6	GO:0046933	enables
P0ABA6	GO:0046961	enables
P0ABA6	GO:0006754	involved_in
P0ABA6	GO:0006811	involved_in
P0ABA6	GO:0015986	involved_in
P0ABA6	GO:0015986	involved_in
P0ABA6	GO:0042777	involved_in
P0ABA6	GO:0042777	involved_in
P0ABA6	GO:1902600	involved_in
P0ABA6	GO:0005886	located_in
P0ABA6	GO:0005886	located_in
P0ABA6	GO:0016020	located_in
P0ABA6	GO:0016020	located_in
P0ABA6	GO:0045259	part_of
P0ABA6	GO:0045259	part_of
P0ABA6	GO:0045259	part_of
P0ABB0	GO:0015986	acts_upstream_of_or_within
P0ABB0	GO:0046933	contributes_to
P0ABB0	GO:0046961	contributes_to
P0ABB0	GO:0000166	enables
P0ABB0	GO:0005515	enables
P0ABB0	GO:0005515	enables
P0ABB0	GO:0005515	enables
P0ABB0	GO:0005515	enables
P0ABB0	GO:0005515	enables
P0ABB0	GO:0005515	enables
P0ABB0	GO:0005515	enables
P0ABB0	GO:0005515	enables
P0ABB0	GO:0005515	enables
P0ABB0	GO:0005524	enables
P0ABB0	GO:0005524	enables
P0ABB0	GO:0032559	enables
P0ABB0	GO:0043531	enables
P0ABB0	GO:0046933	enables
P0ABB0	GO:0006754	involved_in
P0ABB0	GO:0006811	involved_in
P0ABB0	GO:0015986	involved_in
P0ABB0	GO:0015986	involved_in
P0ABB0	GO:0042777	involved_in
P0ABB0	GO:0046034	involved_in
P0ABB0	GO:1902600	involved_in
P0ABB0	GO:0005886	located_in
P0ABB0	GO:0005886	located_in
P0ABB0	GO:0016020	located_in
P0ABB0	GO:0016020	located_in
P0ABB0	GO:0045259	part_of
P0ABB0	GO:0045259	part_of
P0ABB0	GO:0045259	part_of
P0ABB4	GO:0046933	contributes_to
P0ABB4	GO:0046933	contributes_to
P0ABB4	GO:0000166	enables
P0ABB4	GO:0005515	enables
P0ABB4	GO:0005515	enables
P0ABB4	GO:0005515	enables
P0ABB4	GO:0005515	enables
P0ABB4	GO:0005515	enables
P0ABB4	GO:0005515	enables
P0ABB4	GO:0005515	enables
P0ABB4	GO:0005524	enables
P0ABB4	GO:0046933	enables
P0ABB4	GO:0046961	enables
P0ABB4	GO:0006754	involved_in
P0ABB4	GO:0006811	involved_in
P0ABB4	GO:0015986	involved_in
P0ABB4	GO:0042777	involved_in
P0ABB4	GO:0046034	involved_in
P0ABB4	GO:1902600	involved_in
P0ABB4	GO:0005886	located_in
P0ABB4	GO:0005886	located_in
P0ABB4	GO:0016020	located_in
P0ABB4	GO:0016020	located_in
P0ABB4	GO:0045259	part_of
P0ABB4	GO:0045259	part_of
P0ABB4	GO:0045259	part_of
P0ABB8	GO:0071286	acts_upstream_of_or_within
P0ABB8	GO:1903830	acts_upstream_of_or_within
P0ABB8	GO:0000166	enables
P0ABB8	GO:0005515	enables
P0ABB8	GO:0005524	enables
P0ABB8	GO:0005524	enables
P0ABB8	GO:0015444	enables
P0ABB8	GO:0015444	enables
P0ABB8	GO:0015662	enables
P0ABB8	GO:0015662	enables
P0ABB8	GO:0016887	enables
P0ABB8	GO:0019829	enables
P0ABB8	GO:0046872	enables
P0ABB8	GO:0015693	involved_in
P0ABB8	GO:0005886	is_active_in
P0ABB8	GO:0005886	located_in
P0ABB8	GO:0005886	located_in
P0ABB8	GO:0016020	located_in
P0ABC0	GO:0006811	involved_in
P0ABC0	GO:1902600	involved_in
P0ABC0	GO:0005886	located_in
P0ABC0	GO:0005886	located_in
P0ABC0	GO:0005886	located_in
P0ABC0	GO:0016020	located_in
P0ABC0	GO:0045259	part_of
P0ABC3	GO:0009408	acts_upstream_of_or_within
P0ABC3	GO:0005515	enables
P0ABC3	GO:0005515	enables
P0ABC3	GO:0005515	enables
P0ABC3	GO:0005515	enables
P0ABC3	GO:0005515	enables
P0ABC3	GO:0005886	located_in
P0ABC3	GO:0016020	located_in
P0ABC3	GO:0098796	part_of
P0ABC3	GO:0098797	part_of
P0ABC3	GO:0098797	part_of
P0ABC7	GO:0009408	acts_upstream_of_or_within
P0ABC7	GO:0005515	enables
P0ABC7	GO:0005515	enables
P0ABC7	GO:0005515	enables
P0ABC7	GO:0005515	enables
P0ABC7	GO:0005829	located_in
P0ABC7	GO:0005886	located_in
P0ABC7	GO:0016020	located_in
P0ABC7	GO:0098796	part_of
P0ABC7	GO:0098797	part_of
P0ABC9	GO:0006974	acts_upstream_of_or_within
P0ABC9	GO:0015871	acts_upstream_of_or_within
P0ABC9	GO:0015220	enables
P0ABC9	GO:0022857	enables
P0ABC9	GO:0022857	enables
P0ABC9	GO:0019285	involved_in
P0ABC9	GO:0055085	involved_in
P0ABC9	GO:0005886	is_active_in
P0ABC9	GO:0005886	located_in
P0ABC9	GO:0005886	located_in
P0ABC9	GO:0005886	located_in
P0ABC9	GO:0016020	located_in
P0ABD1	GO:0022857	enables
P0ABD1	GO:0022857	enables
P0ABD1	GO:0055085	involved_in
P0ABD1	GO:0005886	is_active_in
P0ABD1	GO:0005886	located_in
P0ABD1	GO:0005886	located_in
P0ABD1	GO:0016020	located_in
P0ABD3	GO:0004322	enables
P0ABD3	GO:0004322	enables
P0ABD3	GO:0004322	enables
P0ABD3	GO:0004322	enables
P0ABD3	GO:0005506	enables
P0ABD3	GO:0005506	enables
P0ABD3	GO:0005506	enables
P0ABD3	GO:0005515	enables
P0ABD3	GO:0008199	enables
P0ABD3	GO:0016491	enables
P0ABD3	GO:0016491	enables
P0ABD3	GO:0020037	enables
P0ABD3	GO:0020037	enables
P0ABD3	GO:0042802	enables
P0ABD3	GO:0042802	enables
P0ABD3	GO:0042802	enables
P0ABD3	GO:0042803	enables
P0ABD3	GO:0046872	enables
P0ABD3	GO:0140315	enables
P0ABD3	GO:0140315	enables
P0ABD3	GO:0006826	involved_in
P0ABD3	GO:0006879	involved_in
P0ABD3	GO:0005829	is_active_in
P0ABD3	GO:0005829	located_in
P0ABD3	GO:0005829	located_in
P0ABD3	GO:0016020	located_in
P0ABD5	GO:0006633	acts_upstream_of_or_within
P0ABD5	GO:0006633	acts_upstream_of_or_within
P0ABD5	GO:0042759	acts_upstream_of_or_within
P0ABD5	GO:0000166	enables
P0ABD5	GO:0003989	enables
P0ABD5	GO:0005515	enables
P0ABD5	GO:0005515	enables
P0ABD5	GO:0005515	enables
P0ABD5	GO:0005515	enables
P0ABD5	GO:0005515	enables
P0ABD5	GO:0005515	enables
P0ABD5	GO:0005524	enables
P0ABD5	GO:0016740	enables
P0ABD5	GO:0016743	enables
P0ABD5	GO:0016874	enables
P0ABD5	GO:0042802	enables
P0ABD5	GO:0042802	enables
P0ABD5	GO:0006629	involved_in
P0ABD5	GO:0006631	involved_in
P0ABD5	GO:0006633	involved_in
P0ABD5	GO:0006633	involved_in
P0ABD5	GO:0006633	involved_in
P0ABD5	GO:2001295	involved_in
P0ABD5	GO:2001295	involved_in
P0ABD5	GO:2001295	involved_in
P0ABD5	GO:0005737	located_in
P0ABD5	GO:0005737	located_in
P0ABD5	GO:0005829	located_in
P0ABD5	GO:0005829	located_in
P0ABD5	GO:0009317	part_of
P0ABD5	GO:0009317	part_of
P0ABD5	GO:0009317	part_of
P0ABD5	GO:0009329	part_of
P0ABD8	GO:0006633	acts_upstream_of_or_within
P0ABD8	GO:0006633	acts_upstream_of_or_within
P0ABD8	GO:0003989	enables
P0ABD8	GO:0003989	enables
P0ABD8	GO:0003989	enables
P0ABD8	GO:0005515	enables
P0ABD8	GO:0005515	enables
P0ABD8	GO:0005515	enables
P0ABD8	GO:0005515	enables
P0ABD8	GO:0060090	enables
P0ABD8	GO:0006629	involved_in
P0ABD8	GO:0006631	involved_in
P0ABD8	GO:0006633	involved_in
P0ABD8	GO:0006633	involved_in
P0ABD8	GO:0006633	involved_in
P0ABD8	GO:2001295	involved_in
P0ABD8	GO:0005737	located_in
P0ABD8	GO:0005829	located_in
P0ABD8	GO:0009317	part_of
P0ABD8	GO:0009317	part_of
P0ABE2	GO:0006351	acts_upstream_of_or_within
P0ABE2	GO:0006351	acts_upstream_of_or_within
P0ABE2	GO:0006351	acts_upstream_of_or_within
P0ABE2	GO:0003677	enables
P0ABE2	GO:0005515	enables
P0ABE2	GO:0005515	enables
P0ABE2	GO:0005515	enables
P0ABE2	GO:0005515	enables
P0ABE2	GO:0006351	involved_in
P0ABE2	GO:0006879	involved_in
P0ABE2	GO:0016226	involved_in
P0ABE2	GO:0045454	involved_in
P0ABE2	GO:0005829	is_active_in
P0ABE2	GO:0005829	located_in
P0ABE2	GO:1990229	part_of
P0ABE2	GO:1990229	part_of
P0ABE5	GO:0019430	acts_upstream_of_or_within
P0ABE5	GO:0009055	enables
P0ABE5	GO:0009055	enables
P0ABE5	GO:0016491	enables
P0ABE5	GO:0020037	enables
P0ABE5	GO:0020037	enables
P0ABE5	GO:0020037	enables
P0ABE5	GO:0046872	enables
P0ABE5	GO:0022904	involved_in
P0ABE5	GO:0005886	is_active_in
P0ABE5	GO:0005886	located_in
P0ABE5	GO:0005886	located_in
P0ABE5	GO:0005886	located_in
P0ABE5	GO:0005886	located_in
P0ABE5	GO:0016020	located_in
P0ABE9	GO:0009440	acts_upstream_of_or_within
P0ABE9	GO:0004089	enables
P0ABE9	GO:0004089	enables
P0ABE9	GO:0008270	enables
P0ABE9	GO:0008270	enables
P0ABE9	GO:0016829	enables
P0ABE9	GO:0042802	enables
P0ABE9	GO:0046872	enables
P0ABE9	GO:0009440	involved_in
P0ABE9	GO:0015976	involved_in
P0ABE9	GO:0005737	located_in
P0ABF1	GO:0006397	acts_upstream_of_or_within
P0ABF1	GO:0009451	acts_upstream_of_or_within
P0ABF1	GO:0009451	acts_upstream_of_or_within
P0ABF1	GO:0009451	acts_upstream_of_or_within
P0ABF1	GO:0097748	contributes_to
P0ABF1	GO:0000166	enables
P0ABF1	GO:0003723	enables
P0ABF1	GO:0003723	enables
P0ABF1	GO:0005524	enables
P0ABF1	GO:0016740	enables
P0ABF1	GO:0016779	enables
P0ABF1	GO:1990817	enables
P0ABF1	GO:0006276	involved_in
P0ABF1	GO:0006276	involved_in
P0ABF1	GO:0006396	involved_in
P0ABF1	GO:0006397	involved_in
P0ABF1	GO:0043633	involved_in
P0ABF1	GO:0071047	involved_in
P0ABF1	GO:0005829	is_active_in
P0ABF1	GO:0005737	located_in
P0ABF1	GO:0005737	located_in
P0ABF1	GO:0005737	located_in
P0ABF1	GO:0005829	located_in
P0ABF1	GO:0005886	located_in
P0ABF1	GO:0016020	located_in
P0ABF4	GO:0034214	acts_upstream_of_or_within
P0ABF4	GO:0005198	enables
P0ABF4	GO:0042802	enables
P0ABF4	GO:0046336	involved_in
P0ABF4	GO:0031469	located_in
P0ABF4	GO:0031471	located_in
P0ABF6	GO:0006217	acts_upstream_of_or_within
P0ABF6	GO:0015949	acts_upstream_of_or_within
P0ABF6	GO:0015949	acts_upstream_of_or_within
P0ABF6	GO:0001884	enables
P0ABF6	GO:0003824	enables
P0ABF6	GO:0004126	enables
P0ABF6	GO:0004126	enables
P0ABF6	GO:0004126	enables
P0ABF6	GO:0004126	enables
P0ABF6	GO:0008270	enables
P0ABF6	GO:0008270	enables
P0ABF6	GO:0008270	enables
P0ABF6	GO:0008270	enables
P0ABF6	GO:0016787	enables
P0ABF6	GO:0042802	enables
P0ABF6	GO:0042802	enables
P0ABF6	GO:0042803	enables
P0ABF6	GO:0042803	enables
P0ABF6	GO:0046872	enables
P0ABF6	GO:0005829	is_active_in
P0ABF6	GO:0005829	located_in
P0ABF6	GO:0005829	located_in
P0ABF6	GO:0005829	located_in
P0ABF6	GO:0005829	located_in
P0ABF8	GO:0008444	enables
P0ABF8	GO:0008444	enables
P0ABF8	GO:0016740	enables
P0ABF8	GO:0016780	enables
P0ABF8	GO:0006629	involved_in
P0ABF8	GO:0006655	involved_in
P0ABF8	GO:0008654	involved_in
P0ABF8	GO:0046474	involved_in
P0ABF8	GO:0005886	is_active_in
P0ABF8	GO:0005886	located_in
P0ABF8	GO:0005886	located_in
P0ABF8	GO:0005886	located_in
P0ABF8	GO:0016020	located_in
P0ABG1	GO:0016024	acts_upstream_of_or_within
P0ABG1	GO:0016024	acts_upstream_of_or_within
P0ABG1	GO:0004605	enables
P0ABG1	GO:0004605	enables
P0ABG1	GO:0004605	enables
P0ABG1	GO:0016740	enables
P0ABG1	GO:0016772	enables
P0ABG1	GO:0016779	enables
P0ABG1	GO:0006629	involved_in
P0ABG1	GO:0008654	involved_in
P0ABG1	GO:0016024	involved_in
P0ABG1	GO:0016024	involved_in
P0ABG1	GO:0005886	is_active_in
P0ABG1	GO:0005886	located_in
P0ABG1	GO:0005886	located_in
P0ABG1	GO:0005886	located_in
P0ABG1	GO:0016020	located_in
P0ABG4	GO:0008360	acts_upstream_of_or_within
P0ABG4	GO:0009252	acts_upstream_of_or_within
P0ABG4	GO:0051301	acts_upstream_of_or_within
P0ABG4	GO:0051301	acts_upstream_of_or_within
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0005515	enables
P0ABG4	GO:0008955	enables
P0ABG4	GO:0015648	enables
P0ABG4	GO:0015648	enables
P0ABG4	GO:0016740	enables
P0ABG4	GO:0016757	enables
P0ABG4	GO:0000917	involved_in
P0ABG4	GO:0008360	involved_in
P0ABG4	GO:0008360	involved_in
P0ABG4	GO:0009252	involved_in
P0ABG4	GO:0015836	involved_in
P0ABG4	GO:0043093	involved_in
P0ABG4	GO:0043093	involved_in
P0ABG4	GO:0051301	involved_in
P0ABG4	GO:0051301	involved_in
P0ABG4	GO:0051301	involved_in
P0ABG4	GO:0071555	involved_in
P0ABG4	GO:0005886	is_active_in
P0ABG4	GO:0032153	is_active_in
P0ABG4	GO:0005886	located_in
P0ABG4	GO:0005886	located_in
P0ABG4	GO:0005886	located_in
P0ABG4	GO:0005886	located_in
P0ABG4	GO:0005886	located_in
P0ABG4	GO:0016020	located_in
P0ABG4	GO:0032153	located_in
P0ABG4	GO:0032153	located_in
P0ABG4	GO:0032153	located_in
P0ABG4	GO:1990586	part_of
P0ABG7	GO:0008360	acts_upstream_of_or_within
P0ABG7	GO:0008360	acts_upstream_of_or_within
P0ABG7	GO:0009252	acts_upstream_of_or_within
P0ABG7	GO:0005515	enables
P0ABG7	GO:0005515	enables
P0ABG7	GO:0008955	enables
P0ABG7	GO:0008955	enables
P0ABG7	GO:0008955	enables
P0ABG7	GO:0015648	enables
P0ABG7	GO:0016740	enables
P0ABG7	GO:0016757	enables
P0ABG7	GO:0008360	involved_in
P0ABG7	GO:0008360	involved_in
P0ABG7	GO:0008360	involved_in
P0ABG7	GO:0008360	involved_in
P0ABG7	GO:0009252	involved_in
P0ABG7	GO:0009252	involved_in
P0ABG7	GO:0009252	involved_in
P0ABG7	GO:0009252	involved_in
P0ABG7	GO:0015836	involved_in
P0ABG7	GO:0031504	involved_in
P0ABG7	GO:0031504	involved_in
P0ABG7	GO:0051301	involved_in
P0ABG7	GO:0051301	involved_in
P0ABG7	GO:0071555	involved_in
P0ABG7	GO:0005886	is_active_in
P0ABG7	GO:0032153	is_active_in
P0ABG7	GO:0005886	located_in
