tf_id	tf_uniprot_id	tf_name	target_id	target_uniprot_id	target_name	activate/repress	source
RDBECOLITFC00016	Q46864	mqsA	RDBECOLIGNC03408	P0AEA2	csgG	-	regulonDB
RDBECOLITFC00016	Q46864	mqsA	RDBECOLIGNC03409	P0AE98	csgF	-	regulonDB
RDBECOLITFC00016	Q46864	mqsA	RDBECOLIGNC03410	P0AE95	csgE	-	regulonDB
RDBECOLITFC00016	Q46864	mqsA	RDBECOLIGNC03411	P52106	csgD	-	regulonDB
RDBECOLITFC00016	Q46864	mqsA	RDBECOLIGNC04376	Q46864	mqsA	-	regulonDB
RDBECOLITFC00016	Q46864	mqsA	RDBECOLIGNC04377	Q46865	mqsR	-	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC00032	P25553	aldA	-	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC00229	P03004	dnaA	-+	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC00236	P0A988	dnaN	-+	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC00413	P04079	guaA	-	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC00414	P0ADG7	guaB	-	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC00652	P00452	nrdA	-+	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC00653	P69924	nrdB	-+	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC00736	P00582	polA	+	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC00818	P0A7H0	recF	-+	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC01050	P0A8F8	uvrB	-	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC02223	P0ABW3	yfaE	-+	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC02683	C1P621	yjeV	-	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC02759	P0DPC6	idlP	-	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC02760	P0DPC4	ytiC	-	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC02761	P0DPC5	ytiD	-	regulonDB
RDBECOLITFC00017	P03004	dnaA	RDBECOLIGNC04661	P39375	iraD	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC00649	P04846	nlpA	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC01231	P0AAP1	dgcC	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC01316	P0A8T5	fliE	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC01317	P25798	fliF	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC01323	P0AEM6	fliA	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC01324	P52627	fliZ	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC01444	P28307	csgA	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC01493	P0A8G6	wrbA	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC01596	P0ABZ1	fliG	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC01597	P31068	fliH	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC02357	P0AB14	yccJ	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC02966	P0AEM4	flgM	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC02970	P52612	fliI	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC02971	P52613	fliJ	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC02972	P52614	fliK	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC03367	P0A8X4	csgI	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC03408	P0AEA2	csgG	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC03409	P0AE98	csgF	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC03410	P0AE95	csgE	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC03411	P52106	csgD	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC03412	P0ABK7	csgB	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC03413	P52107	csgC	+	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC03427	P43533	flgN	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC03888	P0AEM9	tcyJ	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC04447	P63417	yhbS	-	regulonDB
RDBECOLITFC00018	P52106	csgD	RDBECOLIGNC04448	P64599	ubiT	-	regulonDB
RDBECOLITFC00021	P07026	sdiA	RDBECOLIGNC00333	P0ABH0	ftsA	-	regulonDB
RDBECOLITFC00021	P07026	sdiA	RDBECOLIGNC00336	P06136	ftsQ	-+	regulonDB
RDBECOLITFC00021	P07026	sdiA	RDBECOLIGNC00341	P0A9A6	ftsZ	-	regulonDB
RDBECOLITFC00021	P07026	sdiA	RDBECOLIGNC01675	P0AFX4	rsd	+	regulonDB
RDBECOLITFC00021	P07026	sdiA	RDBECOLIGNC02558	P0AFW2	rmf	+	regulonDB
RDBECOLITFC00021	P07026	sdiA	RDBECOLIGNC03777	P76204	rflP	+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC00048	P08202	araA	-+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC00049	P08204	araB	-+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC00050	P0A9E0	araC	-+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC00051	P08203	araD	-+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC00052	P0AE24	araE	+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC00053	P02924	araF	+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC00054	P0AAF3	araG	+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC00055	P0AE26	araH	+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC00056	P23910	araJ	+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC01062	P00944	xylA	-	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC01139	P03813	ygeA	+	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC02288	P37772	yjfF	-	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC02307	P39325	ytfQ	-	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC02308	Q6BEX0	ytfR	-	regulonDB
RDBECOLITFC00022	P0A9E0	araC	RDBECOLIGNC02309	P39328	ytfT	-	regulonDB
RDBECOLITFC00023	P63201	gadW	RDBECOLIGNC01363	P0AES9	hdeA	-+	regulonDB
RDBECOLITFC00023	P63201	gadW	RDBECOLIGNC01364	P0AET2	hdeB	-+	regulonDB
RDBECOLITFC00023	P63201	gadW	RDBECOLIGNC01365	P0AFV2	yhiD	-+	regulonDB
RDBECOLITFC00023	P63201	gadW	RDBECOLIGNC01445	P69910	gadB	-+	regulonDB
RDBECOLITFC00023	P63201	gadW	RDBECOLIGNC02121	P37639	gadX	-+	regulonDB
RDBECOLITFC00023	P63201	gadW	RDBECOLIGNC02563	P69908	gadA	-+	regulonDB
RDBECOLITFC00023	P63201	gadW	RDBECOLIGNC03640	P63235	gadC	-+	regulonDB
RDBECOLITFC00024	P0ACK8	fucR	RDBECOLIGNC00342	P0AB87	fucA	+	regulonDB
RDBECOLITFC00024	P0ACK8	fucR	RDBECOLIGNC00345	P0A9S1	fucO	+	regulonDB
RDBECOLITFC00025	P0AD01	dcuR	RDBECOLIGNC00005	P0ABN9	dcuB	+	regulonDB
RDBECOLITFC00025	P0AD01	dcuR	RDBECOLIGNC00324	P00363	frdA	+	regulonDB
RDBECOLITFC00025	P0AD01	dcuR	RDBECOLIGNC00325	P0AC47	frdB	+	regulonDB
RDBECOLITFC00025	P0AD01	dcuR	RDBECOLIGNC00326	P0A8Q0	frdC	+	regulonDB
RDBECOLITFC00025	P0AD01	dcuR	RDBECOLIGNC00327	P0A8Q3	frdD	+	regulonDB
RDBECOLITFC00025	P0AD01	dcuR	RDBECOLIGNC00350	P14407	fumB	+	regulonDB
RDBECOLITFC00025	P0AD01	dcuR	RDBECOLIGNC02432	P0A830	dctA	+	regulonDB
RDBECOLITFC00025	P0AD01	dcuR	RDBECOLIGNC03222	P77510	dpiB	+	regulonDB
RDBECOLITFC00025	P0AD01	dcuR	RDBECOLIGNC03223	P0AEF4	dpiA	+	regulonDB
RDBECOLITFC00026	P36673	treR	RDBECOLIGNC01367	P28904	treC	-	regulonDB
RDBECOLITFC00026	P36673	treR	RDBECOLIGNC02024	P36672	treB	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00136	P69795	chbB	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00137	P17334	chbC	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00138	P69791	chbA	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00139	P17410	chbR	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00140	P17411	chbF	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00303	P0ADH5	fimB	+	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00375	P17169	glmS	-+	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00560	P69801	manY	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00624	P0AF18	nagA	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00625	P0A759	nagB	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00626	P0AF24	umpH	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00627	P09323	nagE	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC00628	P0AF20	nagC	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC01178	P0ACC7	glmU	-+	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC02043	P0AEP1	galP	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC02082	P37794	chbG	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC03242	P75733	chiP	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC03243	P75734	chiQ	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC04657	P39370	nanS	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC04658	P39371	nanM	-	regulonDB
RDBECOLITFC00027	P0AF20	nagC	RDBECOLIGNC04659	P69856	nanC	-	regulonDB
RDBECOLITFC00028	P0ACU5	fabR	RDBECOLIGNC00267	P0A6Q3	fabA	-	regulonDB
RDBECOLITFC00028	P0ACU5	fabR	RDBECOLIGNC00268	P0A953	fabB	-	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC00129	P23890	cadC	+	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC01454	P0AA73	yhbE	+	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC02555	P0AG48	rplU	+	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC02556	P0A7L8	rpmA	+	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC03408	P0AEA2	csgG	+	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC03409	P0AE98	csgF	+	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC03410	P0AE95	csgE	+	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC03411	P52106	csgD	+	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC04453	P42641	obgE	+	regulonDB
RDBECOLITFC00029	P33358	mlrA	RDBECOLIGNC04454	P0A9W6	ibaG	+	regulonDB
RDBECOLITFC00030	P0ACR9	mprA	RDBECOLIGNC00595	P0ACR9	mprA	-	regulonDB
RDBECOLITFC00030	P0ACR9	mprA	RDBECOLIGNC01322	P27303	emrA	-	regulonDB
RDBECOLITFC00030	P0ACR9	mprA	RDBECOLIGNC01402	P0AEJ0	emrB	-	regulonDB
RDBECOLITFC00031	P76268	kdgR	RDBECOLIGNC00250	P0A955	eda	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC00076	P00887	aroH	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC00078	P0A6E1	aroL	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC00079	P0AE28	aroM	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC00609	P0AAD2	mtr	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC01012	P0A877	trpA	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC01013	P0A879	trpB	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC01014	P00909	trpC	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC01015	P00904	trpD	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC01016	P00895	trpE	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC01017	P0A881	trpR	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC01080	P0AAN5	yaiA	-	regulonDB
RDBECOLITFC00032	P0A881	trpR	RDBECOLIGNC01247	P0AD92	trpL	-	regulonDB
RDBECOLITFC00033	P25748	galS	RDBECOLIGNC00355	P09147	galE	-+	regulonDB
RDBECOLITFC00033	P25748	galS	RDBECOLIGNC00356	P0A6T3	galK	-+	regulonDB
RDBECOLITFC00033	P25748	galS	RDBECOLIGNC00359	P09148	galT	-+	regulonDB
RDBECOLITFC00033	P25748	galS	RDBECOLIGNC01639	P0A9C3	galM	-+	regulonDB
RDBECOLITFC00033	P25748	galS	RDBECOLIGNC02043	P0AEP1	galP	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00002	P0AF01	modB	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00148	P09833	modC	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00213	P07650	deoA	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00214	P0A6K6	deoB	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00215	P0A6L0	deoC	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00216	P0ABP8	deoD	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00226	P18775	dmsA	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00227	P18776	dmsB	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00228	P18777	dmsC	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00467	P0AEV4	hycA	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00468	P0AAK1	hycB	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00469	P16429	hycC	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00470	P16430	hycD	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00471	P16431	hycE	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00472	P16432	hycF	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00473	P16433	hycG	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00474	P0AEV7	hycH	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00635	P0AF28	narL	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC00638	P0AFA2	narX	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01542	P30745	moaA	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01543	P0AEZ9	moaB	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01544	P30748	moaD	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01545	P30749	moaE	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01607	P0A738	moaC	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01961	P0ABM9	ccmH	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01962	P0AA86	ccmG	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01963	P33927	ccmF	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01964	P69490	ccmE	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01965	P0ABM1	ccmC	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01966	P0ABL8	ccmB	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01967	P33931	ccmA	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01968	P0ABL5	napC	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01969	P0ABL3	napB	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01970	P33934	napH	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01971	P0AAL3	napG	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01972	P33937	napA	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC01973	P0AAL0	napF	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC02039	P0A9I5	napD	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC02060	P0ABM5	ccmD	+	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC02278	P37329	modA	-	regulonDB
RDBECOLITFC00034	P0A9G8	modE	RDBECOLIGNC04228	P0AEV9	hycI	+	regulonDB
RDBECOLITFC00035	P0AC51	zur	RDBECOLIGNC02231	P39832	znuB	-	regulonDB
RDBECOLITFC00035	P0AC51	zur	RDBECOLIGNC02574	Q2EEQ2	ykgO	-	regulonDB
RDBECOLITFC00035	P0AC51	zur	RDBECOLIGNC03062	P0A7N1	ykgM	-	regulonDB
RDBECOLITFC00035	P0AC51	zur	RDBECOLIGNC03477	P76002	pliG	-	regulonDB
RDBECOLITFC00035	P0AC51	zur	RDBECOLIGNC03867	P39172	znuA	-	regulonDB
RDBECOLITFC00035	P0AC51	zur	RDBECOLIGNC03868	P0A9X1	znuC	-	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC00274	P10384	fadL	+	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC01884	P33231	lldP	-+	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC01885	P0ACL7	lldR	-+	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC01886	P33232	lldD	-+	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC02120	P63201	gadW	+	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC03001	Q47146	fadE	+	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC04070	P76521	yfdY	+	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC04071	P0ACV2	lpxP	+	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC04353	P0AEP9	glcD	+	regulonDB
RDBECOLITFC00037	P0ACL7	lldR	RDBECOLIGNC04478	P64616	yhcO	+	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC00449	P24232	hmp	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC00744	P07003	poxB	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC01712	P0ABK9	nrfA	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC01870	P0AAK7	nrfC	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC01871	P32709	nrfD	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC01872	P32710	nrfE	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC01874	P32712	nrfG	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC03325	P75824	hcr	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC03326	P75825	hcp	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC03888	P0AEM9	tcyJ	-	regulonDB
RDBECOLITFC00038	P0AF63	nsrR	RDBECOLIGNC04606	P69506	ytfE	-	regulonDB
RDBECOLITFC00039	P0ABS1	dksA	RDBECOLIGNC00303	P0ADH5	fimB	+	regulonDB
RDBECOLITFC00039	P0ABS1	dksA	RDBECOLIGNC02211	P0AFX7	rseA	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00121	P0ABE2	bolA	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00127	P0A9H3	cadA	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00128	P0AAE8	cadB	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00129	P23890	cadC	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00274	P10384	fadL	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00455	P23894	htpX	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00536	P69776	lpp	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00546	P0AEX9	malE	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00636	P0AF32	narV	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00637	P19317	narW	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00639	P19318	narY	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00640	P19319	narZ	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00651	P21420	nmpC	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00662	P06996	ompC	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00663	P02931	ompF	-+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00743	P0AAF1	potE	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00952	P24169	speF	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC00997	P02930	tolC	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC01075	P0ACL9	pdhR	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC01236	P60778	tsgA	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC01333	P0ACI0	rob	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC01994	P0AFF0	nuoN	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02002	P0AEL3	feoA	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02003	P33650	feoB	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02015	P0ACS9	acrR	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02016	P0A917	ompX	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02031	P0AA67	rhtA	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02043	P0AEP1	galP	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02047	P37758	narU	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02369	P0AGE4	sstT	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02420	P64638	feoC	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC02851	P0DTV7	speFL	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03001	Q47146	fadE	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03002	P63224	gmhA	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03395	P69432	pgaD	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03396	P75905	pgaC	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03397	P75906	pgaB	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03398	P69434	pgaA	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03408	P0AEA2	csgG	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03409	P0AE98	csgF	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03410	P0AE95	csgE	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03411	P52106	csgD	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03730	P77304	dtpA	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03865	P76280	yobB	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03866	P0AEK0	exoX	-	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC03867	P39172	znuA	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC04255	P64554	queE	+	regulonDB
RDBECOLITFC00040	P0AA16	ompR	RDBECOLIGNC04407	P42601	alx	-	regulonDB
RDBECOLITFC00041	P17410	chbR	RDBECOLIGNC00136	P69795	chbB	-+	regulonDB
RDBECOLITFC00041	P17410	chbR	RDBECOLIGNC00137	P17334	chbC	-+	regulonDB
RDBECOLITFC00041	P17410	chbR	RDBECOLIGNC00138	P69791	chbA	-+	regulonDB
RDBECOLITFC00041	P17410	chbR	RDBECOLIGNC00139	P17410	chbR	-+	regulonDB
RDBECOLITFC00041	P17410	chbR	RDBECOLIGNC00140	P17411	chbF	-+	regulonDB
RDBECOLITFC00041	P17410	chbR	RDBECOLIGNC02082	P37794	chbG	-+	regulonDB
