protein_1_locus	protein_2_locus	evidence	source	protein_1_alt_name	protein_1_name	protein_2_alt_name	protein_2_name
BSU_28990	BSU_25210	database	string-db	DnaB	DnaB	DnaG	DnaG
BSU_28990	BSU_05240	experimental	string-db	DnaB	DnaB	YdeL	YdeL
BSU_28990	BSU_15710	database	string-db	DnaB	DnaB	PriA	PriA
BSU_28990	BSU_00010	textmined	string-db	DnaB	DnaB	DnaA	DnaA
BSU_28990	BSU_23020	database	string-db	DnaB	DnaB	RecS	RecQ
BSU_28990	BSU_25560	experimental	string-db	DnaB	DnaB	HolA	HolA
BSU_28990	BSU_19220	database	string-db	DnaB	DnaB	RecQ	RtbI
BSU_28990	BSU_19220	database	string-db	DnaB	DnaB	RecQ	RtbI
BSU_28990	BSU_33690	experimental	string-db	DnaB	DnaB	YvaQ	YvaQ
BSU_28990	BSU_40970	textmined	string-db	DnaB	DnaB	ParA	ParA
BSU_28990	BSU_16580	textmined	string-db	DnaB	DnaB	PolC	PolC
BSU_29020	BSU_35620	textmined	string-db	GapB	GapB	LytC	LytC
BSU_29020	BSU_33940	database	string-db	GapB	GapB	GapA	GapA
BSU_29050	BSU_33400	database	string-db	YtbE	YtbE	YvgN	YvgN
BSU_29090	BSU_29230	experimental	string-db	PolA	PolA	DnaE	DnaE
BSU_29090	BSU_00310	experimental	string-db	PolA	PolA	HolB	HolB
BSU_29090	BSU_16580	experimental	string-db	PolA	PolA	PolC	PolC
BSU_29090	BSU_00010	textmined	string-db	PolA	PolA	DnaA	DnaA
BSU_29090	BSU_36240	experimental	string-db	PolA	PolA	PtpZ	YwqE
BSU_29090	BSU_23870	experimental	string-db	PolA	PolA	PolYA	PolY1
BSU_29090	BSU_23710	experimental	string-db	PolA	PolA	PolY2	PolYB
BSU_29090	BSU_39940	experimental	string-db	PolA	PolA	YxaL	YxaL
BSU_29090	BSU_34360	experimental	string-db	PolA	PolA	EpsB	EpsB
BSU_29100	BSU_05740	textmined	string-db	PhoR	PhoR	PhoB	PhoB
BSU_29100	BSU_29110	textmined	string-db	PhoR	PhoR	PhoP	PhoP
BSU_29110	BSU_29100	textmined	string-db	PhoP	PhoP	PhoR	PhoR
BSU_29120	BSU_29130	experimental	string-db	Mdh	Mdh	Icd	Icd
BSU_29120	BSU_29740	experimental	string-db	Mdh	Mdh	CcpA	CcpA
BSU_29120	BSU_00060	textmined	string-db	Mdh	Mdh	GyrB	GyrB
BSU_29120	BSU_33040	textmined	string-db	Mdh	Mdh	CitG	FumC
BSU_29120	BSU_33040	textmined	string-db	Mdh	Mdh	CitG	FumC
BSU_29130	BSU_29140	textmined	string-db	Icd	Icd	CitZ	CitZ
BSU_29130	BSU_29120	experimental	string-db	Icd	Icd	Mdh	Mdh
BSU_29130	BSU_09440	textmined	string-db	Icd	Icd	CitA	CitA
BSU_29130	BSU_17460	textmined	string-db	Icd	Icd	GlnA	GlnA
BSU_29130	BSU_29740	experimental	string-db	Icd	Icd	CcpA	CcpA
BSU_29130	BSU_24140	textmined	string-db	Icd	Icd	MmgD	MmgD
BSU_29140	BSU_18000	textmined	string-db	CitZ	CitZ	CitB	CitB
BSU_29140	BSU_09440	database	string-db	CitZ	CitZ	CitA	CitA
BSU_29140	BSU_29130	textmined	string-db	CitZ	CitZ	Icd	Icd
BSU_29140	BSU_29740	experimental	string-db	CitZ	CitZ	CcpA	CcpA
BSU_29140	BSU_24140	database	string-db	CitZ	CitZ	MmgD	MmgD
BSU_29180	BSU_29740	experimental	string-db	Pyk	Pyk	CcpA	CcpA
BSU_29180	BSU_09990	textmined	string-db	Pyk	Pyk	ScoC	ScoC
BSU_29180	BSU_22730	database	string-db	Pyk	Pyk	Ndk	Ndk
BSU_29180	BSU_35190	database	string-db	Pyk	Pyk	YvkC	YvkC
BSU_29190	BSU_16780	textmined	string-db	PfkA	PfkA	RnjB	RnjB
BSU_29190	BSU_16690	textmined	string-db	PfkA	PfkA	PnpA	PnpA
BSU_29190	BSU_41050	textmined	string-db	PfkA	PfkA	RnpA	RnpA
BSU_29190	BSU_04580	textmined	string-db	PfkA	PfkA	CshA	CshA
BSU_29190	BSU_40190	database	string-db	PfkA	PfkA	Fbp	Fbp
BSU_29190	BSU_12790	experimental	string-db	PfkA	PfkA	XhlA	XhlA
BSU_29190	BSU_16960	experimental	string-db	PfkA	PfkA	Rny	Rny
BSU_29190	BSU_14530	textmined	string-db	PfkA	PfkA	RnjA	RnjA
BSU_29190	BSU_29740	experimental	string-db	PfkA	PfkA	CcpA	CcpA
BSU_29190	BSU_33910	textmined	string-db	PfkA	PfkA	Pgm	Pgm
BSU_29190	BSU_37090	database	string-db	PfkA	PfkA	YwjI	YwjI
BSU_29200	BSU_24340	database	string-db	AccA	AccA	AccC	AccC
BSU_29200	BSU_29210	database	string-db	AccA	AccA	AccD	AccD
BSU_29200	BSU_18240	database	string-db	AccA	AccA	YngH	YngHA
BSU_29200	BSU_24350	database	string-db	AccA	AccA	AccB	AccB
BSU_29200	BSU_23920	database	string-db	AccA	AccA	YqjD	YqjD
BSU_29210	BSU_23920	database	string-db	AccD	AccD	YqjD	YqjD
BSU_29210	BSU_29200	database	string-db	AccD	AccD	AccA	AccA
BSU_29210	BSU_24350	database	string-db	AccD	AccD	AccB	AccB
BSU_29210	BSU_18240	database	string-db	AccD	AccD	YngH	YngHA
BSU_29210	BSU_24340	database	string-db	AccD	AccD	AccC	AccC
BSU_29220	BSU_29740	experimental	string-db	YtsJ	YtsJ	CcpA	CcpA
BSU_29220	BSU_15100	experimental	string-db	YtsJ	YtsJ	YlbP	YlbP
BSU_29230	BSU_29980	experimental	string-db	DnaE	DnaE	YtjP	YtjP
BSU_29230	BSU_00070	experimental	string-db	DnaE	DnaE	GyrA	GyrA
BSU_29230	BSU_29090	experimental	string-db	DnaE	DnaE	PolA	PolA
BSU_29230	BSU_00190	database	string-db	DnaE	DnaE	DnaX	DnaX
BSU_29230	BSU_00020	database	string-db	DnaE	DnaE	DnaN	DnaN
BSU_29230	BSU_25560	database	string-db	DnaE	DnaE	HolA	HolA
BSU_29230	BSU_20340	database	string-db	DnaE	DnaE	YorL	YorL
BSU_29230	BSU_37450	experimental	string-db	DnaE	DnaE	YwhK	YwhK
BSU_29230	BSU_00310	database	string-db	DnaE	DnaE	HolB	HolB
BSU_29230	BSU_16580	database	string-db	DnaE	DnaE	PolC	PolC
BSU_29230	BSU_11890	experimental	string-db	DnaE	DnaE	YjcK	YjcK
BSU_29250	BSU_02030	experimental	string-db	NrnA	NrnA	PrkD	YbdM
BSU_29250	BSU_15600	database	string-db	NrnA	NrnA	CysC	CysC
BSU_29250	BSU_10910	database	string-db	NrnA	NrnA	YisZ	YisZ
BSU_29300	BSU_16670	database	string-db	RbfK	RbfK	RibC	RibC
BSU_29340	BSU_29370	database	string-db	TcyN	TcyN	TcyK	TcyK
BSU_29340	BSU_29380	database	string-db	TcyN	TcyN	TcyJ	TcyJ
BSU_29340	BSU_29350	database	string-db	TcyN	TcyN	TcyM	TcyM
BSU_29340	BSU_29360	database	string-db	TcyN	TcyN	TcyL	TcyL
BSU_29350	BSU_01450	database	string-db	TcyM	TcyM	YbxA	EcfA
BSU_29350	BSU_30760	database	string-db	TcyM	TcyM	MntB	MntB
BSU_29350	BSU_33810	database	string-db	TcyM	TcyM	OpuCC	OpuCC
BSU_29350	BSU_39490	database	string-db	TcyM	TcyM	YxeN	YxeN
BSU_29350	BSU_08330	database	string-db	TcyM	TcyM	LnrN	YfiN
BSU_29350	BSU_08330	database	string-db	TcyM	TcyM	LnrN	YfiN
BSU_29350	BSU_30740	database	string-db	TcyM	TcyM	MntD	MntD
BSU_29350	BSU_02990	database	string-db	TcyM	TcyM	OpuAB	OpuAB
BSU_29350	BSU_03370	database	string-db	TcyM	TcyM	YckA	YckA
BSU_29350	BSU_08320	database	string-db	TcyM	TcyM	LnrM	YfiM
BSU_29350	BSU_34150	database	string-db	TcyM	TcyM	GanP	GanP
BSU_29350	BSU_27450	database	string-db	TcyM	TcyM	GlnM	GlnM
BSU_29350	BSU_32550	database	string-db	TcyM	TcyM	FrlP	YurJ
BSU_29350	BSU_32550	database	string-db	TcyM	TcyM	FrlP	YurJ
BSU_29350	BSU_02870	database	string-db	TcyM	TcyM	ZnuB	ZnuB
BSU_29350	BSU_29370	database	string-db	TcyM	TcyM	TcyK	TcyK
BSU_29350	BSU_40150	database	string-db	TcyM	TcyM	EpeA	YydI
BSU_29350	BSU_27460	database	string-db	TcyM	TcyM	GlnP	GlnP
BSU_29350	BSU_13220	database	string-db	TcyM	TcyM	ThiW	ThiW
BSU_29350	BSU_35710	database	string-db	TcyM	TcyM	TagG	TagG
BSU_29350	BSU_29380	database	string-db	TcyM	TcyM	TcyJ	TcyJ
BSU_29350	BSU_03600	database	string-db	TcyM	TcyM	TcyB	TcyB
BSU_29350	BSU_30750	database	string-db	TcyM	TcyM	MntC	MntC
BSU_29350	BSU_15340	database	string-db	TcyM	TcyM	YlmA	YlmA
BSU_29350	BSU_23970	database	string-db	TcyM	TcyM	ArtQ	ArtQ
BSU_29350	BSU_34610	database	string-db	TcyM	TcyM	MdxE	MdxE
BSU_29350	BSU_12960	database	string-db	TcyM	TcyM	DppE	DppE
BSU_29350	BSU_29360	database	string-db	TcyM	TcyM	TcyL	TcyL
BSU_29350	BSU_33710	database	string-db	TcyM	TcyM	OpuBC	OpuBC
BSU_29350	BSU_38810	database	string-db	TcyM	TcyM	MsmX	MsmX
BSU_29350	BSU_34160	database	string-db	TcyM	TcyM	GanS	CycB
BSU_29350	BSU_11430	database	string-db	TcyM	TcyM	OppA	OppA
BSU_29350	BSU_34080	database	string-db	TcyM	TcyM	YvfS	YvfS
BSU_29350	BSU_02860	database	string-db	TcyM	TcyM	ZnuC	ZnuC
BSU_29350	BSU_01460	database	string-db	TcyM	TcyM	YbaE	EcfAB
BSU_29350	BSU_03000	database	string-db	TcyM	TcyM	OpuAC	OpuAC
BSU_29350	BSU_29340	database	string-db	TcyM	TcyM	TcyN	TcyN
BSU_29350	BSU_34600	database	string-db	TcyM	TcyM	MdxF	MdxF
BSU_29360	BSU_27450	database	string-db	TcyL	TcyL	GlnM	GlnM
BSU_29360	BSU_32550	database	string-db	TcyL	TcyL	FrlP	YurJ
BSU_29360	BSU_32550	database	string-db	TcyL	TcyL	FrlP	YurJ
BSU_29360	BSU_34150	database	string-db	TcyL	TcyL	GanP	GanP
BSU_29360	BSU_08320	database	string-db	TcyL	TcyL	LnrM	YfiM
BSU_29360	BSU_03370	database	string-db	TcyL	TcyL	YckA	YckA
BSU_29360	BSU_02990	database	string-db	TcyL	TcyL	OpuAB	OpuAB
BSU_29360	BSU_30740	database	string-db	TcyL	TcyL	MntD	MntD
BSU_29360	BSU_08330	database	string-db	TcyL	TcyL	LnrN	YfiN
BSU_29360	BSU_08330	database	string-db	TcyL	TcyL	LnrN	YfiN
BSU_29360	BSU_39490	database	string-db	TcyL	TcyL	YxeN	YxeN
BSU_29360	BSU_33810	database	string-db	TcyL	TcyL	OpuCC	OpuCC
BSU_29360	BSU_30760	database	string-db	TcyL	TcyL	MntB	MntB
BSU_29360	BSU_01450	database	string-db	TcyL	TcyL	YbxA	EcfA
BSU_29360	BSU_13220	database	string-db	TcyL	TcyL	ThiW	ThiW
BSU_29360	BSU_27460	database	string-db	TcyL	TcyL	GlnP	GlnP
BSU_29360	BSU_40150	database	string-db	TcyL	TcyL	EpeA	YydI
BSU_29360	BSU_29370	database	string-db	TcyL	TcyL	TcyK	TcyK
BSU_29360	BSU_02870	database	string-db	TcyL	TcyL	ZnuB	ZnuB
BSU_29360	BSU_33710	database	string-db	TcyL	TcyL	OpuBC	OpuBC
BSU_29360	BSU_12960	database	string-db	TcyL	TcyL	DppE	DppE
BSU_29360	BSU_34610	database	string-db	TcyL	TcyL	MdxE	MdxE
BSU_29360	BSU_15340	database	string-db	TcyL	TcyL	YlmA	YlmA
BSU_29360	BSU_23970	database	string-db	TcyL	TcyL	ArtQ	ArtQ
BSU_29360	BSU_29350	database	string-db	TcyL	TcyL	TcyM	TcyM
BSU_29360	BSU_30750	database	string-db	TcyL	TcyL	MntC	MntC
BSU_29360	BSU_29380	database	string-db	TcyL	TcyL	TcyJ	TcyJ
BSU_29360	BSU_03600	database	string-db	TcyL	TcyL	TcyB	TcyB
BSU_29360	BSU_35710	database	string-db	TcyL	TcyL	TagG	TagG
BSU_29360	BSU_34600	database	string-db	TcyL	TcyL	MdxF	MdxF
BSU_29360	BSU_29340	database	string-db	TcyL	TcyL	TcyN	TcyN
BSU_29360	BSU_01460	database	string-db	TcyL	TcyL	YbaE	EcfAB
BSU_29360	BSU_03000	database	string-db	TcyL	TcyL	OpuAC	OpuAC
BSU_29360	BSU_02860	database	string-db	TcyL	TcyL	ZnuC	ZnuC
BSU_29360	BSU_11430	database	string-db	TcyL	TcyL	OppA	OppA
BSU_29360	BSU_34080	database	string-db	TcyL	TcyL	YvfS	YvfS
BSU_29360	BSU_34160	database	string-db	TcyL	TcyL	GanS	CycB
BSU_29360	BSU_38810	database	string-db	TcyL	TcyL	MsmX	MsmX
BSU_29370	BSU_29350	database	string-db	TcyK	TcyK	TcyM	TcyM
BSU_29370	BSU_29340	database	string-db	TcyK	TcyK	TcyN	TcyN
BSU_29370	BSU_29360	database	string-db	TcyK	TcyK	TcyL	TcyL
BSU_29370	BSU_29380	database	string-db	TcyK	TcyK	TcyJ	TcyJ
BSU_29380	BSU_29370	database	string-db	TcyJ	TcyJ	TcyK	TcyK
BSU_29380	BSU_29360	database	string-db	TcyJ	TcyJ	TcyL	TcyL
BSU_29380	BSU_29350	database	string-db	TcyJ	TcyJ	TcyM	TcyM
BSU_29380	BSU_29340	database	string-db	TcyJ	TcyJ	TcyN	TcyN
BSU_29420	BSU_15910	database	string-db	YtkK	YtkK	FabG	FabG
BSU_29420	BSU_16870	database	string-db	YtkK	YtkK	YmfI	YmfI
BSU_29420	BSU_11720	database	string-db	YtkK	YtkK	FabI	FabI
BSU_29420	BSU_15900	database	string-db	YtkK	YtkK	FabD	FabD
BSU_29440	BSU_24300	experimental	string-db	ArgH	ArgH	XseA	XseA
BSU_29440	BSU_07580	experimental	string-db	ArgH	ArgH	CitS	CitS
BSU_29440	BSU_31240	experimental	string-db	ArgH	ArgH	McpA	McpA
BSU_29440	BSU_31250	experimental	string-db	ArgH	ArgH	TlpA	TlpA
BSU_29450	BSU_29740	experimental	string-db	ArgG	ArgG	CcpA	CcpA
BSU_29450	BSU_15880	experimental	string-db	ArgG	ArgG	FapR	FapR
BSU_29470	BSU_07640	database	string-db	AckA	AckA	YflL	YflL
BSU_29470	BSU_29740	experimental	string-db	AckA	AckA	CcpA	CcpA
BSU_29490	BSU_29740	experimental	string-db	Tpx	Tpx	CcpA	CcpA
BSU_29540	BSU_11610	database	string-db	YtdI	PpnKB	PpnKA	PpnKA
BSU_29560	BSU_29740	experimental	string-db	YtcI	YtcI	CcpA	CcpA
BSU_29560	BSU_29680	database	string-db	YtcI	YtcI	AcsA	AcsA
BSU_29580	BSU_11700	database	string-db	ThiI	ThiI	ThiF	ThiF
BSU_29590	BSU_27510	database	string-db	NifZ	IscSB	YrvO	IscSA
BSU_29590	BSU_27880	database	string-db	NifZ	IscSB	NifS	NifS
BSU_29610	BSU_22320	experimental	string-db	EzrA	EzrA	PonA	PonA
BSU_29610	BSU_21920	experimental	string-db	EzrA	EzrA	UgtP	UgtP
BSU_29610	BSU_15390	experimental	string-db	EzrA	EzrA	SepF	SepF
BSU_29610	BSU_15160	textmined	string-db	EzrA	EzrA	PbpB	PbpB
BSU_29610	BSU_00620	textmined	string-db	EzrA	EzrA	DivIC	DivIC
BSU_29610	BSU_15150	textmined	string-db	EzrA	EzrA	FtsL	FtsL
BSU_29610	BSU_15420	textmined	string-db	EzrA	EzrA	DivIVA	DivIVA
BSU_29610	BSU_24300	experimental	string-db	EzrA	EzrA	XseA	XseA
BSU_29610	BSU_15940	experimental	string-db	EzrA	EzrA	Smc	Smc
BSU_29610	BSU_14850	textmined	string-db	EzrA	EzrA	FtsW	FtsW
BSU_29610	BSU_22180	experimental	string-db	EzrA	EzrA	GpsB	GpsB
BSU_29610	BSU_15290	experimental	string-db	EzrA	EzrA	FtsZ	FtsZ
BSU_29610	BSU_15240	textmined	string-db	EzrA	EzrA	DivIB	DivIB
BSU_29610	BSU_15280	experimental	string-db	EzrA	EzrA	FtsA	FtsA
BSU_29610	BSU_28610	experimental	string-db	EzrA	EzrA	ZapA	YshA
BSU_29610	BSU_28610	experimental	string-db	EzrA	EzrA	ZapA	YshA
BSU_29610	BSU_22280	experimental	string-db	EzrA	EzrA	YppD	YppD
BSU_29660	BSU_40500	experimental	string-db	RpsD	RpsD	RplI	RplI
BSU_29660	BSU_01260	experimental	string-db	RpsD	RpsD	RplN	RplNA
BSU_29660	BSU_01260	experimental	string-db	RpsD	RpsD	RplN	RplNA
BSU_29660	BSU_01490	experimental	string-db	RpsD	RpsD	RplM	RplM
BSU_29660	BSU_27960	experimental	string-db	RpsD	RpsD	RplU	RplU
BSU_29660	BSU_15820	experimental	string-db	RpsD	RpsD	RpmB	RpmB
BSU_29660	BSU_01250	experimental	string-db	RpsD	RpsD	RpsQ	RpsQ
BSU_29660	BSU_01110	experimental	string-db	RpsD	RpsD	RpsG	RpsG
BSU_29660	BSU_01330	experimental	string-db	RpsD	RpsD	RpsE	RpsE
BSU_29660	BSU_01420	experimental	string-db	RpsD	RpsD	RpsK	RpsK
BSU_29660	BSU_05610	experimental	string-db	RpsD	RpsD	VmlR	VmlR
BSU_29660	BSU_01200	experimental	string-db	RpsD	RpsD	RpsS	RpsS
BSU_29660	BSU_01210	experimental	string-db	RpsD	RpsD	RplV	RplV
BSU_29660	BSU_27600	experimental	string-db	RpsD	RpsD	Rel	Rsh
BSU_29660	BSU_27600	experimental	string-db	RpsD	RpsD	Rel	Rsh
BSU_29660	BSU_25550	experimental	string-db	RpsD	RpsD	RpsT	RpsT
BSU_29660	BSU_01020	experimental	string-db	RpsD	RpsD	RplK	RplK
BSU_29660	BSU_28580	experimental	string-db	RpsD	RpsD	RqcU	MutSB
BSU_29660	BSU_28580	experimental	string-db	RpsD	RpsD	RqcU	MutSB
BSU_29660	BSU_16490	experimental	string-db	RpsD	RpsD	RpsB	RpsB
BSU_29660	BSU_01340	experimental	string-db	RpsD	RpsD	RpmD	RpmD
BSU_29660	BSU_01190	experimental	string-db	RpsD	RpsD	RplB	RplB
BSU_29660	BSU_01160	experimental	string-db	RpsD	RpsD	RplC	RplC
BSU_29660	BSU_01100	experimental	string-db	RpsD	RpsD	RpsL	RpsL
BSU_29660	BSU_01350	experimental	string-db	RpsD	RpsD	RplO	RplO
BSU_29660	BSU_01310	experimental	string-db	RpsD	RpsD	RplF	RplF
BSU_29660	BSU_01240	experimental	string-db	RpsD	RpsD	RpmC	RpmC
BSU_29660	BSU_28860	experimental	string-db	RpsD	RpsD	RpmI	RpmI
BSU_29660	BSU_01230	experimental	string-db	RpsD	RpsD	RplP	RplP
BSU_29660	BSU_01290	experimental	string-db	RpsD	RpsD	RpsN	RpsNA
BSU_29660	BSU_01220	experimental	string-db	RpsD	RpsD	RpsC	RpsC
BSU_29660	BSU_28850	experimental	string-db	RpsD	RpsD	RplT	RplT
BSU_29660	BSU_01440	experimental	string-db	RpsD	RpsD	RplQ	RplQ
BSU_29660	BSU_37070	experimental	string-db	RpsD	RpsD	RpmE	RpmEA
BSU_29660	BSU_37070	experimental	string-db	RpsD	RpsD	RpmE	RpmEA
BSU_29660	BSU_01030	experimental	string-db	RpsD	RpsD	RplA	RplA
BSU_29660	BSU_01410	experimental	string-db	RpsD	RpsD	RpsM	RpsM
BSU_29660	BSU_01150	experimental	string-db	RpsD	RpsD	RpsJ	RpsJ
BSU_29660	BSU_01400	experimental	string-db	RpsD	RpsD	RpmJ	RpmJ
BSU_29660	BSU_40890	experimental	string-db	RpsD	RpsD	RpsR	RpsR
BSU_29660	BSU_15990	experimental	string-db	RpsD	RpsD	RpsP	RpsP
BSU_29660	BSU_01270	experimental	string-db	RpsD	RpsD	RplX	RplX
BSU_29660	BSU_15980	experimental	string-db	RpsD	RpsD	Ffh	Ffh
BSU_29660	BSU_01280	experimental	string-db	RpsD	RpsD	RplE	RplE
BSU_29660	BSU_16040	experimental	string-db	RpsD	RpsD	RplS	RplS
BSU_29660	BSU_27940	experimental	string-db	RpsD	RpsD	RpmA	RpmA
BSU_29660	BSU_25410	experimental	string-db	RpsD	RpsD	RpsU	RpsU
BSU_29660	BSU_15080	experimental	string-db	RpsD	RpsD	RpmF	RpmF
BSU_29660	BSU_01300	experimental	string-db	RpsD	RpsD	RpsH	RpsH
BSU_29660	BSU_41060	experimental	string-db	RpsD	RpsD	RpmH	RpmH
BSU_29660	BSU_35310	experimental	string-db	RpsD	RpsD	Hpf	Hpf
BSU_29660	BSU_40910	experimental	string-db	RpsD	RpsD	RpsF	RpsF
BSU_29660	BSU_01500	experimental	string-db	RpsD	RpsD	RpsI	RpsI
BSU_29660	BSU_29740	experimental	string-db	RpsD	RpsD	CcpA	CcpA
BSU_29660	BSU_23880	experimental	string-db	RpsD	RpsD	MifM	MifM
BSU_29660	BSU_01320	experimental	string-db	RpsD	RpsD	RplR	RplR
BSU_29660	BSU_24900	experimental	string-db	RpsD	RpsD	RpmGA	RpmGA
BSU_29660	BSU_01170	experimental	string-db	RpsD	RpsD	RplD	RplD
BSU_29660	BSU_01180	experimental	string-db	RpsD	RpsD	RplW	RplW
BSU_29660	BSU_01040	experimental	string-db	RpsD	RpsD	RplJ	RplJ
BSU_29660	BSU_16680	experimental	string-db	RpsD	RpsD	RpsO	RpsO
BSU_29670	BSU_38460	database	string-db	TyrS	TyrS	TyrZ	TyrZ
BSU_29680	BSU_29560	database	string-db	AcsA	AcsA	YtcI	YtcI
BSU_29700	BSU_00330	experimental	string-db	AcuB	AcuB	YabA	DnaH
BSU_29700	BSU_00330	experimental	string-db	AcuB	AcuB	YabA	DnaH
BSU_29720	BSU_13680	database	string-db	MotS	YtxE	MotB	MotB
BSU_29720	BSU_13680	database	string-db	MotS	YtxE	MotB	MotB
BSU_29720	BSU_29730	database	string-db	MotS	YtxE	MotP	YtxD
BSU_29720	BSU_29730	database	string-db	MotS	YtxE	MotP	YtxD
BSU_29720	BSU_29730	database	string-db	MotS	YtxE	MotP	YtxD
BSU_29720	BSU_29730	database	string-db	MotS	YtxE	MotP	YtxD
BSU_29720	BSU_13690	database	string-db	MotS	YtxE	MotA	MotA
BSU_29720	BSU_13690	database	string-db	MotS	YtxE	MotA	MotA
BSU_29730	BSU_13690	database	string-db	MotP	YtxD	MotA	MotA
BSU_29730	BSU_13690	database	string-db	MotP	YtxD	MotA	MotA
BSU_29730	BSU_29720	database	string-db	MotP	YtxD	MotS	YtxE
BSU_29730	BSU_29720	database	string-db	MotP	YtxD	MotS	YtxE
BSU_29730	BSU_29720	database	string-db	MotP	YtxD	MotS	YtxE
BSU_29730	BSU_29720	database	string-db	MotP	YtxD	MotS	YtxE
BSU_29730	BSU_13680	database	string-db	MotP	YtxD	MotB	MotB
BSU_29730	BSU_13680	database	string-db	MotP	YtxD	MotB	MotB
BSU_29740	BSU_22960	experimental	string-db	CcpA	CcpA	GudB	GudB
BSU_29740	BSU_18440	experimental	string-db	CcpA	CcpA	GltB	GltB
BSU_29740	BSU_00120	experimental	string-db	CcpA	CcpA	PdxT	PdxT
BSU_29740	BSU_13910	experimental	string-db	CcpA	CcpA	PtsI	PtsI
BSU_29740	BSU_01080	experimental	string-db	CcpA	CcpA	RpoC	RpoC
BSU_29740	BSU_13010	experimental	string-db	CcpA	CcpA	Pgl	Pgl
BSU_29740	BSU_16750	experimental	string-db	CcpA	CcpA	Asd	Asd
BSU_29740	BSU_40420	experimental	string-db	CcpA	CcpA	PurA	PurA
BSU_29740	BSU_16780	experimental	string-db	CcpA	CcpA	RnjB	RnjB
BSU_29740	BSU_06420	experimental	string-db	CcpA	CcpA	PurE	PurE
BSU_29740	BSU_21600	experimental	string-db	CcpA	CcpA	YokG	YokG
BSU_29740	BSU_01430	experimental	string-db	CcpA	CcpA	RpoA	RpoA
BSU_29740	BSU_32670	experimental	string-db	CcpA	CcpA	SufB	SufB
BSU_29740	BSU_09950	experimental	string-db	CcpA	CcpA	PrsA	PrsA
BSU_29740	BSU_38500	experimental	string-db	CcpA	CcpA	DltA	DltA
BSU_29740	BSU_06450	experimental	string-db	CcpA	CcpA	PurC	PurC
BSU_29740	BSU_36810	experimental	string-db	CcpA	CcpA	AtpD	AtpD
BSU_29740	BSU_18000	experimental	string-db	CcpA	CcpA	CitB	CitB
BSU_29740	BSU_31350	experimental	string-db	CcpA	CcpA	Pgi	Pgi
BSU_29740	BSU_33400	experimental	string-db	CcpA	CcpA	YvgN	YvgN
BSU_29740	BSU_13900	experimental	string-db	CcpA	CcpA	PtsH	PtsH
BSU_29740	BSU_16170	experimental	string-db	CcpA	CcpA	CodY	CodY
BSU_29740	BSU_15550	experimental	string-db	CcpA	CcpA	PyrF	PyrF
BSU_29740	BSU_01220	experimental	string-db	CcpA	CcpA	RpsC	RpsC
BSU_29740	BSU_03480	experimental	string-db	CcpA	CcpA	SrfAA	SrfAA
BSU_29740	BSU_28870	experimental	string-db	CcpA	CcpA	InfC	InfC
BSU_29740	BSU_16940	experimental	string-db	CcpA	CcpA	RecA	RecA
BSU_29740	BSU_31750	experimental	string-db	CcpA	CcpA	PncB	PncB
BSU_29740	BSU_00920	experimental	string-db	CcpA	CcpA	GltX	GltX
BSU_29740	BSU_29140	experimental	string-db	CcpA	CcpA	CitZ	CitZ
BSU_29740	BSU_38860	experimental	string-db	CcpA	CcpA	GalE	GalE
BSU_29740	BSU_11240	experimental	string-db	CcpA	CcpA	CarB	CarB
BSU_29740	BSU_10250	experimental	string-db	CcpA	CcpA	LplJ	LplJ
BSU_29740	BSU_06520	experimental	string-db	CcpA	CcpA	PurH	PurH
BSU_29740	BSU_30200	experimental	string-db	CcpA	CcpA	BioB	BioB
BSU_29740	BSU_37120	experimental	string-db	CcpA	CcpA	FbaA	FbaA
BSU_29740	BSU_13560	experimental	string-db	CcpA	CcpA	MtnK	MtnK
BSU_29740	BSU_01780	experimental	string-db	CcpA	CcpA	GlmS	GlmS
BSU_29740	BSU_33040	experimental	string-db	CcpA	CcpA	CitG	FumC
BSU_29740	BSU_33040	experimental	string-db	CcpA	CcpA	CitG	FumC
BSU_29740	BSU_09990	textmined	string-db	CcpA	CcpA	ScoC	ScoC
BSU_29740	BSU_01030	experimental	string-db	CcpA	CcpA	RplA	RplA
BSU_29740	BSU_40090	experimental	string-db	CcpA	CcpA	AhpC	AhpC
BSU_29740	BSU_29220	experimental	string-db	CcpA	CcpA	YtsJ	YtsJ
BSU_29740	BSU_01440	experimental	string-db	CcpA	CcpA	RplQ	RplQ
BSU_29740	BSU_01130	experimental	string-db	CcpA	CcpA	TufA	TufA
BSU_29740	BSU_16600	experimental	string-db	CcpA	CcpA	NusA	NusA
BSU_29740	BSU_15230	experimental	string-db	CcpA	CcpA	MurB	MurB
BSU_29740	BSU_09310	experimental	string-db	CcpA	CcpA	PgcA	PgcA
BSU_29740	BSU_24340	experimental	string-db	CcpA	CcpA	AccC	AccC
BSU_29740	BSU_30540	experimental	string-db	CcpA	CcpA	AsnB	AsnB
BSU_29740	BSU_25070	experimental	string-db	CcpA	CcpA	IspG	IspG
BSU_29740	BSU_01120	experimental	string-db	CcpA	CcpA	FusA	FusA
BSU_29740	BSU_35360	experimental	string-db	CcpA	CcpA	Hag	Hag
BSU_29740	BSU_40550	experimental	string-db	CcpA	CcpA	PpaC	PpaC
BSU_29740	BSU_18450	experimental	string-db	CcpA	CcpA	GltA	GltA
