regulator_locus	regulator_name	mode	gene_locus	gene_name	link	source
BSU_04730	sigB	sigma factor	BSU_07720	yflD	224308.BSU04730/224308.BSU07720	subtiwiki
BSU_24220	spo0A	activation	BSU_10750	yisK	224308.BSU24220/224308.BSU10750	subtiwiki
BSU_24220	spo0A	activation	BSU_10760	yisL	224308.BSU24220/224308.BSU10760	subtiwiki
BSU_00980	sigH	sigma factor	BSU_10750	yisK	224308.BSU00980/224308.BSU10750	subtiwiki
BSU_00980	sigH	sigma factor	BSU_10760	yisL	224308.BSU00980/224308.BSU10760	subtiwiki
BSU_15320	sigE	sigma factor	BSU_11300	med	224308.BSU15320/224308.BSU11300	subtiwiki
BSU_15320	sigE	sigma factor	BSU_11310	comZ	224308.BSU15320/224308.BSU11310	subtiwiki
BSU_15320	sigE	sigma factor	BSU_11290	yjaV	224308.BSU15320/224308.BSU11290	subtiwiki
BSU_16170	codY	repression	BSU_12930	dppB	224308.BSU16170/224308.BSU12930	subtiwiki
BSU_16170	codY	repression	BSU_12980	ykfB	224308.BSU16170/224308.BSU12980	subtiwiki
BSU_16170	codY	repression	BSU_12950	dppD	224308.BSU16170/224308.BSU12950	subtiwiki
BSU_16170	codY	repression	BSU_12960	dppE	224308.BSU16170/224308.BSU12960	subtiwiki
BSU_16170	codY	repression	BSU_12920	dppA	224308.BSU16170/224308.BSU12920	subtiwiki
BSU_16170	codY	repression	BSU_13000	ykfD	224308.BSU16170/224308.BSU13000	subtiwiki
BSU_16170	codY	repression	BSU_12970	ykfA	224308.BSU16170/224308.BSU12970	subtiwiki
BSU_16170	codY	repression	BSU_12990	ykfC	224308.BSU16170/224308.BSU12990	subtiwiki
BSU_16170	codY	repression	BSU_12940	dppC	224308.BSU16170/224308.BSU12940	subtiwiki
BSU_23520	fur	repression	BSU_13360	ykoP	224308.BSU23520/224308.BSU13360	subtiwiki
BSU_23520	fur	repression	new_1399409_1400187	S477	224308.BSU23520/224308.new13994091400187	subtiwiki
BSU_23120	resD	activation	BSU_13360	ykoP	224308.BSU23120/224308.BSU13360	subtiwiki
BSU_23120	resD	activation	new_1399409_1400187	S477	224308.BSU23120/224308.new13994091400187	subtiwiki
BSU_09380	nsrR	repression	BSU_13360	ykoP	224308.BSU09380/224308.BSU13360	subtiwiki
BSU_09380	nsrR	repression	new_1399409_1400187	S477	224308.BSU09380/224308.new13994091400187	subtiwiki
BSU_25200	sigA	sigma factor	BSU_13360	ykoP	224308.BSU25200/224308.BSU13360	subtiwiki
BSU_25200	sigA	sigma factor	new_1399409_1400187	S477	224308.BSU25200/224308.new13994091400187	subtiwiki
BSU_14020	kre	repression	BSU_13360	ykoP	224308.BSU14020/224308.BSU13360	subtiwiki
BSU_14020	kre	repression	new_1399409_1400187	S477	224308.BSU14020/224308.new13994091400187	subtiwiki
BSU_23520	fur	repression	BSU_37240	ywiE	224308.BSU23520/224308.BSU37240	subtiwiki
BSU_23520	fur	repression	BSU_37220	ywjB	224308.BSU23520/224308.BSU37220	subtiwiki
BSU_23520	fur	repression	BSU_37230	ywjA	224308.BSU23520/224308.BSU37230	subtiwiki
BSU_04730	sigB	sigma factor	BSU_37240	ywiE	224308.BSU04730/224308.BSU37240	subtiwiki
BSU_04730	sigB	sigma factor	BSU_37220	ywjB	224308.BSU04730/224308.BSU37220	subtiwiki
BSU_04730	sigB	sigma factor	BSU_37230	ywjA	224308.BSU04730/224308.BSU37230	subtiwiki
BSU_00370	abrB	repression	BSU_38340	ywbF	224308.BSU00370/224308.BSU38340	subtiwiki
BSU_00370	abrB	repression	BSU_38350	ywbE	224308.BSU00370/224308.BSU38350	subtiwiki
BSU_00370	abrB	repression	BSU_34850	yvcA	224308.BSU00370/224308.BSU34850	subtiwiki
BSU_00370	abrB	repression	BSU_34840	yvcB	224308.BSU00370/224308.BSU34840	subtiwiki
BSU_00370	abrB	repression	BSU_34830	yvzA	224308.BSU00370/224308.BSU34830	subtiwiki
BSU_35490	degU	activation	BSU_34850	yvcA	224308.BSU35490/224308.BSU34850	subtiwiki
BSU_35490	degU	activation	BSU_34840	yvcB	224308.BSU35490/224308.BSU34840	subtiwiki
BSU_35490	degU	activation	BSU_34830	yvzA	224308.BSU35490/224308.BSU34830	subtiwiki
BSU_04730	sigB	sigma factor	BSU_31279	yuzH	224308.BSU04730/224308.BSU31279	subtiwiki
BSU_04730	sigB	sigma factor	BSU_31280	yugU	224308.BSU04730/224308.BSU31280	subtiwiki
BSU_15330	sigG	sigma factor	BSU_32859	yuzM	224308.BSU15330/224308.BSU32859	subtiwiki
BSU_15330	sigG	sigma factor	BSU_32860	yusN	224308.BSU15330/224308.BSU32860	subtiwiki
BSU_15320	sigE	sigma factor	BSU_32910	yusS	224308.BSU15320/224308.BSU32910	subtiwiki
BSU_15320	sigE	sigma factor	BSU_32900	yusR	224308.BSU15320/224308.BSU32900	subtiwiki
BSU_15320	sigE	sigma factor	BSU_32890	yusQ	224308.BSU15320/224308.BSU32890	subtiwiki
BSU_23520	fur	repression	BSU_32940	yusV	224308.BSU23520/224308.BSU32940	subtiwiki
BSU_23520	fur	repression	BSU_32930	yusU	224308.BSU23520/224308.BSU32930	subtiwiki
BSU_36420	spoIIID	repression	BSU_31279	yuzH	224308.BSU36420/224308.BSU31279	subtiwiki
BSU_36420	spoIIID	repression	BSU_31280	yugU	224308.BSU36420/224308.BSU31280	subtiwiki
BSU_15320	sigE	sigma factor	BSU_31279	yuzH	224308.BSU15320/224308.BSU31279	subtiwiki
BSU_15320	sigE	sigma factor	BSU_31280	yugU	224308.BSU15320/224308.BSU31280	subtiwiki
BSU_16470	sigD	sigma factor	BSU_29960	ytlP	224308.BSU16470/224308.BSU29960	subtiwiki
BSU_16470	sigD	sigma factor	BSU_29930	amyX	224308.BSU16470/224308.BSU29930	subtiwiki
BSU_16470	sigD	sigma factor	BSU_29950	ytlQ	224308.BSU16470/224308.BSU29950	subtiwiki
BSU_16470	sigD	sigma factor	BSU_29940	ytlR	224308.BSU16470/224308.BSU29940	subtiwiki
BSU_15320	sigE	sigma factor	BSU_29070	ytaF	224308.BSU15320/224308.BSU29070	subtiwiki
BSU_15320	sigE	sigma factor	BSU_29090	polA	224308.BSU15320/224308.BSU29090	subtiwiki
BSU_15320	sigE	sigma factor	BSU_29060	coaE	224308.BSU15320/224308.BSU29060	subtiwiki
BSU_15320	sigE	sigma factor	BSU_29080	mutM	224308.BSU15320/224308.BSU29080	subtiwiki
BSU_04730	sigB	sigma factor	BSU_30690	ytiB	224308.BSU04730/224308.BSU30690	subtiwiki
BSU_04730	sigB	sigma factor	BSU_30670	luxS	224308.BSU04730/224308.BSU30670	subtiwiki
BSU_26430	yrkP	activation	BSU_26450	yrkN	224308.BSU26430/224308.BSU26450	subtiwiki
BSU_26430	yrkP	activation	BSU_26440	yrkO	224308.BSU26430/224308.BSU26440	subtiwiki
BSU_04730	sigB	sigma factor	BSU_23329	ypuC/1	224308.BSU04730/224308.BSU23329	subtiwiki
BSU_04730	sigB	sigma factor	BSU_23340	ypuB	224308.BSU04730/224308.BSU23340	subtiwiki
BSU_04730	sigB	sigma factor	BSU_23330	ypuC/2	224308.BSU04730/224308.BSU23330	subtiwiki
BSU_04730	sigB	sigma factor	BSU_13169	ykzN	224308.BSU04730/224308.BSU13169	subtiwiki
BSU_04730	sigB	sigma factor	BSU_13160	ohrB	224308.BSU04730/224308.BSU13160	subtiwiki
BSU_04730	sigB	sigma factor	BSU_14680	ykzC	224308.BSU04730/224308.BSU14680	subtiwiki
BSU_04730	sigB	sigma factor	BSU_14670	yktC	224308.BSU04730/224308.BSU14670	subtiwiki
NA	stringent response	negative regulation	BSU_14770	ylaG	224308.NA/224308.BSU14770	subtiwiki
NA	stringent response	negative regulation	BSU_14780	ylaH	224308.NA/224308.BSU14780	subtiwiki
BSU_15320	sigE	sigma factor	BSU_19250	yocL	224308.BSU15320/224308.BSU19250	subtiwiki
BSU_04730	sigB	sigma factor	BSU_40529	yyzH	224308.BSU04730/224308.BSU40529	subtiwiki
BSU_04730	sigB	sigma factor	BSU_40259	yyzG	224308.BSU04730/224308.BSU40259	subtiwiki
BSU_04730	sigB	sigma factor	BSU_40210	yydC	224308.BSU04730/224308.BSU40210	subtiwiki
BSU_00010	dnaA	repression	BSU_40230	rlmH	224308.BSU00010/224308.BSU40230	subtiwiki
BSU_04730	sigB	sigma factor	BSU_36720	ywmE	224308.BSU04730/224308.BSU36720	subtiwiki
BSU_04730	sigB	sigma factor	BSU_06400	yebE	224308.BSU04730/224308.BSU06400	subtiwiki
BSU_04730	sigB	sigma factor	BSU_06410	yebG	224308.BSU04730/224308.BSU06410	subtiwiki
BSU_04730	sigB	sigma factor	new_3708133_3708785	S1384	224308.BSU04730/224308.new37081333708785	subtiwiki
BSU_04730	sigB	sigma factor	BSU_35980	ywsA	224308.BSU04730/224308.BSU35980	subtiwiki
BSU_29740	ccpA	repression	BSU_34140	ganQ	224308.BSU29740/224308.BSU34140	subtiwiki
BSU_29740	ccpA	repression	BSU_34150	ganP	224308.BSU29740/224308.BSU34150	subtiwiki
BSU_29740	ccpA	repression	BSU_34120	ganB	224308.BSU29740/224308.BSU34120	subtiwiki
BSU_29740	ccpA	repression	BSU_34160	ganS	224308.BSU29740/224308.BSU34160	subtiwiki
BSU_29740	ccpA	repression	BSU_34130	ganA	224308.BSU29740/224308.BSU34130	subtiwiki
BSU_34170	ganR	repression	BSU_34170	ganR	224308.BSU34170/224308.BSU34170	subtiwiki
BSU_04730	sigB	sigma factor	BSU_12220	yjiC	224308.BSU04730/224308.BSU12220	subtiwiki
BSU_04730	sigB	sigma factor	BSU_12210	yjiB	224308.BSU04730/224308.BSU12210	subtiwiki
BSU_10840	iolQ	repression	BSU_10850	iolX	224308.BSU10840/224308.BSU10850	subtiwiki
BSU_29740	ccpA	repression	BSU_29680	acsA	224308.BSU29740/224308.BSU29680	subtiwiki
BSU_29740	ccpA	repression	BSU_29679	ytzK	224308.BSU29740/224308.BSU29679	subtiwiki
BSU_29740	ccpA	repression	BSU_29670	tyrS	224308.BSU29740/224308.BSU29670	subtiwiki
BSU_16170	codY	repression	BSU_29680	acsA	224308.BSU16170/224308.BSU29680	subtiwiki
BSU_16170	codY	repression	BSU_29679	ytzK	224308.BSU16170/224308.BSU29679	subtiwiki
BSU_16170	codY	repression	BSU_29670	tyrS	224308.BSU16170/224308.BSU29670	subtiwiki
BSU_25200	sigA	sigma factor	BSU_29680	acsA	224308.BSU25200/224308.BSU29680	subtiwiki
BSU_25200	sigA	sigma factor	BSU_29679	ytzK	224308.BSU25200/224308.BSU29679	subtiwiki
BSU_25200	sigA	sigma factor	BSU_29670	tyrS	224308.BSU25200/224308.BSU29670	subtiwiki
BSU_15330	sigG	sigma factor	BSU_23940	yqjB	224308.BSU15330/224308.BSU23940	subtiwiki
BSU_15330	sigG	sigma factor	BSU_23930	yqjC	224308.BSU15330/224308.BSU23930	subtiwiki
BSU_00560	spoVT	repression	BSU_23940	yqjB	224308.BSU00560/224308.BSU23940	subtiwiki
BSU_00560	spoVT	repression	BSU_23930	yqjC	224308.BSU00560/224308.BSU23930	subtiwiki
BSU_25760	sigK	sigma factor	BSU_12490	yjqC	224308.BSU25760/224308.BSU12490	subtiwiki
BSU_13310	tnrA	repression	BSU_17450	glnR	224308.BSU13310/224308.BSU17450	subtiwiki
BSU_25200	sigA	sigma factor	BSU_17450	glnR	224308.BSU25200/224308.BSU17450	subtiwiki
BSU_17450	glnR	repression	BSU_17450	glnR	224308.BSU17450/224308.BSU17450	subtiwiki
BSU_17450	glnR	repression	BSU_18120	alsT	224308.BSU17450/224308.BSU18120	subtiwiki
BSU_23520	fur	activation	BSU_13850	pfeT	224308.BSU23520/224308.BSU13850	subtiwiki
BSU_04730	sigB	sigma factor	BSU_04190	ydaD	224308.BSU04730/224308.BSU04190	subtiwiki
BSU_04730	sigB	sigma factor	BSU_04200	ydaE	224308.BSU04730/224308.BSU04200	subtiwiki
BSU_11500	spx	activation	BSU_29490	tpx	224308.BSU11500/224308.BSU29490	subtiwiki
BSU_11500	spx	activation	BSU_29480	ytxK	224308.BSU11500/224308.BSU29480	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32580	frlM	224308.BSU25200/224308.BSU32580	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32550	frlP	224308.BSU25200/224308.BSU32550	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32590	frlN	224308.BSU25200/224308.BSU32590	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32600	frlO	224308.BSU25200/224308.BSU32600	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32570	frlD	224308.BSU25200/224308.BSU32570	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32610	frlB	224308.BSU25200/224308.BSU32610	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32700	sufD	224308.BSU25200/224308.BSU32700	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32670	sufB	224308.BSU25200/224308.BSU32670	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32690	sufS	224308.BSU25200/224308.BSU32690	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32680	sufU	224308.BSU25200/224308.BSU32680	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32710	sufC	224308.BSU25200/224308.BSU32710	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32310	yutD	224308.BSU25200/224308.BSU32310	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32290	yutF	224308.BSU25200/224308.BSU32290	subtiwiki
BSU_25200	sigA	sigma factor	BSU_32300	yutE	224308.BSU25200/224308.BSU32300	subtiwiki
BSU_04770	pamR	repression	BSU_04750	ydcF	224308.BSU04770/224308.BSU04750	subtiwiki
BSU_04770	pamR	repression	BSU_04760	ydcG	224308.BSU04770/224308.BSU04760	subtiwiki
BSU_04770	pamR	repression	BSU_04770	pamR	224308.BSU04770/224308.BSU04770	subtiwiki
BSU_25200	sigA	sigma factor	BSU_04760	ydcG	224308.BSU25200/224308.BSU04760	subtiwiki
BSU_25200	sigA	sigma factor	BSU_04770	pamR	224308.BSU25200/224308.BSU04770	subtiwiki
BSU_08370	yfiR	repression	BSU_08380	yfiS	224308.BSU08370/224308.BSU08380	subtiwiki
BSU_08370	yfiR	repression	BSU_08370	yfiR	224308.BSU08370/224308.BSU08370	subtiwiki
BSU_00370	abrB	repression	BSU_15640	rqcH	224308.BSU00370/224308.BSU15640	subtiwiki
BSU_35490	degU	repression	BSU_15640	rqcH	224308.BSU35490/224308.BSU15640	subtiwiki
BSU_24610	sinR	repression	BSU_31460	kapB	224308.BSU24610/224308.BSU31460	subtiwiki
BSU_24610	sinR	repression	BSU_31450	kinB	224308.BSU24610/224308.BSU31450	subtiwiki
BSU_15320	sigE	sigma factor	BSU_27670	spoVB	224308.BSU15320/224308.BSU27670	subtiwiki
BSU_15320	sigE	sigma factor	BSU_27690	yrzE	224308.BSU15320/224308.BSU27690	subtiwiki
BSU_36420	spoIIID	repression	BSU_27670	spoVB	224308.BSU36420/224308.BSU27670	subtiwiki
BSU_36420	spoIIID	repression	BSU_27690	yrzE	224308.BSU36420/224308.BSU27690	subtiwiki
BSU_22770	mtrB	transcription termination	BSU_22660	trpC	224308.BSU22770/224308.BSU22660	subtiwiki
BSU_22770	mtrB	transcription termination	BSU_22630	trpA	224308.BSU22770/224308.BSU22630	subtiwiki
BSU_22770	mtrB	transcription termination	BSU_22680	trpE	224308.BSU22770/224308.BSU22680	subtiwiki
BSU_22770	mtrB	transcription termination	BSU_22670	trpD	224308.BSU22770/224308.BSU22670	subtiwiki
BSU_22770	mtrB	transcription termination	BSU_22640	trpB	224308.BSU22770/224308.BSU22640	subtiwiki
BSU_22770	mtrB	transcription termination	BSU_22650	trpF	224308.BSU22770/224308.BSU22650	subtiwiki
BSU_24220	spo0A	repression	BSU_00390	yabD	224308.BSU24220/224308.BSU00390	subtiwiki
BSU_24220	spo0A	repression	BSU_00380	metS	224308.BSU24220/224308.BSU00380	subtiwiki
BSU_09520	sigM	sigma factor	BSU_00720	yacD	224308.BSU09520/224308.BSU00720	subtiwiki
BSU_09520	sigM	sigma factor	BSU_00700	coaX	224308.BSU09520/224308.BSU00700	subtiwiki
BSU_09520	sigM	sigma factor	BSU_00730	cysK	224308.BSU09520/224308.BSU00730	subtiwiki
BSU_09520	sigM	sigma factor	BSU_00710	yacC	224308.BSU09520/224308.BSU00710	subtiwiki
BSU_13310	tnrA	repression	BSU_40480	yycB	224308.BSU13310/224308.BSU40480	subtiwiki
BSU_13310	tnrA	repression	BSU_40470	yycC	224308.BSU13310/224308.BSU40470	subtiwiki
BSU_13310	tnrA	repression	BSU_40490	yycA	224308.BSU13310/224308.BSU40490	subtiwiki
BSU_33950	cggR	repression	BSU_33950	cggR	224308.BSU33950/224308.BSU33950	subtiwiki
BSU_33950	cggR	repression	BSU_33940	gapA	224308.BSU33950/224308.BSU33940	subtiwiki
BSU_25200	sigA	sigma factor	BSU_33950	cggR	224308.BSU25200/224308.BSU33950	subtiwiki
BSU_25200	sigA	sigma factor	BSU_33940	gapA	224308.BSU25200/224308.BSU33940	subtiwiki
BSU_25200	sigA	sigma factor	BSU_13450	sigI	224308.BSU25200/224308.BSU13450	subtiwiki
BSU_25200	sigA	sigma factor	BSU_13460	rsgI	224308.BSU25200/224308.BSU13460	subtiwiki
BSU_13450	sigI	sigma factor	BSU_14150	ykuN	224308.BSU13450/224308.BSU14150	subtiwiki
BSU_13450	sigI	sigma factor	BSU_14160	ykuO	224308.BSU13450/224308.BSU14160	subtiwiki
BSU_13450	sigI	sigma factor	BSU_14170	ykuP	224308.BSU13450/224308.BSU14170	subtiwiki
BSU_13450	sigI	sigma factor	BSU_31990	dhbC	224308.BSU13450/224308.BSU31990	subtiwiki
BSU_13450	sigI	sigma factor	BSU_31970	dhbB	224308.BSU13450/224308.BSU31970	subtiwiki
BSU_13450	sigI	sigma factor	BSU_32000	dhbA	224308.BSU13450/224308.BSU32000	subtiwiki
BSU_13450	sigI	sigma factor	BSU_31960	dhbF	224308.BSU13450/224308.BSU31960	subtiwiki
BSU_13450	sigI	sigma factor	BSU_31980	dhbE	224308.BSU13450/224308.BSU31980	subtiwiki
BSU_13450	sigI	sigma factor	BSU_31959	ybdZ	224308.BSU13450/224308.BSU31959	subtiwiki
BSU_13450	sigI	sigma factor	BSU_11720	fabI	224308.BSU13450/224308.BSU11720	subtiwiki
BSU_40410	walR	activation	BSU_06250	ydjM	224308.BSU40410/224308.BSU06250	subtiwiki
BSU_40410	walR	activation	BSU_06260	ydjN	224308.BSU40410/224308.BSU06260	subtiwiki
BSU_29110	phoP	activation	BSU_06250	ydjM	224308.BSU29110/224308.BSU06250	subtiwiki
BSU_29110	phoP	activation	BSU_06260	ydjN	224308.BSU29110/224308.BSU06260	subtiwiki
BSU_25200	sigA	sigma factor	BSU_22230	ptsA	224308.BSU25200/224308.BSU22230	subtiwiki
BSU_01690	murR	repression	BSU_01650	namZ	224308.BSU01690/224308.BSU01650	subtiwiki
BSU_01690	murR	repression	BSU_01700	murQ	224308.BSU01690/224308.BSU01700	subtiwiki
BSU_01690	murR	repression	BSU_01690	murR	224308.BSU01690/224308.BSU01690	subtiwiki
BSU_01690	murR	repression	BSU_01680	murP	224308.BSU01690/224308.BSU01680	subtiwiki
BSU_01690	murR	repression	BSU_01660	nagZ	224308.BSU01690/224308.BSU01660	subtiwiki
BSU_01690	murR	repression	BSU_01670	amiE	224308.BSU01690/224308.BSU01670	subtiwiki
BSU_33030	yuxN	repression	BSU_33029	yirB	224308.BSU33030/224308.BSU33029	subtiwiki
BSU_33010	cssR	activation	BSU_33029	yirB	224308.BSU33010/224308.BSU33029	subtiwiki
BSU_11500	spx	activation	BSU_11550	spxH	224308.BSU11500/224308.BSU11550	subtiwiki
BSU_11500	spx	activation	BSU_11560	yjbI	224308.BSU11500/224308.BSU11560	subtiwiki
BSU_11500	spx	activation	BSU_28500	trxA	224308.BSU11500/224308.BSU28500	subtiwiki
NA	S-box	RNA switch	BSU_11010	yitJ	224308.NA/224308.BSU11010	subtiwiki
BSU_16610	rnpM	unknown	BSU_34910	hisD	224308.BSU16610/224308.BSU34910	subtiwiki
BSU_16610	rnpM	unknown	BSU_34880	hisA	224308.BSU16610/224308.BSU34880	subtiwiki
BSU_16610	rnpM	unknown	BSU_34920	hisG	224308.BSU16610/224308.BSU34920	subtiwiki
BSU_16610	rnpM	unknown	BSU_34860	hisI	224308.BSU16610/224308.BSU34860	subtiwiki
BSU_16610	rnpM	unknown	BSU_34900	hisB	224308.BSU16610/224308.BSU34900	subtiwiki
BSU_16610	rnpM	unknown	BSU_34870	hisF	224308.BSU16610/224308.BSU34870	subtiwiki
BSU_16610	rnpM	unknown	BSU_34890	hisH	224308.BSU16610/224308.BSU34890	subtiwiki
BSU_16610	rnpM	unknown	BSU_34930	hisZ	224308.BSU16610/224308.BSU34930	subtiwiki
BSU_16610	rnpM	unknown	BSU_08880	rpsNB	224308.BSU16610/224308.BSU08880	subtiwiki
BSU_16610	rnpM	unknown	BSU_31590	yufS	224308.BSU16610/224308.BSU31590	subtiwiki
BSU_16610	rnpM	unknown	BSU_13130	proA	224308.BSU16610/224308.BSU13130	subtiwiki
BSU_16610	rnpM	unknown	BSU_13120	proB	224308.BSU16610/224308.BSU13120	subtiwiki
BSU_16610	rnpM	unknown	BSU_11200	argJ	224308.BSU16610/224308.BSU11200	subtiwiki
BSU_16610	rnpM	unknown	BSU_11250	argF	224308.BSU16610/224308.BSU11250	subtiwiki
BSU_16610	rnpM	unknown	BSU_11230	carA	224308.BSU16610/224308.BSU11230	subtiwiki
BSU_16610	rnpM	unknown	BSU_11190	argC	224308.BSU16610/224308.BSU11190	subtiwiki
BSU_16610	rnpM	unknown	BSU_11240	carB	224308.BSU16610/224308.BSU11240	subtiwiki
BSU_16610	rnpM	unknown	BSU_11220	argD	224308.BSU16610/224308.BSU11220	subtiwiki
BSU_16610	rnpM	unknown	BSU_11210	argB	224308.BSU16610/224308.BSU11210	subtiwiki
BSU_16610	rnpM	unknown	BSU_29440	argH	224308.BSU16610/224308.BSU29440	subtiwiki
BSU_16610	rnpM	unknown	BSU_29450	argG	224308.BSU16610/224308.BSU29450	subtiwiki
BSU_16610	rnpM	unknown	BSU_32580	frlM	224308.BSU16610/224308.BSU32580	subtiwiki
BSU_16610	rnpM	unknown	BSU_32550	frlP	224308.BSU16610/224308.BSU32550	subtiwiki
BSU_16610	rnpM	unknown	BSU_32590	frlN	224308.BSU16610/224308.BSU32590	subtiwiki
BSU_16610	rnpM	unknown	BSU_32600	frlO	224308.BSU16610/224308.BSU32600	subtiwiki
BSU_16610	rnpM	unknown	BSU_32570	frlD	224308.BSU16610/224308.BSU32570	subtiwiki
BSU_16610	rnpM	unknown	BSU_32610	frlB	224308.BSU16610/224308.BSU32610	subtiwiki
BSU_16610	rnpM	unknown	BSU_10230	yhfH	224308.BSU16610/224308.BSU10230	subtiwiki
BSU_16610	rnpM	unknown	BSU_23970	artQ	224308.BSU16610/224308.BSU23970	subtiwiki
BSU_16610	rnpM	unknown	BSU_23960	artR	224308.BSU16610/224308.BSU23960	subtiwiki
BSU_16610	rnpM	unknown	BSU_23980	artP	224308.BSU16610/224308.BSU23980	subtiwiki
BSU_16610	rnpM	unknown	BSU_19639	yoyE	224308.BSU16610/224308.BSU19639	subtiwiki
BSU_16610	rnpM	unknown	BSU_33830	opuCA	224308.BSU16610/224308.BSU33830	subtiwiki
BSU_16610	rnpM	unknown	BSU_33800	opuCD	224308.BSU16610/224308.BSU33800	subtiwiki
BSU_16610	rnpM	unknown	BSU_33820	opuCB	224308.BSU16610/224308.BSU33820	subtiwiki
BSU_16610	rnpM	unknown	BSU_33810	opuCC	224308.BSU16610/224308.BSU33810	subtiwiki
BSU_23520	fur	repression	BSU_08240	catE	224308.BSU23520/224308.BSU08240	subtiwiki
BSU_23520	fur	repression	BSU_08230	catD	224308.BSU23520/224308.BSU08230	subtiwiki
BSU_11500	spx	activation	BSU_00720	yacD	224308.BSU11500/224308.BSU00720	subtiwiki
BSU_11500	spx	activation	BSU_00700	coaX	224308.BSU11500/224308.BSU00700	subtiwiki
BSU_11500	spx	activation	BSU_00730	cysK	224308.BSU11500/224308.BSU00730	subtiwiki
BSU_11500	spx	activation	BSU_00710	yacC	224308.BSU11500/224308.BSU00710	subtiwiki
BSU_17850	lexA	repression	BSU_23650	yqkC	224308.BSU17850/224308.BSU23650	subtiwiki
BSU_17850	lexA	repression	BSU_23670	yqkA	224308.BSU17850/224308.BSU23670	subtiwiki
BSU_17850	lexA	repression	BSU_23690	yqjY	224308.BSU17850/224308.BSU23690	subtiwiki
BSU_17850	lexA	repression	BSU_23700	yqjX	224308.BSU17850/224308.BSU23700	subtiwiki
BSU_17850	lexA	repression	BSU_23680	yqjZ	224308.BSU17850/224308.BSU23680	subtiwiki
BSU_17850	lexA	repression	BSU_23660	yqkB	224308.BSU17850/224308.BSU23660	subtiwiki
BSU_17850	lexA	repression	BSU_23710	polY2	224308.BSU17850/224308.BSU23710	subtiwiki
BSU_25200	sigA	sigma factor	BSU_36300	glcR	224308.BSU25200/224308.BSU36300	subtiwiki
BSU_25200	sigA	sigma factor	BSU_36290	phoC	224308.BSU25200/224308.BSU36290	subtiwiki
BSU_36300	glcR	repression	BSU_36300	glcR	224308.BSU36300/224308.BSU36300	subtiwiki
BSU_36300	glcR	repression	BSU_36290	phoC	224308.BSU36300/224308.BSU36290	subtiwiki
BSU_09520	sigM	sigma factor	BSU_35840	tagT	224308.BSU09520/224308.BSU35840	subtiwiki
BSU_09520	sigM	sigma factor	BSU_35850	ywtE	224308.BSU09520/224308.BSU35850	subtiwiki
BSU_15330	sigG	sigma factor	BSU_32320	yutC	224308.BSU15330/224308.BSU32320	subtiwiki
BSU_15330	sigG	sigma factor	BSU_09350	yhdB	224308.BSU15330/224308.BSU09350	subtiwiki
BSU_15330	sigG	sigma factor	BSU_11140	yitU	224308.BSU15330/224308.BSU11140	subtiwiki
BSU_15330	sigG	sigma factor	BSU_11139	yizC	224308.BSU15330/224308.BSU11139	subtiwiki
BSU_15330	sigG	sigma factor	BSU_13510	ykzE	224308.BSU15330/224308.BSU13510	subtiwiki
BSU_15330	sigG	sigma factor	BSU_13509	ykzP	224308.BSU15330/224308.BSU13509	subtiwiki
BSU_23450	sigF	sigma factor	BSU_16880	ymfJ	224308.BSU23450/224308.BSU16880	subtiwiki
BSU_15330	sigG	sigma factor	BSU_16880	ymfJ	224308.BSU15330/224308.BSU16880	subtiwiki
BSU_15330	sigG	sigma factor	BSU_22019	ypzF	224308.BSU15330/224308.BSU22019	subtiwiki
BSU_15330	sigG	sigma factor	BSU_22169	ypzG	224308.BSU15330/224308.BSU22169	subtiwiki
BSU_23450	sigF	sigma factor	BSU_26619	yrzO	224308.BSU23450/224308.BSU26619	subtiwiki
BSU_23450	sigF	sigma factor	BSU_26620	yrdR	224308.BSU23450/224308.BSU26620	subtiwiki
