From	To
Q18602	WBGene00008078
P34429	WBGene00018409
P41931	WBGene00003844
Q95V25	WBGene00004830
P03949	WBGene00000018
Q18478	WBGene00016438
G5EFE2	WBGene00012520
Q23483	WBGene00022734
Q9BL53	WBGene00022139
Q4W5T1	WBGene00044382
P34692	WBGene00011344
O17695	WBGene00001834
Q17694	WBGene00015513
G5ECJ3	WBGene00007368
Q17361	WBGene00006856
A0A0K3ASC1	WBGene00016538
Q19864	WBGene00000773
Q9XUD6	WBGene00010128
G5EGM6	WBGene00011755
Q93233	WBGene00003904
G5ECE7	WBGene00007934
Q21526	WBGene00001523
O62218	WBGene00009368
G4SNP0	WBGene00021840
B2D6K9	WBGene00008166
Q95PZ9	WBGene00004960
O44538	WBGene00016892
D4YWC2	WBGene00013131
Q9U1R7	WBGene00000201
O16987	WBGene00005628
P91348	WBGene00018897
E4MVD0	WBGene00015491
A0A061AJJ5	WBGene00017734
U4PRK7	WBGene00235321
Q22161	WBGene00011440
E5QCH0	WBGene00194677
U4PB43	WBGene00219425
Q18136	WBGene00006861
Q21463	WBGene00019730
Q9XV06	WBGene00009906
Q9BL39	WBGene00022182
E5QCF3	WBGene00015686
L8E817	WBGene00001335
H2KZH5	WBGene00016971
Q9XX27	WBGene00012648
C1P652	WBGene00185118
P90740	WBGene00015310
B0M0N4	WBGene00077525
Q19724	WBGene00009051
O02268	WBGene00009741
O17719	WBGene00008330
O01881	WBGene00019464
Q9NEQ5	WBGene00013349
Q9XUF0	WBGene00009927
Q86DA3	WBGene00006151
Q21205	WBGene00010552
U4PLU8	WBGene00022681
Q9TZ90	WBGene00018793
P34685	WBGene00000292
A0A2C9C3B5	WBGene00020576
Q2EEM2	WBGene00012765
O45757	WBGene00011538
U4PAN8	WBGene00044492
Q20893	WBGene00018986
P91545	WBGene00022563
Q09422	WBGene00019941
F5GUH0	WBGene00012274
A5Z2X2	WBGene00303007
A0A0K3AUY4	WBGene00013442
Q7JKV5	WBGene00008071
Q94360	WBGene00012376
H2KZQ8	WBGene00017419
Q27894	WBGene00001928
Q27894	WBGene00001926
Q27894	WBGene00001882
Q27894	WBGene00001896
Q27894	WBGene00001894
Q27894	WBGene00001878
O16710	WBGene00017711
Q93725	WBGene00003587
H2KZQ5	WBGene00004369
Q9NCE1	WBGene00010408
Q09500	WBGene00008052
H2L277	WBGene00219289
G5EDT1	WBGene00003020
Q23679	WBGene00007022
P30645	WBGene00011146
Q18910	WBGene00016996
Q2PJ68	WBGene00004789
D7SFQ2	WBGene00012241
Q23419	WBGene00022880
Q20203	WBGene00000822
Q7YTK7	WBGene00011641
Q7KPW7	WBGene00017997
Q9U2K4	WBGene00012717
H2KYZ5	WBGene00016866
G5EC05	WBGene00001352
G5ECP4	WBGene00004029
Q21765	WBGene00011040
Q23194	WBGene00021058
Q86PJ4	WBGene00003695
Q9TZM5	WBGene00020859
Q19572	WBGene00001674
Q9TZZ9	WBGene00019825
O01619	WBGene00021078
G5EFP2	WBGene00014262
D2YW13	WBGene00194906
O17590	WBGene00007620
Q9XUH4	WBGene00007872
Q9XWK4	WBGene00013202
G5EFN2	WBGene00009245
G5EGE7	WBGene00022129
P98080	WBGene00018963
G5ED30	WBGene00006875
Q20121	WBGene00018152
O16595	WBGene00017059
A0A0K3AUH4	WBGene00013789
Q21952	WBGene00001869
Q9U3H5	WBGene00009233
Q21882	WBGene00011181
P49632	WBGene00006728
A0A0K3AW32	WBGene00021738
A0A061AIT4	WBGene00008555
Q9U2U0	WBGene00006698
Q10941	WBGene00015141
Q94128	WBGene00006947
Q9GZH4	WBGene00020683
G1K111	WBGene00206490
A0A9S2	WBGene00021430
O62422	WBGene00012532
Q20259	WBGene00018274
B6VQ85	WBGene00007694
Q21086	WBGene00003821
A0A2C9C393	WBGene00017894
Q09454	WBGene00007488
V6CJ73	WBGene00016905
Q9N4T4	WBGene00021734
A8WHU4	WBGene00011631
Q18938	WBGene00001790
O01493	WBGene00016421
Q8MNR9	WBGene00017771
G5ED99	WBGene00004191
O17919	WBGene00010478
P45968	WBGene00011636
H2L0P1	WBGene00000648
Q19520	WBGene00008921
Q9TYY4	WBGene00019516
L8E709	WBGene00011131
Q18867	WBGene00016955
Q17745	WBGene00015553
O16919	WBGene00017335
A5JYV2	WBGene00007807
G5ECB9	WBGene00003228
Q20747	WBGene00010034
B0M0N2	WBGene00077526
Q9U3A1	WBGene00010909
P48152	WBGene00004472
G5EFV4	WBGene00001971
O17131	WBGene00017961
Q965N4	WBGene00015267
P46941	WBGene00008006
Q9XWV5	WBGene00012556
Q9NAC0	WBGene00013158
O62325	WBGene00011043
H2KZT9	WBGene00021956
O01974	WBGene00001231
G5ED34	WBGene00001007
A0A061AEA3	WBGene00011738
P91495	WBGene00003798
Q21385	WBGene00019547
P34427	WBGene00003021
Q20060	WBGene00004874
F3NWW4	WBGene00020080
G5EC57	WBGene00006462
Q9TYY0	WBGene00019778
G5EDF4	WBGene00009920
Q20819	WBGene00010094
A0A0K3AUJ3	WBGene00012381
Q22328	WBGene00002976
Q19691	WBGene00006543
P41829	WBGene00003605
Q9U284	WBGene00013019
H2KZL6	WBGene00006968
Q9N3S2	WBGene00021634
H2KYL8	WBGene00006588
O16207	WBGene00017916
G5ECP1	WBGene00010770
A8WFI7	WBGene00020596
Q9XW53	WBGene00013135
Q17456	WBGene00006418
Q20033	WBGene00018046
P43507	WBGene00000783
Q8WSM1	WBGene00019237
Q95PZ4	WBGene00013441
Q18563	WBGene00004349
P39055	WBGene00001130
Q5WRS0	WBGene00043981
H2L0E2	WBGene00019381
Q9XWF4	WBGene00013122
P24891	WBGene00010962
Q21084	WBGene00010459
O16516	WBGene00020274
Q23676	WBGene00014163
Q8IG69	WBGene00016754
Q9N4S3	WBGene00021818
O44625	WBGene00004136
Q9BPN8	WBGene00022369
Q23015	WBGene00019759
Q94251	WBGene00001089
O17594	WBGene00007705
Q11123	WBGene00015388
Q9UAU3	WBGene00018757
Q9XUW8	WBGene00000097
Q9N305	WBGene00022035
Q19602	WBGene00008960
Q19077	WBGene00017149
G5EFB9	WBGene00007860
Q8I4J6	WBGene00009456
Q9NA98	WBGene00013168
O45181	WBGene00019510
O61460	WBGene00006868
P0CG71	WBGene00006727
H2L2F9	WBGene00219283
Q22812	WBGene00000460
P30628	WBGene00006768
Q8MQ17	WBGene00018998
Q9XWW1	WBGene00012550
Q9XW79	WBGene00004085
Q21559	WBGene00000122
Q93511	WBGene00008860
G5EDB6	WBGene00021425
Q18035	WBGene00015811
G1K0W6	WBGene00045495
O45227	WBGene00007196
Q9N4J8	WBGene00018782
Q2V069	WBGene00003725
Q95YE7	WBGene00015579
Q20048	WBGene00009439
O17003	WBGene00020719
P34675	WBGene00022800
E1B6Q4	WBGene00195246
P52275	WBGene00006537
Q22968	WBGene00017765
Q09238	WBGene00016004
O45188	WBGene00019787
G5EDT9	WBGene00009460
E0AHD4	WBGene00000139
P05634	WBGene00003432
P05634	WBGene00003425
P05634	WBGene00003449
P05634	WBGene00003463
Q22254	WBGene00011529
O01427	WBGene00000099
Q9BKQ6	WBGene00022052
P81299	WBGene00000383
Q45EL2	WBGene00044615
Q95XL1	WBGene00021858
P56570	WBGene00002063
A0A164D3B2	WBGene00021343
Q7JLZ9	WBGene00011977
Q9U2W3	WBGene00013775
P34547	WBGene00011216
Q9TZ93	WBGene00005014
O01514	WBGene00016744
G4SRS5	WBGene00022281
V6CJY2	WBGene00019259
A5JYR6	WBGene00045407
O18302	WBGene00014101
O16520	WBGene00020269
C6KRL6	WBGene00006976
Q9XWK2	WBGene00013200
Q9XWJ9	WBGene00013201
Q20209	WBGene00009589
G5EFV8	WBGene00007059
O16343	WBGene00019108
O17621	WBGene00007811
Q8WSN2	WBGene00018935
D5MCP3	WBGene00043995
O62255	WBGene00003582
P61866	WBGene00004424
Q95PZ3	WBGene00013461
O44870	WBGene00019421
Q95XK8	WBGene00021865
O17580	WBGene00007413
Q9GZE8	WBGene00017724
G5EGK7	WBGene00013901
G5EDJ6	WBGene00001043
Q7YX76	WBGene00007841
U4PBM0	WBGene00001112
Q19302	WBGene00017347
G3MU73	WBGene00206535
A0A131MBF9	WBGene00002076
Q9N5G4	WBGene00019885
O17395	WBGene00000004
G5ECZ4	WBGene00001118
Q18024	WBGene00015801
P90788	WBGene00008412
Q17872	WBGene00007493
Q18470	WBGene00007946
O16481	WBGene00016849
D7SFM0	WBGene00195146
Q17447	WBGene00015048
U4PB79	WBGene00021366
Q19048	WBGene00003409
O61740	WBGene00015020
Q19906	WBGene00009256
Q2AAB8	WBGene00022268
Q18245	WBGene00007764
O18246	WBGene00013317
O17002	WBGene00001040
P54216	WBGene00011474
Q688A2	WBGene00023486
Q9BL61	WBGene00022029
Q09369	WBGene00000178
O02039	WBGene00020725
A0A1I6CM55	WBGene00008430
Q20158	WBGene00018179
N1NTK1	WBGene00012496
Q93230	WBGene00007645
Q9N5B5	WBGene00021068
B3WFV1	WBGene00009917
Q6AW08	WBGene00022121
Q22670	WBGene00004318
Q86MD9	WBGene00015868
I2HAG3	WBGene00012717
G5EC98	WBGene00012316
G5ECY7	WBGene00020530
Q09591	WBGene00003367
O45081	WBGene00015935
O45500	WBGene00009558
Q1ZXS3	WBGene00011864
O01479	WBGene00006823
J7S138	WBGene00219544
D0Z5N0	WBGene00194866
C7GIL1	WBGene00194746
Q17348	WBGene00004914
Q27481	WBGene00006699
Q9XX10	WBGene00012659
H2KYL3	WBGene00001584
P34424	WBGene00000508
Q9XWQ5	WBGene00013694
G5EE64	WBGene00019211
P34670	WBGene00022794
Q21538	WBGene00010918
Q17886	WBGene00007500
O18239	WBGene00013311
Q9TY08	WBGene00022534
Q86DA7	WBGene00007324
A0A1I6CMC0	WBGene00195185
Q21899	WBGene00011198
Q19429	WBGene00017438
Q27497	WBGene00001747
P40614	WBGene00008505
Q21284	WBGene00019492
Q22123	WBGene00020199
A9D4S6	WBGene00019762
Q9XUQ9	WBGene00011495
P34594	WBGene00022579
D0VWM8	WBGene00006514
O01826	WBGene00016907
Q18861	WBGene00016937
Q9N337	WBGene00003164
Q19293	WBGene00017328
Q22227	WBGene00003241
Q9XWJ6	WBGene00013094
Q18762	WBGene00008240
Q9NA81	WBGene00013259
O17944	WBGene00010732
A6ZJ59	WBGene00011445
Q23457	WBGene00004320
Q9XV52	WBGene00009246
O61865	WBGene00022643
Q9TZE0	WBGene00021024
O01512	WBGene00016741
O17099	WBGene00018354
Q93878	WBGene00010725
D3NQC0	WBGene00013465
Q93574	WBGene00009123
Q86ME2	WBGene00017578
Q18276	WBGene00004995
A1Z6D3	WBGene00011717
Q17540	WBGene00015283
I2HAJ6	WBGene00007799
P91982	WBGene00008220
Q8T871	WBGene00022101
A0A078BQK4	WBGene00016269
Q9XXH0	WBGene00012518
Q17492	WBGene00007168
G5EEM4	WBGene00011755
D6RYE4	WBGene00195093
H2L0Q6	WBGene00021811
Q22000	WBGene00020114
Q93238	WBGene00007651
Q95QY7	WBGene00015352
Q965J0	WBGene00019487
Q19280	WBGene00017299
P10986	WBGene00000066
Q21831	WBGene00011111
X5LV67	WBGene00017074
Q19766	WBGene00009092
Q8IG40	WBGene00016444
H2KYK2	WBGene00016269
Q9BL99	WBGene00016490
O02219	WBGene00000095
Q968Y9	WBGene00000898
O62460	WBGene00012866
Q9TZ91	WBGene00018795
Q23495	WBGene00022739
Q17746	WBGene00015552
O17921	WBGene00006536
O45437	WBGene00009390
Q09263	WBGene00016311
Q9NAD6	WBGene00013111
Q8IG72	WBGene00016751
Q966F6	WBGene00020491
Q18265	WBGene00016173
Q17477	WBGene00007145
Q22370	WBGene00011679
Q9N4C2	WBGene00022301
Q23084	WBGene00022499
Q18361	WBGene00007885
Q94290	WBGene00019733
Q95YD5	WBGene00016258
G5EDP3	WBGene00006610
G5ED04	WBGene00009061
Q09541	WBGene00017686
U4PEI7	WBGene00021926
Q95005	WBGene00003925
O76686	WBGene00019715
H2KZZ6	WBGene00018075
V6CLV4	WBGene00021333
Q27257	WBGene00000996
Q94050	WBGene00011747
Q9U1W2	WBGene00007013
Q3V5H3	WBGene00021986
Q21905	WBGene00011205
A0A2K5ATP6	WBGene00018764
Q9GYR5	WBGene00016015
Q9XUS7	WBGene00010663
G5ECY6	WBGene00000500
F5GUG5	WBGene00012228
Q22498	WBGene00011775
Q22021	WBGene00011273
H2KZ87	WBGene00016511
Q8IFX6	WBGene00019435
Q9NAF2	WBGene00013049
A0A0K3AUB5	WBGene00013682
Q86GV3	WBGene00020131
P09588	WBGene00001921
P09588	WBGene00001925
P09588	WBGene00001927
P09588	WBGene00001917
P09588	WBGene00001907
P09588	WBGene00001904
P09588	WBGene00001881
P09588	WBGene00001931
P09588	WBGene00001935
P09588	WBGene00001939
P09588	WBGene00001893
P09588	WBGene00001895
P09588	WBGene00001877
P09588	WBGene00001942
P09588	WBGene00001890
P09588	WBGene00001886
Q20008	WBGene00009384
Q8MXK1	WBGene00018426
G5EF98	WBGene00011087
A0A0M9JJ65	WBGene00021074
A3QMC7	WBGene00302978
O45488	WBGene00009535
G1K106	WBGene00009064
A0A078BS54	WBGene00007421
Q10027	WBGene00020899
H2KZW8	WBGene00021394
P34690	WBGene00006529
Q18408	WBGene00016378
Q94314	WBGene00022667
O61203	WBGene00017503
Q9XXI8	WBGene00012462
Q9TZS5	WBGene00020391
Q93334	WBGene00007957
Q9UAX1	WBGene00020447
G5EC36	WBGene00002989
C6S3L5	WBGene00019674
O62337	WBGene00011059
U4PEV8	WBGene00018776
H2KZJ2	WBGene00019831
H2L0G0	WBGene00020949
D3YT51	WBGene00013857
Q03569	WBGene00001689
Q21210	WBGene00019380
Q9NA31	WBGene00013538
Q19052	WBGene00008480
Q03570	WBGene00004343
A0A0K3ASH4	WBGene00021738
Q17771	WBGene00003628
O02485	WBGene00014213
P34639	WBGene00013982
U4PMP9	WBGene00235283
Q95ZS5	WBGene00010139
Q9N4H9	WBGene00022112
Q19805	WBGene00017801
Q4W517	WBGene00044361
Q09392	WBGene00018564
Q4W4Z5	WBGene00044413
C1P646	WBGene00185117
Q18599	WBGene00016630
Q09268	WBGene00016317
Q21499	WBGene00019757
Q9TYV4	WBGene00021076
G5EF08	WBGene00003566
A0A0K3ARB1	WBGene00013682
Q9N4M0	WBGene00022832
O46024	WBGene00000179
Q22938	WBGene00016867
J7SF93	WBGene00018430
Q9N362	WBGene00021930
A9UJN4	WBGene00007554
Q9BKQ2	WBGene00021345
O02361	WBGene00009433
Q18196	WBGene00016129
O45496	WBGene00009554
Q22323	WBGene00020321
A8WHP8	WBGene00007024
O44619	WBGene00019644
D1MN73	WBGene00194869
Q9N373	WBGene00002278
Q9XU43	WBGene00007358
G5EEU3	WBGene00000084
Q9XXT0	WBGene00008944
P90983	WBGene00004498
G5ECW3	WBGene00009098
Q966A4	WBGene00021979
Q21122	WBGene00019295
Q20970	WBGene00003415
O16376	WBGene00019762
Q7JKP6	WBGene00002027
Q7KX42	WBGene00021739
Q9BKX6	WBGene00021262
B5BM38	WBGene00086556
Q9N4L7	WBGene00022831
G5ECU7	WBGene00012005
A7DT33	WBGene00021319
B3KYC0	WBGene00013678
Q9XWM1	WBGene00003860
Q20239	WBGene00009583
A0A1C3NSL9	WBGene00000100
Q18214	WBGene00007745
O45869	WBGene00004190
Q20696	WBGene00018735
U4PLK4	WBGene00019724
O76371	WBGene00004505
Q20830	WBGene00010110
Q95YD9	WBGene00016263
O45607	WBGene00010362
O45254	WBGene00007656
D0VWN9	WBGene00043302
Q9U2D4	WBGene00012922
Q9U2Q8	WBGene00001427
E1B6V3	WBGene00008395
Q94263	WBGene00019544
P34443	WBGene00010038
E9P861	WBGene00006384
Q9XU81	WBGene00010699
H2KYJ6	WBGene00020373
Q8WQC4	WBGene00002185
Q9XVJ5	WBGene00011329
V6CLZ2	WBGene00021329
P91197	WBGene00000050
A0A2K5ATZ1	WBGene00015621
Q10955	WBGene00004348
D3DEM3	WBGene00194930
P34466	WBGene00000550
H2L2L2	WBGene00013323
O44134	WBGene00016055
O02641	WBGene00019967
Q9XVL8	WBGene00010283
Q20155	WBGene00009532
G5EFE8	WBGene00011755
P52016	WBGene00000884
N1NTN5	WBGene00007588
Q9N4N8	WBGene00022711
P47207	WBGene00000378
O76621	WBGene00021968
Q17391	WBGene00000838
W6SBJ9	WBGene00019902
Q9U204	WBGene00013323
Q10958	WBGene00015155
O76512	WBGene00004880
Q18246	WBGene00004307
Q95Q77	WBGene00016330
Q4W5Q9	WBGene00044347
Q21539	WBGene00010919
Q688Z8	WBGene00021396
Q9GYL4	WBGene00019871
O16684	WBGene00022866
Q95XP1	WBGene00022157
Q11098	WBGene00006643
P34514	WBGene00000143
Q94192	WBGene00017730
J7S160	WBGene00011028
O44984	WBGene00006740
Q19421	WBGene00008766
Q93167	WBGene00007234
O17646	WBGene00007943
Q17370	WBGene00003637
O45336	WBGene00008633
O02335	WBGene00012208
Q20049	WBGene00009440
Q3HKC3	WBGene00019403
V6CLN5	WBGene00022518
Q18875	WBGene00008343
Q19339	WBGene00008669
G5EEG4	WBGene00008415
A0A078BS72	WBGene00016562
B3WFY3	WBGene00012369
G5ECR9	WBGene00006790
Q7YWM3	WBGene00014104
Q9TZE1	WBGene00021028
G5EC03	WBGene00008451
C5VUJ9	WBGene00077752
G5EF48	WBGene00013407
O45408	WBGene00009182
Q9U3K2	WBGene00008642
Q9GYJ1	WBGene00016728
H2KY71	WBGene00017653
Q7YX88	WBGene00007619
G1K0V4	WBGene00020830
O18197	WBGene00013002
Q9XW58	WBGene00013544
Q4W521	WBGene00044360
Q20373	WBGene00009657
Q03567	WBGene00008000
O02208	WBGene00007216
Q95PZ5	WBGene00013448
Q9BKX2	WBGene00021256
Q7JL16	WBGene00000177
B2D6M2	WBGene00003041
H2KZ41	WBGene00022462
O16928	WBGene00017800
Q9XXA7	WBGene00006478
P34563	WBGene00002064
Q18711	WBGene00003511
J7SEY5	WBGene00009984
P34626	WBGene00022699
Q9U7E0	WBGene00006961
O16361	WBGene00003724
G5EGR8	WBGene00012192
Q23664	WBGene00014153
G4RY15	WBGene00015631
O01504	WBGene00016493
Q1HAZ8	WBGene00009975
P91154	WBGene00016607
O61959	WBGene00015151
A0A2K5ATR5	WBGene00016120
Q03206	WBGene00000424
Q5TYJ7	WBGene00043985
O44590	WBGene00018621
Q9N3G2	WBGene00021814
Q95Y64	WBGene00022485
Q10453	WBGene00001945
A5JYQ9	WBGene00011116
A5JYZ3	WBGene00011691
Q19966	WBGene00009330
Q10574	WBGene00003018
Q9NF64	WBGene00013643
Q20518	WBGene00009805
W6RT83	WBGene00022270
E5QCH1	WBGene00013877
Q95Y27	WBGene00021321
Q9XXK5	WBGene00004739
O02075	WBGene00017589
P49180	WBGene00004447
Q10915	WBGene00015087
Q9GYP8	WBGene00017383
Q9U230	WBGene00013243
Q09485	WBGene00004507
Q9TZH6	WBGene00020397
Q9U1X9	WBGene00004410
O44844	WBGene00018019
O61219	WBGene00000923
Q23173	WBGene00012280
Q19337	WBGene00008686
G5EBJ9	WBGene00001477
H2KZ39	WBGene00001440
B3WFZ4	WBGene00007857
G5ECZ0	WBGene00002038
D2YW03	WBGene00014259
D3NQ86	WBGene00194998
Q21153	WBGene00019326
Q7JL02	WBGene00011328
H2L297	WBGene00044916
Q9U1Z6	WBGene00013358
O44518	WBGene00001579
G5ECN0	WBGene00045357
Q11180	WBGene00015479
H2L099	WBGene00001526
Q21502	WBGene00003218
G5EDU2	WBGene00003732
Q18020	WBGene00007605
Q22777	WBGene00020795
Q0KHC1	WBGene00044949
O16883	WBGene00015677
Q9U202	WBGene00013307
Q23505	WBGene00022745
Q20229	WBGene00003076
Q9XVZ6	WBGene00013214
Q9XVS1	WBGene00006447
Q9N3M9	WBGene00021701
Q02330	WBGene00004856
Q22053	WBGene00001423
P53585	WBGene00016995
Q21336	WBGene00010670
O16222	WBGene00016788
Q17684	WBGene00007355
Q11107	WBGene00003002
A0A0K3ATN9	WBGene00006594
H2L0K9	WBGene00021309
O45335	WBGene00008632
Q22342	WBGene00020334
Q20025	WBGene00003990
P34668	WBGene00022792
Q9GYQ6	WBGene00016790
Q22258	WBGene00000226
Q19227	WBGene00008591
Q86FN8	WBGene00021876
Q9XVB1	WBGene00008492
O18693	WBGene00009221
Q9BL29	WBGene00022167
Q23460	WBGene00013962
Q18213	WBGene00007744
D3YT48	WBGene00008032
O76735	WBGene00004912
Q95Y97	WBGene00019767
O16519	WBGene00001513
Q9N363	WBGene00021929
G5EF14	WBGene00009178
G5EBS8	WBGene00006778
O16673	WBGene00018260
O01925	WBGene00020115
O17742	WBGene00008476
O17687	WBGene00008218
Q17686	WBGene00015509
Q9GYQ9	WBGene00003827
B7WNA2	WBGene00010264
O44130	WBGene00018473
X5LPS1	WBGene00018739
Q20005	WBGene00001335
Q10953	WBGene00006943
P49405	WBGene00004416
H2KZV4	WBGene00017760
Q9NEK3	WBGene00013822
Q18689	WBGene00008144
Q93372	WBGene00008095
P34661	WBGene00044324
Q20054	WBGene00003112
H2KYN2	WBGene00015650
Q9TZ68	WBGene00018240
Q9U3I0	WBGene00009078
H2KYT6	WBGene00015887
Q9U2M4	WBGene00012608
O61876	WBGene00005984
Q95QC4	WBGene00006993
G5EBZ4	WBGene00002637
Q9XVW9	WBGene00012122
O17570	WBGene00004452
P41879	WBGene00018131
O61772	WBGene00016456
O44749	WBGene00021014
D5MCN7	WBGene00195048
H2KZC1	WBGene00019935
G4SQY7	WBGene00020837
P91555	WBGene00022570
G5EGD1	WBGene00010770
Q9U3S8	WBGene00007105
A0A0K3ART6	WBGene00005228
Q19564	WBGene00017565
Q400N3	WBGene00019211
Q9XX17	WBGene00012650
O16583	WBGene00016342
O16583	WBGene00021985
Q22290	WBGene00011560
O44669	WBGene00015757
Q20940	WBGene00019014
H2KZW3	WBGene00006971
H2KZ74	WBGene00020786
Q8I4E7	WBGene00012472
O76388	WBGene00006376
Q21286	WBGene00019493
B1Q270	WBGene00009642
Q965Y0	WBGene00021363
Q9TXM6	WBGene00018689
Q18186	WBGene00016113
D7SFL8	WBGene00195145
Q09635	WBGene00006956
Q19952	WBGene00003078
P50305	WBGene00015538
P34281	WBGene00015347
B3KLZ9	WBGene00016562
Q20224	WBGene00002254
Q18095	WBGene00007684
Q93249	WBGene00000277
Q18194	WBGene00016124
O44406	WBGene00001332
Q9U241	WBGene00013237
E0R7L8	WBGene00012668
Q21959	WBGene00020025
Q18438	WBGene00016406
Q23144	WBGene00012220
O45708	WBGene00011030
G5ECV5	WBGene00019128
Q1NZ26	WBGene00044797
O17732	WBGene00004258
O01810	WBGene00020933
P34462	WBGene00010130
P34278	WBGene00002231
P91198	WBGene00017064
A3QMB1	WBGene00016580
O17892	WBGene00010083
Q9GZH2	WBGene00020687
H2FLL9	WBGene00011688
P53588	WBGene00009812
H2L0B0	WBGene00003694
G5EE16	WBGene00008094
B9ZSG9	WBGene00020763
Q19537	WBGene00017546
O44771	WBGene00019394
Q10661	WBGene00001088
Q95ZR9	WBGene00003565
Q18817	WBGene00000248
Q22437	WBGene00011739
Q10658	WBGene00006843
Q20390	WBGene00004092
Q23359	WBGene00003865
Q10043	WBGene00019998
G5EF41	WBGene00013119
Q9XWZ2	WBGene00012860
Q8WTM8	WBGene00021736
B7E2K4	WBGene00020949
O62496	WBGene00003702
Q8MNT0	WBGene00017904
U4PBU4	WBGene00021506
Q7Z1R2	WBGene00018518
Q86S57	WBGene00000110
H2L068	WBGene00018957
A0A0K3ARQ1	WBGene00255704
Q6BER4	WBGene00009468
P34609	WBGene00006755
O44513	WBGene00018356
O44743	WBGene00002783
A9Z1L1	WBGene00005648
Q7JP64	WBGene00015511
Q23425	WBGene00022883
Q93314	WBGene00007847
Q17345	WBGene00000369
Q17953	WBGene00007557
Q9BIC2	WBGene00020346
H2L0Q1	WBGene00022645
I7LHV7	WBGene00219476
Q19469	WBGene00004719
Q94285	WBGene00019724
Q20483	WBGene00018516
E3W731	WBGene00011977
A8WHT8	WBGene00010703
Q19651	WBGene00005649
H2KZP9	WBGene00017372
P16356	WBGene00000123
Q6BER7	WBGene00007675
Q95XP5	WBGene00003153
Q19731	WBGene00009052
Q23255	WBGene00003405
H2KZC0	WBGene00016705
Q7YX26	WBGene00009277
A0A1T5HUJ8	WBGene00010367
Q20576	WBGene00004126
H2KZY5	WBGene00018533
Q20958	WBGene00003547
P49596	WBGene00011953
Q95XB5	WBGene00022333
G5EBV0	WBGene00001178
Q8MNV8	WBGene00015755
Q17513	WBGene00007193
P34664	WBGene00022785
Q9N3B0	WBGene00021888
O62106	WBGene00001234
Q86G90	WBGene00003795
Q95QG7	WBGene00018305
Q8MQ07	WBGene00019535
Q20539	WBGene00018565
Q21603	WBGene00010904
Q21596	WBGene00010887
K8ERU5	WBGene00018328
A0A0K3AUI7	WBGene00018975
Q9U2J4	WBGene00012724
Q95QC2	WBGene00019838
Q8ITV4	WBGene00019199
Q9XVT9	WBGene00009156
Q21017	WBGene00002210
Q19660	WBGene00017659
Q8I4L8	WBGene00008438
Q9N5S5	WBGene00018654
K8ERZ3	WBGene00008760
L8E6N6	WBGene00007492
Q21733	WBGene00000904
Q22560	WBGene00002072
Q8MXT9	WBGene00022410
H9G322	WBGene00219337
Q9N4Q7	WBGene00003612
O01824	WBGene00019008
Q20519	WBGene00009804
Q71V01	WBGene00018822
Q18712	WBGene00008214
G5EDF5	WBGene00007001
Q9U3I7	WBGene00008948
Q20910	WBGene00001671
Q7Z123	WBGene00016131
O18117	WBGene00011948
H2L278	WBGene00219293
G5ED17	WBGene00010427
Q960A1	WBGene00015057
Q4JFH9	WBGene00016162
Q9XV35	WBGene00009461
Q9XVN5	WBGene00009642
Q19109	WBGene00008517
O01487	WBGene00015745
Q9GUJ1	WBGene00021557
G5ECX8	WBGene00010736
A0A0M7RE06	WBGene00020954
O44137	WBGene00016797
B7WN63	WBGene00000994
A7DTF7	WBGene00013442
Q9U238	WBGene00013238
H1UBJ4	WBGene00013055
Q10928	WBGene00015122
Q18044	WBGene00015824
Q18585	WBGene00016620
V6CJ41	WBGene00015097
P91350	WBGene00003792
P90850	WBGene00009158
N1NVB7	WBGene00001533
G5EDX2	WBGene00016561
Q2MGF5	WBGene00022593
Q93547	WBGene00009027
Q9NAP4	WBGene00010742
O45098	WBGene00003879
Q8TA83	WBGene00001028
L8E6W9	WBGene00018898
G5EBL8	WBGene00011562
O45134	WBGene00001514
Q22682	WBGene00001622
Q7Z1J7	WBGene00013123
O62192	WBGene00009286
Q9N5H7	WBGene00019683
Q8MXT4	WBGene00021370
O45972	WBGene00006156
Q18750	WBGene00016846
A0A0K3AWR8	WBGene00015405
Q11193	WBGene00015429
A0A078BPF7	WBGene00016269
C6KRI9	WBGene00012121
Q20741	WBGene00000262
D5MCW7	WBGene00012921
Q95ZM2	WBGene00017608
Q20123	WBGene00018150
O45592	WBGene00010184
Q9XUU5	WBGene00010583
Q18093	WBGene00007683
Q8MNV2	WBGene00015978
G5EE12	WBGene00010631
Q22948	WBGene00017264
Q9NAA7	WBGene00013151
O62096	WBGene00007991
Q8IFZ2	WBGene00005661
Q22662	WBGene00011912
H8ESG1	WBGene00001215
Q9N2V9	WBGene00022389
Q22393	WBGene00000730
Q20771	WBGene00010051
U4PBG3	WBGene00019720
Q9U3M7	WBGene00008047
O62200	WBGene00009315
G5EFG0	WBGene00004759
U4PRK1	WBGene00195011
Q93646	WBGene00006062
O44738	WBGene00019003
G5ECY9	WBGene00012125
Q9U3I4	WBGene00008980
Q22336	WBGene00004988
Q9N3Q9	WBGene00021660
Q22706	WBGene00004752
Q9U2R3	WBGene00012443
O18240	WBGene00004487
G5EEQ8	WBGene00011605
Q7YX42	WBGene00009389
Q8WSN9	WBGene00003677
