"protein1","protein2"
"P07004","NA"
"P02932","NA"
"P37009","NA"
"P71298","NA"
"P77187","NA"
"P75694","NA"
"P77624","NA"
"Q47537","NA"
"Q47538","NA"
"Q47539","NA"
"P0A927","NA"
"P0A850","NA"
"P77454","NA"
"P0A6Y8","P21513"
"P0ACP1","P21513"
"P0ABF1","P21513"
"P0A6Q6","P21513"
"P77338","P21513"
"P0AAS7","P21513"
"P77468","P21513"
"P75864","P21513"
"P0AB26","P21513"
"P0A6Y8","P0A8M3"
"P0A7V0","P0A8M3"
"Q46948","P0A8M3"
"P0A8M0","P0A8M3"
"NA","P0AGG4"
"P76161","P0AGG4"
"P0AEY8","P0AGG4"
"P25524","P0AGG4"
"P0A6Y8","P0AGG4"
"P0A6Y8","P0AG30"
"P08622","P0AG30"
"P60240","P0AG30"
"P0ABH0","P0AG30"
"P0AFW8","P0AG30"
"P77488","P0AG30"
"P0A850","P0AG30"
"P36659","P0AG30"
"P21513","P0AG30"
"P0A812","P0AG30"
"P0AES0","P0AG30"
"P05055","P0AG30"
"P0AFF6","P0AG30"
"P0A7Z4","P0AG30"
"P0A7R5","P0AG30"
"P0A800","P0AG30"
"P0AD89","P0AG30"
"P0A6Y8","P31680"
"P0A6Y8","P0A6F5"
"P0A7V0","P0A6F5"
"Q47155","P0A6F5"
"Q46948","P0A6F5"
"P0A850","P0A6F5"
"P0A6G7","P0A6F5"
"P0A9M0","P0A6F5"
"P77395","P0A6F5"
"P39177","P0A6F5"
"P0AG67","P0A6F5"
"P04825","P0A6F5"
"P21513","P0A6F5"
"P04152","P0A6F5"
"P00887","P0A6F5"
"P0A8M3","P0A6F5"
"P46888","P0A6F5"
"P37745","P0A6F5"
"P0C8J6","P0A6F5"
"P76524","P0A6F5"
"P0A7B1","P0A6F5"
"P63284-1","P0A6F5"
"P09372","P0A6F5"
"P16431","P0A6F5"
"P19323","P0A6F5"
"P24192","P0A6F5"
"P38036","P0A6F5"
"P38506","P0A6F5"
"P0A817","P0A6F5"
"P63386","P0A6F5"
"P0ACA3","P0A6F5"
"P61889","P0A6F5"
"P0A7Z4","P0A6F5"
"P0CE47","P0A6F5"
"P0AFL3","P0A6F5"
"P0A6V5","P0A6F5"
"P0AGB3","P0A6F5"
"P37640","P0A6F5"
"P07913","P0A6F5"
"P0ADK6","P0A6F5"
"P0AAH0","P0A6F5"
"P0AG30","P0A6F5"
"P0A9C5","P0A6F5"
"P0CE48","P0A6F5"
"P0A8V2","P0A6F5"
"P0A8T7","P0A6F5"
"P0AEX9","P0A6F5"
"P0A6F9","P0A6F5"
"P0AAN3","P0A9K9"
"P0A700","P0A9K9"
"P16431","P0A9K9"
"P18196","P0A9K9"
"P0A6Y8","P0A9K9"
"P0A7S9","P0AG55"
"P0C018","P0AG55"
"P0A7W1","P0AG55"
"P0AG51","P0AG55"
"P02413","P0AG55"
"P0AGA2","P0AG55"
"P0A7Q6","P0AG55"
"P0A6Y8","P0AG55"
"P0A7U7","P0AG55"
"P06136","P0AG55"
"P62395","P0AG55"
"P10408","P0AG55"
"P0A7V0","P0AG55"
"P0A805","P0AG55"
"P40711","P0AG55"
"P0A7N1","P0AG55"
"Q46948","P0AG55"
"P0A850","P0AG55"
"P0AAT6","P0AG55"
"P77319","P0AG55"
"P0AG67","P0AG55"
"P0AFW2","P0AG55"
"P0A910","P0AG55"
"P36659","P0AG55"
"P0A7N4","P0AG55"
"P0A7I0","P0AG55"
"P37765","P0AG55"
"P0A7L3","P0AG55"
"P0A7Q1","P0AG55"
"P68919","P0AG55"
"NA","P0AG55"
"P27434","P0AG55"
"P60785","P0AG55"
"P0AGJ5","P0AG55"
"P33643","P0AG55"
"P0A7K6","P0AG55"
"P0A7T3","P0AG55"
"P0A832","P0AG55"
"P0AGD7","P0AG55"
"P0AG20","P0AG55"
"P07012","P0AG55"
"P68679","P0AG55"
"P0A9P6","P0AG55"
"P0ADZ4","P0AG55"
"P0AFF6","P0AG55"
"P0AG99","P0AG55"
"P0A7L8","P0AG55"
"P42641","P0AG55"
"P0AG48","P0AG55"
"P0AFX0","P0AG55"
"P0A7X3","P0AG55"
"P0AA10","P0AG55"
"P0A6K3","P0AG55"
"P0AG44","P0AG55"
"P0A7Z4","P0AG55"
"P0A7V8","P0AG55"
"P0A7R9","P0AG55"
"P08622","P0ABH9"
"P68646","P0ABH9"
"P0A7E9","P0ABH9"
"P0A6Q6","P0ABH9"
"P0A6G7","P0ABH9"
"P0A6H1","P0ABH9"
"P77319","P0ABH9"
"P0ABT2","P0ABH9"
"P0A8Q6","P0ABH9"
"P08622","P0C054"
"P0A9A6","P0C054"
"P39177","P0C054"
"P75794","P0C054"
"P0ABH9","P0C054"
"P22333","P0C054"
"P24205","P0C054"
"P37188","P0C054"
"P0C8J6","P0C054"
"P63284-1","P0C054"
"P09372","P0C054"
"P38036","P0C054"
"P0A817","P0C054"
"P0A705-1","P0C054"
"P0A9X4","P0C054"
"P06993","P0C054"
"P0C058","P0C054"
"P0A7W1","P02358"
"P39286","P02358"
"P0A6N4","P02358"
"P0A8T7","P02358"
"P0A8V2","P02358"
"P0A7J3","P02358"
"P0A7K2","P02358"
"P0A7L0","P02358"
"P0AFG0","P02358"
"P0A7J7","P02358"
"P0AG96","P02358"
"P0CE48","P02358"
"P0A7M9","P02358"
"P0AD89","P02358"
"P0A7P5","P02358"
"P0A800","P02358"
"P0A7M2","P02358"
"P0A7N9","P02358"
"P14081","P02358"
"P0A9X9","P02358"
"P37624","P02358"
"P0A7S3","P02358"
"P02359","P02358"
"P0CE47","P02358"
"P0A6M8","P02358"
"P0A7R5","P02358"
"P60438","P02358"
"P60723","P02358"
"P0ADZ0","P02358"
"P60422","P02358"
"P0A7U3","P02358"
"P61175","P02358"
"P0ADY7","P02358"
"P0A7V3","P02358"
"P0A7M6","P02358"
"P0AG63","P02358"
"P0ADY3","P02358"
"P60624","P02358"
"P62399","P02358"
"P0AG59","P02358"
"P0A7W7","P02358"
"P0AG55","P02358"
"P0C018","P02358"
"P08622","P02358"
"P0A7U7","P02358"
"P06992","P02358"
"P06136","P02358"
"P62395","P02358"
"P0A7V0","P02358"
"P0A805","P02358"
"P40711","P02358"
"P0A7N1","P02358"
"P0A850","P02358"
"P0AG67","P02358"
"P0AFW2","P02358"
"P0A910","P02358"
"P0A7N4","P02358"
"P0A7I0","P02358"
"P68191","P02358"
"P0A7L3","P02358"
"P0A7Q1","P02358"
"P0A8M3","P02358"
"P0A707","P02358"
"P68919","P02358"
"NA","P02358"
"P60785","P02358"
"P06616","P02358"
"P0A7K6","P02358"
"P0AD49","P02358"
"P0A7T3","P02358"
"P0A832","P02358"
"P0AG20","P02358"
"P07012","P02358"
"P68679","P02358"
"P0ADZ4","P02358"
"P0A7G2","P02358"
"P0AFF6","P02358"
"P0A8A8","P02358"
"P0A7L8","P02358"
"P0AG48","P02358"
"P0AFX0","P02358"
"P0A7X3","P02358"
"P0AA10","P02358"
"P0A6K3","P02358"
"P0A7Z4","P02358"
"P0AG44","P02358"
"P0A7V8","P02358"
"P0A7R9","P02358"
"P0A7S9","P02358"
"P0A7Q6","P02358"
"P0AGA2","P02358"
"P02413","P02358"
"P0AG51","P02358"
"P08622","P39177"
"P10408","P39177"
"P0A7E9","P39177"
"P08622","P0A991"
"P77395","P0A991"
"P0A7Z4","P0A7W1"
"P0AG51","P0A7W1"
"P02413","P0A7W1"
"P0AGA2","P0A7W1"
"P0A7Q6","P0A7W1"
"P0A7S9","P0A7W1"
"P0A7R9","P0A7W1"
"P0A7V8","P0A7W1"
"P08622","P0A7W1"
"P0A7U7","P0A7W1"
"P06992","P0A7W1"
"P06136","P0A7W1"
"P62395","P0A7W1"
"P0AE18","P0A7W1"
"P0A7V0","P0A7W1"
"P0A805","P0A7W1"
"P40711","P0A7W1"
"P0A7N1","P0A7W1"
"P0A850","P0A7W1"
"P77319","P0A7W1"
"P0AG67","P0A7W1"
"P0A910","P0A7W1"
"P0AFW2","P0A7W1"
"P36659","P0A7W1"
"P0A7N4","P0A7W1"
"P0A7I0","P0A7W1"
"P30850","P0A7W1"
"P43329","P0A7W1"
"P68191","P0A7W1"
"P0A7L3","P0A7W1"
"P0A7Q1","P0A7W1"
"P0A707","P0A7W1"
"P0A8M3","P0A7W1"
"P68919","P0A7W1"
"NA","P0A7W1"
"P0A6Z1","P0A7W1"
"P60785","P0A7W1"
"P06616","P0A7W1"
"P0AD49","P0A7W1"
"P0A7K6","P0A7W1"
"P0A7T3","P0A7W1"
"P0AGD7","P0A7W1"
"P0A832","P0A7W1"
"P0AG20","P0A7W1"
"P07012","P0A7W1"
"P68679","P0A7W1"
"P0A9P6","P0A7W1"
"P0ADZ4","P0A7W1"
"P0A7G2","P0A7W1"
"P0AFF6","P0A7W1"
"P0A8A8","P0A7W1"
"P0A7L8","P0A7W1"
"P0AG48","P0A7W1"
"P0AFX0","P0A7W1"
"P0A7X3","P0A7W1"
"P0AA10","P0A7W1"
"P0AG44","P0A7W1"
"P0A6K3","P0A7W1"
"P0A7W1","P0AG59"
"P0A7W7","P0AG59"
"P0AG55","P0AG59"
"P0C018","P0AG59"
"P08622","P0AG59"
"P0A7U7","P0AG59"
"P06992","P0AG59"
"P06136","P0AG59"
"P62395","P0AG59"
"P0A7V0","P0AG59"
"P0A805","P0AG59"
"P40711","P0AG59"
"P0A7N1","P0AG59"
"P0A850","P0AG59"
"P0AG67","P0AG59"
"P0A910","P0AG59"
"P0AFW2","P0AG59"
"P0A7N4","P0AG59"
"P0A7I0","P0AG59"
"P68191","P0AG59"
"P0A7Q1","P0AG59"
"P0A7L3","P0AG59"
"P0A707","P0AG59"
"P0A8M3","P0AG59"
"P04995","P0AG59"
"P68919","P0AG59"
"NA","P0AG59"
"P60785","P0AG59"
"P0A7K6","P0AG59"
"P0AD49","P0AG59"
"P0A7T3","P0AG59"
"P0A832","P0AG59"
"P0AG20","P0AG59"
"P07012","P0AG59"
"P68679","P0AG59"
"P0ADZ4","P0AG59"
"P0A7G2","P0AG59"
"P0AFF6","P0AG59"
"P0A8A8","P0AG59"
"P0A7L8","P0AG59"
"P0AG48","P0AG59"
"P0AFX0","P0AG59"
"P0A7X3","P0AG59"
"P0AA10","P0AG59"
"P0A6K3","P0AG59"
"P0AG44","P0AG59"
"P0A7Z4","P0AG59"
"P0A7V8","P0AG59"
"P0A7R9","P0AG59"
"P0A7Q6","P0AG59"
"P0A7S9","P0AG59"
"P0AGA2","P0AG59"
"P02413","P0AG59"
"P0AG51","P0AG59"
"P30860","P0AAH0"
"P0A9K7","P0AAH0"
"P0C054","P0AAH0"
"P0C058","P0AAH0"
"P23839","P0AAH0"
"P0AGI4","P0AAH0"
"P37388","P0AAH0"
"P37387","P0AAH0"
"P23847","P0AAH0"
"P0AEF8","P0AAH0"
"P0AEG1","P0AAH0"
"P0AAG0","P0AAH0"
"P37313","P0AAH0"
"P37624","P0AAH0"
"P0AGH1","P0AAH0"
"P33594","P0AAH0"
"P33593","P0AAH0"
"P0AFA9","P0AAH0"
"P33591","P0AAH0"
"P33590","P0AAH0"
"P0AD96","P0AAH0"
"P04816","P0AAH0"
"P0AEX7","P0AAH0"
"P22729","P0AAH0"
"P0A9S7","P0AAH0"
"P22731","P0AAH0"
"P0AG80","P0AAH0"
"P10905","P0AAH0"
"P10906","P0AAH0"
"P10907","P0AAH0"
"P06993","P0AAH0"
"P45769","P0AAH0"
"P45768","P0AAH0"
"P45767","P0AAH0"
"P0A9X4","P0AAH0"
"P0A9V1","P0AAH0"
"P64606","P0AAH0"
"Q46863","P0AAH0"
"P0A817","P0AAH0"
"P0AFM2","P0AAH0"
"P14176","P0AAH0"
"P14175","P0AAH0"
"P77269","P0AAH0"
"P77509","P0AAH0"
"P77315","P0AAH0"
"P16700","P0AAH0"
"P16701","P0AAH0"
"P0AEB0","P0AAH0"
"P16676","P0AAH0"
"P69783","P0AAH0"
"P09551","P0AAH0"
"P0AEU0","P0AAH0"
"P52094","P0AAH0"
"P0AEU3","P0AAH0"
"P07109","P0AAH0"
"P0AES4","P0AAH0"
"P33941","P0AAH0"
"P33931","P0AAH0"
"P0ABL8","P0AAH0"
"P0ABM1","P0AAH0"
"P0ABM5","P0AAH0"
"P69490","P0AAH0"
"P33916","P0AAH0"
"P33915","P0AAH0"
"P0AFU0","P0AAH0"
"P33913","P0AAH0"
"P0AAG8","P0AAH0"
"P23200","P0AAH0"
"P33362","P0AAH0"
"P33361","P0AAH0"
"P33360","P0AAH0"
"P33359","P0AAH0"
"P0C8J6","P0AAH0"
"NA","P0AAH0"
"P02924","P0AAH0"
"P0AAF3","P0AAH0"
"P39832","P0AAH0"
"P0A9X1","P0AAH0"
"P39172","P0AAH0"
"P76909","P0AAH0"
"P76224","P0AAH0"
"P76223","P0AAH0"
"P06609","P0AAH0"
"P06611","P0AAH0"
"P76142","P0AAH0"
"P0AFS1","P0AAH0"
"P77672","P0AAH0"
"P77257","P0AAH0"
"P76128","P0AAH0"
"P77308","P0AAH0"
"P77463","P0AAH0"
"P77268","P0AAH0"
"P77622","P0AAH0"
"P0AFR9","P0AAH0"
"P77156","P0AAH0"
"P77795","P0AAH0"
"P76108","P0AAH0"
"P77348","P0AAH0"
"P76045","P0AAH0"
"P77716","P0AAH0"
"P0AFR7","P0AAH0"
"P76042","P0AAH0"
"Q47622","P0AAH0"
"P0AGH3","P0AAH0"
"P0AGH5","P0AAH0"
"P0AAH4","P0AAH0"
"P0AAH8","P0AAH0"
"P77737","P0AAH0"
"P76027","P0AAH0"
"P0AFH6","P0AAH0"
"P0AFH2","P0AAH0"
"P23843","P0AAH0"
"P09152","P0AAH0"
"P69874","P0AAH0"
"P0AFK4","P0AAH0"
"P0AFK6","P0AAH0"
"P75958","P0AAH0"
"P75957","P0AAH0"
"P0ADC3","P0AAH0"
"P75853","P0AAH0"
"P75851","P0AAH0"
"P0AAI1","P0AAH0"
"P60752","P0AAH0"
"P29018","P0AAH0"
"P23886","P0AAH0"
"P0AAF6","P0AAH0"
"P30859","P0AAH0"
"P0AE30","P0AAH0"
"P0AE34","P0AAH0"
"P08622","P0AAH0"
"P31548","P0AAH0"
"P31549","P0AAH0"
"P31550","P0AAH0"
"P0A9A6","P0AAH0"
"P0AFN6","P0AAH0"
"P07821","P0AAH0"
"P07822","P0AAH0"
"P06972","P0AAH0"
"P37028","P0AAH0"
"P28635","P0AAH0"
"P31547","P0AAH0"
"P30750","P0AAH0"
"P37009","P0AAH0"
"Q47537","P0AAH0"
"Q47538","P0AAH0"
"Q47539","P0AAH0"
"P08400","P0AAH0"
"P77488","P0AAH0"
"P0A6H1","P0AAH0"
"P23878","P0AAH0"
"P23877","P0AAH0"
"P23876","P0AAH0"
"P0AEL6","P0AAH0"
"P0AAG3","P0AAH0"
"P0AER5","P0AAH0"
"P37902","P0AAH0"
"P0AER3","P0AAH0"
"P0AEI1","P0AAH0"
"P03961","P0AAH0"
"P03960","P0AAH0"
"P03959","P0AAH0"
"P31060","P0AAH0"
"P37329","P0AAH0"
"P0AF01","P0AAH0"
"P09833","P0AAH0"
"P0AFP9","P0AAH0"
"P0AFQ2","P0AAH0"
"P0A9U1","P0AAH0"
"P10346","P0AAH0"
"P0AEQ6","P0AAH0"
"P0AEQ3","P0AAH0"
"P75796","P0AAH0"
"P75797","P0AAH0"
"P75798","P0AAH0"
"P75799","P0AAH0"
"P31133","P0AAH0"
"P31135","P0AAH0"
"P31134","P0AAH0"
"P0AFL1","P0AAH0"
"P08622","P06993"
"P31574","P06993"
"P0CF88","P06993"
"Q46948","P06993"
"P23872","P06993"
"P77174","P06993"
"P23256","P06993"
"P52613","P06993"
"P0C8J6","P06993"
"P19636","P06993"
"P36979","P06993"
"P0A7G6","P06993"
"P0A817","P06993"
"P0A9X4","P06993"
"P0CE47","P06993"
"P0ACJ8","P06993"
"P45549","P06993"
"P0ACG8","P06993"
"P30860","P0AEX9"
"P02916","P0AEX9"
"P68183","P0AEX9"
"P0AG78","P0AEX9"
"P0AA25","P0AEX9"
"P02925","P0AEX9"
"P0AGI1","P0AEX9"
"P04983","P0AEX9"
"P0AG82","P0AEX9"
"P0AGH8","P0AEX9"
"P07654","P0AEX9"
"P0AAH0","P0AEX9"
"P0AG86","P0AEX9"
"P0AGI4","P0AEX9"
"P37388","P0AEX9"
"P37387","P0AEX9"
"P23847","P0AEX9"
"P0AEF8","P0AEX9"
"P0AEG1","P0AEX9"
"P0AAG0","P0AEX9"
"P37313","P0AEX9"
"P37624","P0AEX9"
"P0AGH1","P0AEX9"
"P33594","P0AEX9"
"P33593","P0AEX9"
"P0AFA9","P0AEX9"
"P33591","P0AEX9"
"P33590","P0AEX9"
"P0AD96","P0AEX9"
"P04816","P0AEX9"
"P0AEX7","P0AEX9"
"P22729","P0AEX9"
"P0A9S7","P0AEX9"
"P22731","P0AEX9"
"P0AG80","P0AEX9"
"P10905","P0AEX9"
"P10906","P0AEX9"
"P10907","P0AEX9"
"P45769","P0AEX9"
"P45768","P0AEX9"
"P45767","P0AEX9"
"P0A9V1","P0AEX9"
"P64606","P0AEX9"
"P0ABS5","P0AEX9"
"Q46863","P0AEX9"
"P0AFM2","P0AEX9"
"P14176","P0AEX9"
"P14175","P0AEX9"
"P0A937","P0AEX9"
"P0AC02","P0AEX9"
"P77269","P0AEX9"
"P77509","P0AEX9"
"P77315","P0AEX9"
"P77774","P0AEX9"
"P0A903","P0AEX9"
"P16700","P0AEX9"
"P16701","P0AEX9"
"P0AEB0","P0AEX9"
"P16676","P0AEX9"
"P69783","P0AEX9"
"P09551","P0AEX9"
"P0AEU0","P0AEX9"
"P52094","P0AEX9"
"P0AEU3","P0AEX9"
"P07109","P0AEX9"
"P77544","P0AEX9"
"P33941","P0AEX9"
"P33931","P0AEX9"
"P0ABL8","P0AEX9"
"P0ABM1","P0AEX9"
"P0ABM5","P0AEX9"
"P69490","P0AEX9"
"P33916","P0AEX9"
"P33915","P0AEX9"
"P0AFU0","P0AEX9"
"P33913","P0AEX9"
"P0AAG8","P0AEX9"
"P23200","P0AEX9"
"P33362","P0AEX9"
"P33361","P0AEX9"
"P33360","P0AEX9"
"P33359","P0AEX9"
"NA","P0AEX9"
"P02924","P0AEX9"
"P0AAF3","P0AEX9"
"P39832","P0AEX9"
"P0A9X1","P0AEX9"
"P39172","P0AEX9"
"P76909","P0AEX9"
"P76224","P0AEX9"
"P76223","P0AEX9"
"P06609","P0AEX9"
"P06611","P0AEX9"
"P0A9D2","P0AEX9"
"P76142","P0AEX9"
"P0AFS1","P0AEX9"
"P77672","P0AEX9"
"P77257","P0AEX9"
"P76128","P0AEX9"
"P77308","P0AEX9"
"P77463","P0AEX9"
"P77268","P0AEX9"
"P77622","P0AEX9"
"P0AFR9","P0AEX9"
"P77156","P0AEX9"
"P77795","P0AEX9"
"P76108","P0AEX9"
"P77348","P0AEX9"
"P76045","P0AEX9"
"P77716","P0AEX9"
"P0AFR7","P0AEX9"
"P76042","P0AEX9"
"Q47622","P0AEX9"
"P0AGH5","P0AEX9"
"P0AGH3","P0AEX9"
"P0AAH4","P0AEX9"
"P0AAH8","P0AEX9"
"P77737","P0AEX9"
"P76027","P0AEX9"
"P0AFH6","P0AEX9"
"P0AFH2","P0AEX9"
"P23843","P0AEX9"
"P69874","P0AEX9"
"P0AFK4","P0AEX9"
"P0AFK6","P0AEX9"
"P75958","P0AEX9"
"P75957","P0AEX9"
"P0ADC3","P0AEX9"
"P75853","P0AEX9"
"P75851","P0AEX9"
"P0AAI1","P0AEX9"
"P60752","P0AEX9"
"P29018","P0AEX9"
"P23886","P0AEX9"
"P0AAF6","P0AEX9"
"P30859","P0AEX9"
"P0AE34","P0AEX9"
"P0AE30","P0AEX9"
"P08622","P0AEX9"
"P31548","P0AEX9"
"P31549","P0AEX9"
"P31550","P0AEX9"
"P10408","P0AEX9"
"P0AFN6","P0AEX9"
"P07821","P0AEX9"
"P07822","P0AEX9"
"P06972","P0AEX9"
"P37028","P0AEX9"
"P0C0V0","P0AEX9"
"P0A940","P0AEX9"
"P28635","P0AEX9"
"P31547","P0AEX9"
"P30750","P0AEX9"
"P37009","P0AEX9"
"Q47538","P0AEX9"
"Q47537","P0AEX9"
"Q47539","P0AEX9"
"P0A850","P0AEX9"
"P23878","P0AEX9"
"P23877","P0AEX9"
"P23876","P0AEX9"
"P0AEL6","P0AEX9"
"P0AAG3","P0AEX9"
"P0AER5","P0AEX9"
"P0AER3","P0AEX9"
"P37902","P0AEX9"
"P03961","P0AEX9"
"P03960","P0AEX9"
"P03959","P0AEX9"
"P31060","P0AEX9"
"P37329","P0AEX9"
"P0AF01","P0AEX9"
"P09833","P0AEX9"
"P0AFP9","P0AEX9"
"P0AFQ2","P0AEX9"
"P0A9U1","P0AEX9"
"P10346","P0AEX9"
"P0AEQ6","P0AEX9"
"P0AEQ3","P0AEX9"
"P75796","P0AEX9"
"P75797","P0AEX9"
"P75798","P0AEX9"
"P75799","P0AEX9"
"P0ACA7","P0AEX9"
"P31133","P0AEX9"
"P31134","P0AEX9"
"P31135","P0AEX9"
"P0AFL1","P0AEX9"
"P0A7R5","P0A6M8"
"P0CE47","P0A6M8"
"P08622","P0A6M8"
"P0A7U7","P0A6M8"
"P0A9A6","P0A6M8"
"P33129","P0A6M8"
"P0A7V0","P0A6M8"
"P0A6P1","P0A6M8"
"P0A805","P0A6M8"
"P07813","P0A6M8"
"P0A7N4","P0A6M8"
"P29745","P0A6M8"
"P0A7L3","P0A6M8"
"P0A7Q1","P0A6M8"
"P18843","P0A6M8"
"P68919","P0A6M8"
"P76561","P0A6M8"
"P0A7K6","P0A6M8"
"P0A7T3","P0A6M8"
"P0A7G6","P0A6M8"
"P0A7E5","P0A6M8"
"P68679","P0A6M8"
"P0ADZ4","P0A6M8"
"P0A7L8","P0A6M8"
"P0AG48","P0A6M8"
"P0A7X3","P0A6M8"
"P0AA10","P0A6M8"
"P0AG44","P0A6M8"
"P0A7V8","P0A6M8"
"P0A7S9","P0A6M8"
"P0A7R9","P0A6M8"
"P0A7Q6","P0A6M8"
"P0AG51","P0A6M8"
"P02413","P0A6M8"
"P0A7W1","P0A6M8"
"P0C018","P0A6M8"
"P0AG55","P0A6M8"
"P0A7W7","P0A6M8"
"P0AG59","P0A6M8"
"P62399","P0A6M8"
"P60624","P0A6M8"
"P0AG63","P0A6M8"
"P0ADY3","P0A6M8"
"P0A7M6","P0A6M8"
"P0ADY7","P0A6M8"
"P0A7V3","P0A6M8"
"P61175","P0A6M8"
"P60422","P0A6M8"
"P0A7U3","P0A6M8"
"P0ADZ0","P0A6M8"
"P60438","P0A6M8"
"P60723","P0A6M8"
"P08622","P0A7K6"
"P0A7U7","P0A7K6"
"P06136","P0A7K6"
"P10408","P0A7K6"
"P62395","P0A7K6"
"P0A7V0","P0A7K6"
"P0A805","P0A7K6"
"P40711","P0A7K6"
"P0A7N1","P0A7K6"
"P0A850","P0A7K6"
"P0AAT6","P0A7K6"
"P0AG67","P0A7K6"
"P0AFW2","P0A7K6"
"P0A910","P0A7K6"
"P36659","P0A7K6"
"P0A7N4","P0A7K6"
"P0A7I0","P0A7K6"
"P25516","P0A7K6"
"P0A7L3","P0A7K6"
"P0A7Q1","P0A7K6"
"P0A8M3","P0A7K6"
"P0A8A0","P0A7K6"
"P68919","P0A7K6"
"NA","P0A7K6"
"P27434","P0A7K6"
"P60785","P0A7K6"
"P0AGJ5","P0A7K6"
"P33643","P0A7K6"
"P0AG44","P61175"
"P0A7V3","P61175"
"P0ADY7","P61175"
"P0A7M6","P61175"
"P0AG63","P61175"
"P0ADY3","P61175"
"P60624","P61175"
"P62399","P61175"
"P0A7W7","P61175"
"P0AG59","P61175"
"P0AG55","P61175"
"P0C018","P61175"
"P0A7W1","P61175"
"P0AG51","P61175"
"P02413","P61175"
"P0AGA2","P61175"
"P0A7Q6","P61175"
"P0A7R9","P61175"
"P0A7S9","P61175"
"P0A7V8","P61175"
"P0A7Z4","P61175"
"P08622","P61175"
"P0A7U7","P61175"
"P06136","P61175"
"P10408","P61175"
"P62395","P61175"
"P0AE18","P61175"
"P0A7V0","P61175"
"P0A805","P61175"
"P40711","P61175"
"P0A7N1","P61175"
"P0A850","P61175"
"P0AAT6","P61175"
"P0AG67","P61175"
"P0AFW2","P61175"
"P0A910","P61175"
"P36659","P61175"
"P0A7N4","P61175"
"P0A6A8","P61175"
"P0A7I0","P61175"
"P0A7L3","P61175"
"P0A8M3","P61175"
"P0A7Q1","P61175"
"P0AD12","P61175"
"P68919","P61175"
"P17993","P61175"
"NA","P61175"
"P27434","P61175"
"P60785","P61175"
"P0AGJ5","P61175"
"P21507","P61175"
"P33643","P61175"
"P0A7K6","P61175"
"P0A7T3","P61175"
"P0AGD7","P61175"
"P0A832","P61175"
"P0AG20","P61175"
"P07012","P61175"
"P68679","P61175"
"P0A9P6","P61175"
"P0ADZ4","P61175"
"P0AFF6","P61175"
"P0AG99","P61175"
"P0C0R7","P61175"
"P42641","P61175"
"P0A7L8","P61175"
"P0AG48","P61175"
"P0AFX0","P61175"
"P0A7X3","P61175"
"P0AA10","P61175"
"P0A6K3","P61175"
"P0ABE2","P0AEI1"
"P08622","P0AEI1"
"P08622","P63264"
"P08622","P0C8J6"
"P0A9A6","P0C8J6"
"P0C8J8","P0C8J6"
"P08622","P0A817"
"P0A850","P0A817"
"P0A6H1","P0A817"
"P75938","P0A817"
"P07363-1","P0A817"
"P0ABY2","P0A817"
"P52612","P0A817"
"P33135","P0A817"
"P0AES4","P0A817"
"P0AGD7","P0A817"
"P0A7G6","P0A817"
"P08622","P21507"
"P0ABF1","P21507"
"P0A7V0","P21507"
"P0AAS7","P21507"
"P75829","P21507"
"P75864","P21507"
"P36659","P21507"
"P21513","P21507"
"P0AA39","P21507"
"P37765","P21507"
"P76116","P21507"
"P36979","P21507"
"P0A7R9","P0A7S9"
"P0A7U7","P0A7S9"
"P08622","P0A7S9"
"P06992","P0A7S9"
"P62395","P0A7S9"
"P06136","P0A7S9"
"P0A7V0","P0A7S9"
"P0A805","P0A7S9"
"P40711","P0A7S9"
"P0A7N1","P0A7S9"
"P0A850","P0A7S9"
"P0AG67","P0A7S9"
"P0A910","P0A7S9"
"P0AFW2","P0A7S9"
"P36659","P0A7S9"
"P0A7N4","P0A7S9"
"P0A7I0","P0A7S9"
"P43329","P0A7S9"
"P68191","P0A7S9"
"P0AD61","P0A7S9"
"P0A7L3","P0A7S9"
"P0A7Q1","P0A7S9"
"P0A707","P0A7S9"
"P68919","P0A7S9"
"NA","P0A7S9"
"P60785","P0A7S9"
"P0A7K6","P0A7S9"
"P0AD49","P0A7S9"
"P0A7T3","P0A7S9"
"P0A832","P0A7S9"
"P0AG20","P0A7S9"
"P07012","P0A7S9"
"P68679","P0A7S9"
"P0A9P6","P0A7S9"
"P0ADZ4","P0A7S9"
"P0A705-1","P0A7S9"
"P0A7G2","P0A7S9"
"P0AFF6","P0A7S9"
"P0A8A8","P0A7S9"
"P0A7L8","P0A7S9"
"P0AG48","P0A7S9"
"P0AFX0","P0A7S9"
"P0A7X3","P0A7S9"
"P0AA10","P0A7S9"
"P0A6K3","P0A7S9"
"P0A7Z4","P0A7S9"
"P0AG44","P0A7S9"
"P0A7V8","P0A7S9"
"P08622","P0ABS1"
"P0A7Z4","P0A7R5"
"P60438","P0A7R5"
"P60723","P0A7R5"
"P0ADZ0","P0A7R5"
"P60422","P0A7R5"
"P0A7U3","P0A7R5"
"P61175","P0A7R5"
"P0A7V3","P0A7R5"
"P0ADY7","P0A7R5"
"P0A7M6","P0A7R5"
"P0AG63","P0A7R5"
"P0ADY3","P0A7R5"
"P60624","P0A7R5"
"P62399","P0A7R5"
"P0AG59","P0A7R5"
"P0A7W7","P0A7R5"
"P0AG55","P0A7R5"
