protein_1_locus	protein_2_locus	evidence	source	protein_1_alt_name	protein_1_name	protein_2_alt_name	protein_2_name	link
BSU_27960	BSU_37070	experimental	string-db	RplU	RplU	RpmE	RpmEA	224308.BSU27960/224308.BSU37070
BSU_27960	BSU_37070	experimental	string-db	RplU	RplU	RpmE	RpmEA	224308.BSU27960/224308.BSU37070
BSU_27960	BSU_01030	experimental	string-db	RplU	RplU	RplA	RplA	224308.BSU27960/224308.BSU01030
BSU_27960	BSU_01440	experimental	string-db	RplU	RplU	RplQ	RplQ	224308.BSU27960/224308.BSU01440
BSU_27960	BSU_28850	experimental	string-db	RplU	RplU	RplT	RplT	224308.BSU27960/224308.BSU28850
BSU_27960	BSU_01410	experimental	string-db	RplU	RplU	RpsM	RpsM	224308.BSU27960/224308.BSU01410
BSU_27960	BSU_01400	experimental	string-db	RplU	RplU	RpmJ	RpmJ	224308.BSU27960/224308.BSU01400
BSU_27960	BSU_01150	experimental	string-db	RplU	RplU	RpsJ	RpsJ	224308.BSU27960/224308.BSU01150
BSU_27960	BSU_29660	experimental	string-db	RplU	RplU	RpsD	RpsD	224308.BSU27960/224308.BSU29660
BSU_27960	BSU_00590	experimental	string-db	RplU	RplU	RqcP	HslR	224308.BSU27960/224308.BSU00590
BSU_27960	BSU_01350	experimental	string-db	RplU	RplU	RplO	RplO	224308.BSU27960/224308.BSU01350
BSU_27960	BSU_01100	experimental	string-db	RplU	RplU	RpsL	RpsL	224308.BSU27960/224308.BSU01100
BSU_27960	BSU_01160	experimental	string-db	RplU	RplU	RplC	RplC	224308.BSU27960/224308.BSU01160
BSU_27960	BSU_01310	experimental	string-db	RplU	RplU	RplF	RplF	224308.BSU27960/224308.BSU01310
BSU_27960	BSU_01290	experimental	string-db	RplU	RplU	RpsN	RpsNA	224308.BSU27960/224308.BSU01290
BSU_27960	BSU_15640	experimental	string-db	RplU	RplU	RqcH	YloA	224308.BSU27960/224308.BSU15640
BSU_27960	BSU_01220	experimental	string-db	RplU	RplU	RpsC	RpsC	224308.BSU27960/224308.BSU01220
BSU_27960	BSU_01240	experimental	string-db	RplU	RplU	RpmC	RpmC	224308.BSU27960/224308.BSU01240
BSU_27960	BSU_28860	experimental	string-db	RplU	RplU	RpmI	RpmI	224308.BSU27960/224308.BSU28860
BSU_27960	BSU_01230	experimental	string-db	RplU	RplU	RplP	RplP	224308.BSU27960/224308.BSU01230
BSU_27970	BSU_27980	textmined	string-db	SpoIVFB	SpoIVFB	SpoIVFA	SpoIVFA	224308.BSU27970/224308.BSU27980
BSU_27970	BSU_25770	experimental	string-db	SpoIVFB	SpoIVFB	SpoIVCA	SpoIVCA	224308.BSU27970/224308.BSU25770
BSU_27970	BSU_00230	textmined	string-db	SpoIVFB	SpoIVFB	BofA	BofA	224308.BSU27970/224308.BSU00230
BSU_27980	BSU_35240	experimental	string-db	SpoIVFA	SpoIVFA	CtpB	CtpB	224308.BSU27980/224308.BSU35240
BSU_27980	BSU_27970	textmined	string-db	SpoIVFA	SpoIVFA	SpoIVFB	SpoIVFB	224308.BSU27980/224308.BSU27970
BSU_27980	BSU_24230	experimental	string-db	SpoIVFA	SpoIVFA	SpoIVB	SpoIVB	224308.BSU27980/224308.BSU24230
BSU_27980	BSU_19400	experimental	string-db	SpoIVFA	SpoIVFA	SodC	SodC	224308.BSU27980/224308.BSU19400
BSU_27990	BSU_34360	experimental	string-db	MinD	MinD	EpsB	EpsB	224308.BSU27990/224308.BSU34360
BSU_27990	BSU_29740	experimental	string-db	MinD	MinD	CcpA	CcpA	224308.BSU27990/224308.BSU29740
BSU_27990	BSU_15150	experimental	string-db	MinD	MinD	FtsL	FtsL	224308.BSU27990/224308.BSU15150
BSU_27990	BSU_00660	experimental	string-db	MinD	MinD	YabT	YabT	224308.BSU27990/224308.BSU00660
BSU_27990	BSU_28000	experimental	string-db	MinD	MinD	MinC	MinC	224308.BSU27990/224308.BSU28000
BSU_27990	BSU_34370	experimental	string-db	MinD	MinD	EpsA	EpsA	224308.BSU27990/224308.BSU34370
BSU_27990	BSU_36250	experimental	string-db	MinD	MinD	PtkA	PtkA	224308.BSU27990/224308.BSU36250
BSU_27990	BSU_36240	experimental	string-db	MinD	MinD	PtpZ	YwqE	224308.BSU27990/224308.BSU36240
BSU_28000	BSU_27990	experimental	string-db	MinC	MinC	MinD	MinD	224308.BSU28000/224308.BSU27990
BSU_28000	BSU_15590	experimental	string-db	MinC	MinC	Sat	Sat	224308.BSU28000/224308.BSU15590
BSU_28000	BSU_15420	textmined	string-db	MinC	MinC	DivIVA	DivIVA	224308.BSU28000/224308.BSU15420
BSU_28000	BSU_15290	textmined	string-db	MinC	MinC	FtsZ	FtsZ	224308.BSU28000/224308.BSU15290
BSU_28010	BSU_36190	experimental	string-db	MreD	MreD	YwqJ	RttN	224308.BSU28010/224308.BSU36190
BSU_28010	BSU_37030	experimental	string-db	MreD	MreD	RacA	RacA	224308.BSU28010/224308.BSU37030
BSU_28010	BSU_25330	experimental	string-db	MreD	MreD	YqfF	YqfF	224308.BSU28010/224308.BSU25330
BSU_28010	BSU_05650	experimental	string-db	MreD	MreD	YdgH	YdgH	224308.BSU28010/224308.BSU05650
BSU_28010	BSU_28030	textmined	string-db	MreD	MreD	MreB	MreB	224308.BSU28010/224308.BSU28030
BSU_28010	BSU_15420	textmined	string-db	MreD	MreD	DivIVA	DivIVA	224308.BSU28010/224308.BSU15420
BSU_28010	BSU_09920	experimental	string-db	MreD	MreD	SbcE	SbcE	224308.BSU28010/224308.BSU09920
BSU_28010	BSU_15160	textmined	string-db	MreD	MreD	PbpB	PbpB	224308.BSU28010/224308.BSU15160
BSU_28010	BSU_35700	experimental	string-db	MreD	MreD	TagH	TagH	224308.BSU28010/224308.BSU35700
BSU_28010	BSU_13390	experimental	string-db	MreD	MreD	YkoT	YkoT	224308.BSU28010/224308.BSU13390
BSU_28010	BSU_35530	experimental	string-db	MreD	MreD	TagO	TagO	224308.BSU28010/224308.BSU35530
BSU_28010	BSU_36410	textmined	string-db	MreD	MreD	Mbl	Mbl	224308.BSU28010/224308.BSU36410
BSU_28010	BSU_04360	experimental	string-db	MreD	MreD	MntH	MntH	224308.BSU28010/224308.BSU04360
BSU_28010	BSU_07010	experimental	string-db	MreD	MreD	RhgR	YesS	224308.BSU28010/224308.BSU07010
BSU_28010	BSU_10160	experimental	string-db	MreD	MreD	YhgE	YhgE	224308.BSU28010/224308.BSU10160
BSU_28010	BSU_38120	textmined	string-db	MreD	MreD	RodA	RodA	224308.BSU28010/224308.BSU38120
BSU_28010	BSU_06710	experimental	string-db	MreD	MreD	SwrC	SwrC	224308.BSU28010/224308.BSU06710
BSU_28010	BSU_09900	experimental	string-db	MreD	MreD	YhaP	YhaP	224308.BSU28010/224308.BSU09900
BSU_28010	BSU_35760	experimental	string-db	MreD	MreD	TagB	TagB	224308.BSU28010/224308.BSU35760
BSU_28010	BSU_12890	experimental	string-db	MreD	MreD	YkcC	YkcC	224308.BSU28010/224308.BSU12890
BSU_28010	BSU_04140	textmined	string-db	MreD	MreD	PbpC	PbpC	224308.BSU28010/224308.BSU04140
BSU_28010	BSU_28020	textmined	string-db	MreD	MreD	MreC	MreC	224308.BSU28010/224308.BSU28020
BSU_28010	BSU_13980	textmined	string-db	MreD	MreD	PbpH	PbpH	224308.BSU28010/224308.BSU13980
BSU_28010	BSU_31860	experimental	string-db	MreD	MreD	YueB	YueB	224308.BSU28010/224308.BSU31860
BSU_28010	BSU_09190	experimental	string-db	MreD	MreD	YhcR	YhcR	224308.BSU28010/224308.BSU09190
BSU_28010	BSU_14850	textmined	string-db	MreD	MreD	FtsW	FtsW	224308.BSU28010/224308.BSU14850
BSU_28010	BSU_03740	experimental	string-db	MreD	MreD	YclI	YclI	224308.BSU28010/224308.BSU03740
BSU_28010	BSU_14400	experimental	string-db	MreD	MreD	FruA	FruA	224308.BSU28010/224308.BSU14400
BSU_28010	BSU_35750	experimental	string-db	MreD	MreD	TagA	TagA	224308.BSU28010/224308.BSU35750
BSU_28010	BSU_35720	experimental	string-db	MreD	MreD	TagF	TagF	224308.BSU28010/224308.BSU35720
BSU_28020	BSU_38120	textmined	string-db	MreC	MreC	RodA	RodA	224308.BSU28020/224308.BSU38120
BSU_28020	BSU_12890	experimental	string-db	MreC	MreC	YkcC	YkcC	224308.BSU28020/224308.BSU12890
BSU_28020	BSU_35760	experimental	string-db	MreC	MreC	TagB	TagB	224308.BSU28020/224308.BSU35760
BSU_28020	BSU_28010	textmined	string-db	MreC	MreC	MreD	MreD	224308.BSU28020/224308.BSU28010
BSU_28020	BSU_04140	textmined	string-db	MreC	MreC	PbpC	PbpC	224308.BSU28020/224308.BSU04140
BSU_28020	BSU_22320	experimental	string-db	MreC	MreC	PonA	PonA	224308.BSU28020/224308.BSU22320
BSU_28020	BSU_13980	textmined	string-db	MreC	MreC	PbpH	PbpH	224308.BSU28020/224308.BSU13980
BSU_28020	BSU_14850	textmined	string-db	MreC	MreC	FtsW	FtsW	224308.BSU28020/224308.BSU14850
BSU_28020	BSU_35720	experimental	string-db	MreC	MreC	TagF	TagF	224308.BSU28020/224308.BSU35720
BSU_28020	BSU_35750	experimental	string-db	MreC	MreC	TagA	TagA	224308.BSU28020/224308.BSU35750
BSU_28020	BSU_22180	experimental	string-db	MreC	MreC	GpsB	GpsB	224308.BSU28020/224308.BSU22180
BSU_28020	BSU_28030	experimental	string-db	MreC	MreC	MreB	MreB	224308.BSU28020/224308.BSU28030
BSU_28020	BSU_09920	experimental	string-db	MreC	MreC	SbcE	SbcE	224308.BSU28020/224308.BSU09920
BSU_28020	BSU_35700	experimental	string-db	MreC	MreC	TagH	TagH	224308.BSU28020/224308.BSU35700
BSU_28020	BSU_35530	experimental	string-db	MreC	MreC	TagO	TagO	224308.BSU28020/224308.BSU35530
BSU_28020	BSU_36410	textmined	string-db	MreC	MreC	Mbl	Mbl	224308.BSU28020/224308.BSU36410
BSU_28030	BSU_27310	experimental	string-db	MreB	MreB	PbpI	PbpI	224308.BSU28030/224308.BSU27310
BSU_28030	BSU_09420	textmined	string-db	MreB	MreB	LytE	LytE	224308.BSU28030/224308.BSU09420
BSU_28030	BSU_31490	experimental	string-db	MreB	MreB	PbpD	PbpD	224308.BSU28030/224308.BSU31490
BSU_28030	BSU_10630	textmined	string-db	MreB	MreB	AddA	AddA	224308.BSU28030/224308.BSU10630
BSU_28030	BSU_06030	experimental	string-db	MreB	MreB	GroEL	GroEL	224308.BSU28030/224308.BSU06030
BSU_28030	BSU_15220	textmined	string-db	MreB	MreB	MurG	MurG	224308.BSU28030/224308.BSU15220
BSU_28030	BSU_01130	experimental	string-db	MreB	MreB	TufA	TufA	224308.BSU28030/224308.BSU01130
BSU_28030	BSU_15160	experimental	string-db	MreB	MreB	PbpB	PbpB	224308.BSU28030/224308.BSU15160
BSU_28030	BSU_10110	experimental	string-db	MreB	MreB	PbpF	PbpF	224308.BSU28030/224308.BSU10110
BSU_28030	BSU_37510	experimental	string-db	MreB	MreB	PbpG	PbpG	224308.BSU28030/224308.BSU37510
BSU_28030	BSU_28020	experimental	string-db	MreB	MreB	MreC	MreC	224308.BSU28030/224308.BSU28020
BSU_28030	BSU_13980	experimental	string-db	MreB	MreB	PbpH	PbpH	224308.BSU28030/224308.BSU13980
BSU_28030	BSU_22320	experimental	string-db	MreB	MreB	PonA	PonA	224308.BSU28030/224308.BSU22320
BSU_28030	BSU_28010	textmined	string-db	MreB	MreB	MreD	MreD	224308.BSU28030/224308.BSU28010
BSU_28030	BSU_04140	experimental	string-db	MreB	MreB	PbpC	PbpC	224308.BSU28030/224308.BSU04140
BSU_28030	BSU_15290	textmined	string-db	MreB	MreB	FtsZ	FtsZ	224308.BSU28030/224308.BSU15290
BSU_28030	BSU_15690	textmined	string-db	MreB	MreB	YloH	RpoZ	224308.BSU28030/224308.BSU15690
BSU_28030	BSU_15690	textmined	string-db	MreB	MreB	YloH	RpoZ	224308.BSU28030/224308.BSU15690
BSU_28050	BSU_27660	textmined	string-db	Maf	Maf	ComN	ComN	224308.BSU28050/224308.BSU27660
BSU_28050	BSU_00640	textmined	string-db	Maf	Maf	SpoIIE	SpoIIE	224308.BSU28050/224308.BSU00640
BSU_28110	BSU_15810	textmined	string-db	SpoVID	SpoVID	SpoVM	SpoVM	224308.BSU28110/224308.BSU15810
BSU_28110	BSU_22800	textmined	string-db	SpoVID	SpoVID	SpoIVA	SpoIVA	224308.BSU28110/224308.BSU22800
BSU_28110	BSU_09830	textmined	string-db	SpoVID	SpoVID	YhaX	YhaX	224308.BSU28110/224308.BSU09830
BSU_28110	BSU_27840	experimental	string-db	SpoVID	SpoVID	SafA	SafA	224308.BSU28110/224308.BSU27840
BSU_28110	BSU_17030	experimental	string-db	SpoVID	SpoVID	CotE	CotE	224308.BSU28110/224308.BSU17030
BSU_28120	BSU_08710	database	string-db	HemL	HemL	GsaB	GsaB	224308.BSU28120/224308.BSU08710
BSU_28140	BSU_03280	database	string-db	HemD	HemD	NasF	NasF	224308.BSU28140/224308.BSU03280
BSU_28140	BSU_12230	database	string-db	HemD	HemD	YjjA	YjjA	224308.BSU28140/224308.BSU12230
BSU_28150	BSU_38290	textmined	string-db	HemC	HemC	ThiE	ThiE	224308.BSU28150/224308.BSU38290
BSU_28150	BSU_36900	textmined	string-db	HemC	HemC	GlyA	GlyA	224308.BSU28150/224308.BSU36900
BSU_28150	BSU_06530	textmined	string-db	HemC	HemC	PurD	PurD	224308.BSU28150/224308.BSU06530
BSU_28190	BSU_01130	textmined	string-db	YsxC	YsxC	TufA	TufA	224308.BSU28190/224308.BSU01130
BSU_28190	BSU_01030	experimental	string-db	YsxC	YsxC	RplA	RplA	224308.BSU28190/224308.BSU01030
BSU_28190	BSU_01040	experimental	string-db	YsxC	YsxC	RplJ	RplJ	224308.BSU28190/224308.BSU01040
BSU_28190	BSU_01180	experimental	string-db	YsxC	YsxC	RplW	RplW	224308.BSU28190/224308.BSU01180
BSU_28190	BSU_01330	textmined	string-db	YsxC	YsxC	RpsE	RpsE	224308.BSU28190/224308.BSU01330
BSU_28190	BSU_01160	experimental	string-db	YsxC	YsxC	RplC	RplC	224308.BSU28190/224308.BSU01160
BSU_28190	BSU_01310	experimental	string-db	YsxC	YsxC	RplF	RplF	224308.BSU28190/224308.BSU01310
BSU_28190	BSU_09300	textmined	string-db	YsxC	YsxC	GlpD	GlpD	224308.BSU28190/224308.BSU09300
BSU_28190	BSU_01050	experimental	string-db	YsxC	YsxC	RplL	RplL	224308.BSU28190/224308.BSU01050
BSU_28190	BSU_27940	experimental	string-db	YsxC	YsxC	RpmA	RpmA	224308.BSU28190/224308.BSU27940
BSU_28200	BSU_29740	experimental	string-db	LonA	LonA	CcpA	CcpA	224308.BSU28200/224308.BSU29740
BSU_28200	BSU_22970	textmined	string-db	LonA	LonA	YpbH	MecB	224308.BSU28200/224308.BSU22970
BSU_28200	BSU_00850	textmined	string-db	LonA	LonA	McsB	McsB	224308.BSU28200/224308.BSU00850
BSU_28200	BSU_11520	textmined	string-db	LonA	LonA	MecA	MecA	224308.BSU28200/224308.BSU11520
BSU_28200	BSU_06710	experimental	string-db	LonA	LonA	SwrC	SwrC	224308.BSU28200/224308.BSU06710
BSU_28220	BSU_13700	textmined	string-db	ClpX	ClpX	ClpE	ClpE	224308.BSU28220/224308.BSU13700
BSU_28220	BSU_11520	textmined	string-db	ClpX	ClpX	MecA	MecA	224308.BSU28220/224308.BSU11520
BSU_28220	BSU_00850	textmined	string-db	ClpX	ClpX	McsB	McsB	224308.BSU28220/224308.BSU00850
BSU_28220	BSU_22970	textmined	string-db	ClpX	ClpX	YpbH	MecB	224308.BSU28220/224308.BSU22970
BSU_28220	BSU_29740	experimental	string-db	ClpX	ClpX	CcpA	CcpA	224308.BSU28220/224308.BSU29740
BSU_28220	BSU_16150	database	string-db	ClpX	ClpX	ClpQ	ClpQ	224308.BSU28220/224308.BSU16150
BSU_28220	BSU_15290	textmined	string-db	ClpX	ClpX	FtsZ	FtsZ	224308.BSU28220/224308.BSU15290
BSU_28220	BSU_00860	textmined	string-db	ClpX	ClpX	ClpC	ClpC	224308.BSU28220/224308.BSU00860
BSU_28220	BSU_16160	database	string-db	ClpX	ClpX	ClpY	ClpY	224308.BSU28220/224308.BSU16160
BSU_28220	BSU_34540	textmined	string-db	ClpX	ClpX	ClpP	ClpP	224308.BSU28220/224308.BSU34540
BSU_28220	BSU_09750	textmined	string-db	ClpX	ClpX	SspB	SspB	224308.BSU28220/224308.BSU09750
BSU_28230	BSU_29740	experimental	string-db	Tig	Tig	CcpA	CcpA	224308.BSU28230/224308.BSU29740
BSU_28250	BSU_28260	database	string-db	LeuD	LeuD	LeuC	LeuC	224308.BSU28250/224308.BSU28260
BSU_28260	BSU_29740	experimental	string-db	LeuC	LeuC	CcpA	CcpA	224308.BSU28260/224308.BSU29740
BSU_28260	BSU_28250	database	string-db	LeuC	LeuC	LeuD	LeuD	224308.BSU28260/224308.BSU28250
BSU_28270	BSU_19660	experimental	string-db	LeuB	LeuB	YozD	YozD	224308.BSU28270/224308.BSU19660
BSU_28290	BSU_38290	textmined	string-db	IlvC	IlvC	ThiE	ThiE	224308.BSU28290/224308.BSU38290
BSU_28290	BSU_36900	textmined	string-db	IlvC	IlvC	GlyA	GlyA	224308.BSU28290/224308.BSU36900
BSU_28290	BSU_17460	textmined	string-db	IlvC	IlvC	GlnA	GlnA	224308.BSU28290/224308.BSU17460
BSU_28290	BSU_29740	experimental	string-db	IlvC	IlvC	CcpA	CcpA	224308.BSU28290/224308.BSU29740
BSU_28300	BSU_36010	database	string-db	IlvH	IlvH	AlsS	AlsS	224308.BSU28300/224308.BSU36010
BSU_28300	BSU_28310	database	string-db	IlvH	IlvH	IlvB	IlvB	224308.BSU28300/224308.BSU28310
BSU_28310	BSU_39730	database	string-db	IlvB	IlvB	IolD	IolD	224308.BSU28310/224308.BSU39730
BSU_28310	BSU_28300	database	string-db	IlvB	IlvB	IlvH	IlvH	224308.BSU28310/224308.BSU28300
BSU_28310	BSU_36010	database	string-db	IlvB	IlvB	AlsS	AlsS	224308.BSU28310/224308.BSU36010
BSU_28390	BSU_04570	textmined	string-db	RacE	RacE	MurF	MurF	224308.BSU28390/224308.BSU04570
BSU_28390	BSU_15220	textmined	string-db	RacE	RacE	MurG	MurG	224308.BSU28390/224308.BSU15220
BSU_28390	BSU_26810	database	string-db	RacE	RacE	YrpC	YrpC	224308.BSU28390/224308.BSU26810
BSU_28390	BSU_15230	textmined	string-db	RacE	RacE	MurB	MurB	224308.BSU28390/224308.BSU15230
BSU_28410	BSU_32640	textmined	string-db	GerE	GerE	SspG	SspG	224308.BSU28410/224308.BSU32640
BSU_28430	BSU_28440	database	string-db	SdhB	SdhB	SdhA	SdhA	224308.BSU28430/224308.BSU28440
BSU_28430	BSU_28450	database	string-db	SdhB	SdhB	SdhC	SdhC	224308.BSU28430/224308.BSU28450
BSU_28440	BSU_28430	database	string-db	SdhA	SdhA	SdhB	SdhB	224308.BSU28440/224308.BSU28430
BSU_28440	BSU_29740	experimental	string-db	SdhA	SdhA	CcpA	CcpA	224308.BSU28440/224308.BSU29740
BSU_28440	BSU_28450	database	string-db	SdhA	SdhA	SdhC	SdhC	224308.BSU28440/224308.BSU28450
BSU_28450	BSU_28430	database	string-db	SdhC	SdhC	SdhB	SdhB	224308.BSU28450/224308.BSU28430
BSU_28450	BSU_28440	database	string-db	SdhC	SdhC	SdhA	SdhA	224308.BSU28450/224308.BSU28440
BSU_28470	BSU_16760	database	string-db	LysC	LysC	DapG	DapG	224308.BSU28470/224308.BSU16760
BSU_28470	BSU_03790	database	string-db	LysC	LysC	YclM	YclM	224308.BSU28470/224308.BSU03790
BSU_28470	BSU_29740	experimental	string-db	LysC	LysC	CcpA	CcpA	224308.BSU28470/224308.BSU29740
BSU_28490	BSU_17050	database	string-db	UvrC	UvrC	MutL	MutL	224308.BSU28490/224308.BSU17050
BSU_28490	BSU_35160	database	string-db	UvrC	UvrC	UvrA	UvrA	224308.BSU28490/224308.BSU35160
BSU_28490	BSU_35170	database	string-db	UvrC	UvrC	UvrB	UvrB	224308.BSU28490/224308.BSU35170
BSU_28490	BSU_32620	database	string-db	UvrC	UvrC	YurQ	YurQ	224308.BSU28490/224308.BSU32620
BSU_28500	BSU_29740	experimental	string-db	TrxA	TrxA	CcpA	CcpA	224308.BSU28500/224308.BSU29740
BSU_28500	BSU_34790	textmined	string-db	TrxA	TrxA	TrxB	TrxB	224308.BSU28500/224308.BSU34790
BSU_28500	BSU_25780	experimental	string-db	TrxA	TrxA	ArsC	ArsC	224308.BSU28500/224308.BSU25780
BSU_28510	BSU_18160	database	string-db	Xsa	Xsa	XynD	XynD	224308.BSU28510/224308.BSU18160
BSU_28510	BSU_28720	database	string-db	Xsa	Xsa	AbfA	AbfA	224308.BSU28510/224308.BSU28720
BSU_28560	BSU_10360	database	string-db	LcfA	LcfA	YhfT	YhfT	224308.BSU28560/224308.BSU10360
BSU_28560	BSU_10270	database	string-db	LcfA	LcfA	LcfB	LcfB	224308.BSU28560/224308.BSU10270
BSU_28580	BSU_01500	experimental	string-db	RqcU	MutSB	RpsI	RpsI	224308.BSU28580/224308.BSU01500
BSU_28580	BSU_01500	experimental	string-db	RqcU	MutSB	RpsI	RpsI	224308.BSU28580/224308.BSU01500
BSU_28580	BSU_40910	experimental	string-db	RqcU	MutSB	RpsF	RpsF	224308.BSU28580/224308.BSU40910
BSU_28580	BSU_40910	experimental	string-db	RqcU	MutSB	RpsF	RpsF	224308.BSU28580/224308.BSU40910
BSU_28580	BSU_25550	experimental	string-db	RqcU	MutSB	RpsT	RpsT	224308.BSU28580/224308.BSU25550
BSU_28580	BSU_25550	experimental	string-db	RqcU	MutSB	RpsT	RpsT	224308.BSU28580/224308.BSU25550
BSU_28580	BSU_01300	experimental	string-db	RqcU	MutSB	RpsH	RpsH	224308.BSU28580/224308.BSU01300
BSU_28580	BSU_01300	experimental	string-db	RqcU	MutSB	RpsH	RpsH	224308.BSU28580/224308.BSU01300
BSU_28580	BSU_41060	experimental	string-db	RqcU	MutSB	RpmH	RpmH	224308.BSU28580/224308.BSU41060
BSU_28580	BSU_41060	experimental	string-db	RqcU	MutSB	RpmH	RpmH	224308.BSU28580/224308.BSU41060
BSU_28580	BSU_15080	experimental	string-db	RqcU	MutSB	RpmF	RpmF	224308.BSU28580/224308.BSU15080
BSU_28580	BSU_15080	experimental	string-db	RqcU	MutSB	RpmF	RpmF	224308.BSU28580/224308.BSU15080
BSU_28580	BSU_01210	experimental	string-db	RqcU	MutSB	RplV	RplV	224308.BSU28580/224308.BSU01210
BSU_28580	BSU_01210	experimental	string-db	RqcU	MutSB	RplV	RplV	224308.BSU28580/224308.BSU01210
BSU_28580	BSU_16680	experimental	string-db	RqcU	MutSB	RpsO	RpsO	224308.BSU28580/224308.BSU16680
BSU_28580	BSU_16680	experimental	string-db	RqcU	MutSB	RpsO	RpsO	224308.BSU28580/224308.BSU16680
BSU_28580	BSU_01180	experimental	string-db	RqcU	MutSB	RplW	RplW	224308.BSU28580/224308.BSU01180
BSU_28580	BSU_01180	experimental	string-db	RqcU	MutSB	RplW	RplW	224308.BSU28580/224308.BSU01180
BSU_28580	BSU_01190	experimental	string-db	RqcU	MutSB	RplB	RplB	224308.BSU28580/224308.BSU01190
BSU_28580	BSU_01190	experimental	string-db	RqcU	MutSB	RplB	RplB	224308.BSU28580/224308.BSU01190
BSU_28580	BSU_01340	experimental	string-db	RqcU	MutSB	RpmD	RpmD	224308.BSU28580/224308.BSU01340
BSU_28580	BSU_01340	experimental	string-db	RqcU	MutSB	RpmD	RpmD	224308.BSU28580/224308.BSU01340
BSU_28580	BSU_01170	experimental	string-db	RqcU	MutSB	RplD	RplD	224308.BSU28580/224308.BSU01170
BSU_28580	BSU_01170	experimental	string-db	RqcU	MutSB	RplD	RplD	224308.BSU28580/224308.BSU01170
BSU_28580	BSU_24900	experimental	string-db	RqcU	MutSB	RpmGA	RpmGA	224308.BSU28580/224308.BSU24900
BSU_28580	BSU_24900	experimental	string-db	RqcU	MutSB	RpmGA	RpmGA	224308.BSU28580/224308.BSU24900
BSU_28580	BSU_01320	experimental	string-db	RqcU	MutSB	RplR	RplR	224308.BSU28580/224308.BSU01320
BSU_28580	BSU_01320	experimental	string-db	RqcU	MutSB	RplR	RplR	224308.BSU28580/224308.BSU01320
BSU_28580	BSU_01270	experimental	string-db	RqcU	MutSB	RplX	RplX	224308.BSU28580/224308.BSU01270
BSU_28580	BSU_01270	experimental	string-db	RqcU	MutSB	RplX	RplX	224308.BSU28580/224308.BSU01270
BSU_28580	BSU_15990	experimental	string-db	RqcU	MutSB	RpsP	RpsP	224308.BSU28580/224308.BSU15990
BSU_28580	BSU_15990	experimental	string-db	RqcU	MutSB	RpsP	RpsP	224308.BSU28580/224308.BSU15990
BSU_28580	BSU_40890	experimental	string-db	RqcU	MutSB	RpsR	RpsR	224308.BSU28580/224308.BSU40890
BSU_28580	BSU_40890	experimental	string-db	RqcU	MutSB	RpsR	RpsR	224308.BSU28580/224308.BSU40890
BSU_28580	BSU_25410	experimental	string-db	RqcU	MutSB	RpsU	RpsU	224308.BSU28580/224308.BSU25410
BSU_28580	BSU_25410	experimental	string-db	RqcU	MutSB	RpsU	RpsU	224308.BSU28580/224308.BSU25410
BSU_28580	BSU_01200	experimental	string-db	RqcU	MutSB	RpsS	RpsS	224308.BSU28580/224308.BSU01200
BSU_28580	BSU_01200	experimental	string-db	RqcU	MutSB	RpsS	RpsS	224308.BSU28580/224308.BSU01200
BSU_28580	BSU_27940	experimental	string-db	RqcU	MutSB	RpmA	RpmA	224308.BSU28580/224308.BSU27940
BSU_28580	BSU_27940	experimental	string-db	RqcU	MutSB	RpmA	RpmA	224308.BSU28580/224308.BSU27940
BSU_28580	BSU_16040	experimental	string-db	RqcU	MutSB	RplS	RplS	224308.BSU28580/224308.BSU16040
BSU_28580	BSU_16040	experimental	string-db	RqcU	MutSB	RplS	RplS	224308.BSU28580/224308.BSU16040
BSU_28580	BSU_01280	experimental	string-db	RqcU	MutSB	RplE	RplE	224308.BSU28580/224308.BSU01280
BSU_28580	BSU_01280	experimental	string-db	RqcU	MutSB	RplE	RplE	224308.BSU28580/224308.BSU01280
BSU_28580	BSU_01420	experimental	string-db	RqcU	MutSB	RpsK	RpsK	224308.BSU28580/224308.BSU01420
BSU_28580	BSU_01420	experimental	string-db	RqcU	MutSB	RpsK	RpsK	224308.BSU28580/224308.BSU01420
BSU_28580	BSU_01410	experimental	string-db	RqcU	MutSB	RpsM	RpsM	224308.BSU28580/224308.BSU01410
BSU_28580	BSU_01410	experimental	string-db	RqcU	MutSB	RpsM	RpsM	224308.BSU28580/224308.BSU01410
BSU_28580	BSU_37070	experimental	string-db	RqcU	MutSB	RpmE	RpmEA	224308.BSU28580/224308.BSU37070
BSU_28580	BSU_37070	experimental	string-db	RqcU	MutSB	RpmE	RpmEA	224308.BSU28580/224308.BSU37070
BSU_28580	BSU_37070	experimental	string-db	RqcU	MutSB	RpmE	RpmEA	224308.BSU28580/224308.BSU37070
BSU_28580	BSU_37070	experimental	string-db	RqcU	MutSB	RpmE	RpmEA	224308.BSU28580/224308.BSU37070
BSU_28580	BSU_01110	experimental	string-db	RqcU	MutSB	RpsG	RpsG	224308.BSU28580/224308.BSU01110
BSU_28580	BSU_01110	experimental	string-db	RqcU	MutSB	RpsG	RpsG	224308.BSU28580/224308.BSU01110
BSU_28580	BSU_01440	experimental	string-db	RqcU	MutSB	RplQ	RplQ	224308.BSU28580/224308.BSU01440
BSU_28580	BSU_01440	experimental	string-db	RqcU	MutSB	RplQ	RplQ	224308.BSU28580/224308.BSU01440
